entry_time,signal_cutoff,exit_time,holding_days,symbol,category,eligible_count,ivol60,ivol90,ivol120,alpha90,beta90,tvol90,max28,mom90,log_volume30,entry_price,exit_price,target_asset_return,target_market_return,target_excess_return,selection_rank
2022-10-01 00:00:00+00:00,2022-09-29 00:00:00+00:00,2022-11-01 00:00:00+00:00,31,SNXUSDT,DeFi,25,0.0364677694034205,0.0415716290580595,0.0599505452481783,-0.0012015003512577,1.4066215697093425,0.0693725059679178,0.0924377610097533,0.0826988433526596,17.59540089097341,2.378,2.502,0.052144659377628,0.0071712846182196,0.0449733747594084,3
2022-10-01 00:00:00+00:00,2022-09-29 00:00:00+00:00,2022-11-01 00:00:00+00:00,31,ENSUSDT,Infrastructure,25,0.0368618890807195,0.0404882110034848,0.0401934548902739,0.0056512036996289,1.025941299838697,0.0577107708701421,0.0732213300579154,0.624629763735463,18.04460381783118,16.069,16.959,0.0553861472400274,0.0071712846182196,0.0482148626218078,4
2022-10-01 00:00:00+00:00,2022-09-29 00:00:00+00:00,2022-11-01 00:00:00+00:00,31,UNIUSDT,DeFi,25,0.0240956734343392,0.0308540875231975,0.0323566631245087,0.0012993759581681,1.2037217739649455,0.0569997276575987,0.0726348799639866,0.2708156408092481,17.783398778090692,6.465,6.953,0.0754833720030936,0.0071712846182196,0.068312087384874,5
2022-11-01 00:00:00+00:00,2022-10-30 00:00:00+00:00,2022-12-01 00:00:00+00:00,30,ENSUSDT,Infrastructure,24,0.0388595722756511,0.038993540754024,0.0409462775208576,0.0041085654580845,0.9131786825920936,0.0487940546769041,0.1244175242879301,0.2008828970544596,18.55478519780237,16.959,14.135,-0.1665192523144053,-0.1702335864681113,0.0037143341537059,1
2022-11-01 00:00:00+00:00,2022-10-30 00:00:00+00:00,2022-12-01 00:00:00+00:00,30,ETCUSDT,PoW,24,0.0350076575180645,0.0347960684581414,0.0422949778895099,-0.001631074127356,1.2985848610415978,0.053821405816679,0.08552651913234,-0.3555475020500389,19.630377053829445,24.225,20.269,-0.1633023735810115,-0.1702335864681113,0.0069312128870997,2
2022-11-01 00:00:00+00:00,2022-10-30 00:00:00+00:00,2022-12-01 00:00:00+00:00,30,SNXUSDT,DeFi,24,0.0254320900979272,0.0336720761735167,0.0360749302775258,-0.002034677551537,1.2828747422012827,0.0527407230862393,0.1038036407690637,-0.3875607598398282,17.34076834523316,2.502,1.731,-0.3081534772182253,-0.1702335864681113,-0.137919890750114,3
2022-11-01 00:00:00+00:00,2022-10-30 00:00:00+00:00,2022-12-01 00:00:00+00:00,30,XRPUSDT,Payment,24,0.0342375299421954,0.0300760529644151,0.0274045835899745,0.0038064638501041,0.8288786804754025,0.0402391021890793,0.0479109837793889,0.1896880726107171,20.878279096405745,0.4642,0.4075,-0.1221456268849634,-0.1702335864681113,0.0480879595831478,4
2022-11-01 00:00:00+00:00,2022-10-30 00:00:00+00:00,2022-12-01 00:00:00+00:00,30,CRVUSDT,DeFi,24,0.026112844283234,0.0291593559356575,0.0387086324891686,-0.0018147329819626,1.2522037712731953,0.0492435204951072,0.0856828805497976,-0.364152436443619,18.431998418906947,0.883,0.671,-0.2400906002265005,-0.1702335864681113,-0.0698570137583892,5
2022-12-01 00:00:00+00:00,2022-11-29 00:00:00+00:00,2023-01-01 00:00:00+00:00,31,SOLUSDT,Layer-1,24,0.0507529819681451,0.0499498579257923,0.047257490557482,-0.0038278751095079,2.0333131209717035,0.1008952068692082,0.4091619699894906,-0.8582497521816386,20.4634099298301,14.163,9.968,-0.2961943091153004,-0.1775768061190554,-0.1186175029962449,1
2022-12-01 00:00:00+00:00,2022-11-29 00:00:00+00:00,2023-01-01 00:00:00+00:00,31,ENSUSDT,Infrastructure,24,0.0342192261833363,0.035242912797137,0.0360330879561805,0.0043579609145181,1.0727895949245283,0.0596480871080815,0.2197200366719087,0.0775163385240191,17.529863333855353,14.135,10.754,-0.2391934913335691,-0.1775768061190554,-0.0616166852145137,2
2022-12-01 00:00:00+00:00,2022-11-29 00:00:00+00:00,2023-01-01 00:00:00+00:00,31,CRVUSDT,DeFi,24,0.0351957278729255,0.0336110039952347,0.0340722213313753,-0.0017834007166608,1.465025352988974,0.0728805773142698,0.2358623237219844,-0.5502790574229985,18.85669274510898,0.671,0.525,-0.2175856929955291,-0.1775768061190554,-0.0400088868764736,3
2022-12-01 00:00:00+00:00,2022-11-29 00:00:00+00:00,2023-01-01 00:00:00+00:00,31,ETCUSDT,PoW,24,0.0208190742290705,0.031869769989402,0.0324465634806604,-0.0025431117825785,1.0382745449831543,0.0564938187188707,0.1811217311700872,-0.5070658732740445,19.3564946805007,20.269,15.688,-0.2260101633035669,-0.1775768061190554,-0.0484333571845115,4
2022-12-01 00:00:00+00:00,2022-11-29 00:00:00+00:00,2023-01-01 00:00:00+00:00,31,XRPUSDT,Payment,24,0.022811571794551,0.0315980399591639,0.029055104448808,0.0053798865382888,0.9695803537580144,0.053915031333421,0.171168555818257,0.1948207707065101,20.339970811650563,0.4075,0.3389,-0.1683435582822086,-0.1775768061190554,0.0092332478368468,5
2023-01-01 00:00:00+00:00,2022-12-30 00:00:00+00:00,2023-02-01 00:00:00+00:00,31,SOLUSDT,Layer-1,22,0.0531669545358522,0.0457704135952844,0.0457022068345615,-0.0046824483080487,2.1755019378335465,0.1005319972160891,0.0433923503800626,-1.18856669438154,19.044922686063156,9.968,23.912,1.398876404494382,0.4903295186979476,0.9085468857964344,1
2023-01-01 00:00:00+00:00,2022-12-30 00:00:00+00:00,2023-02-01 00:00:00+00:00,31,SNXUSDT,DeFi,22,0.0329953142769346,0.0310043749065239,0.0294102535765655,-0.0005987581599159,1.0672276050430625,0.0555924520741824,0.0837901520346809,-0.4668996433081444,16.877359141931294,1.437,2.301,0.6012526096033404,0.4903295186979476,0.1109230909053927,2
2023-01-01 00:00:00+00:00,2022-12-30 00:00:00+00:00,2023-02-01 00:00:00+00:00,31,CRVUSDT,DeFi,22,0.0341659494786648,0.0307927349678651,0.0304942802663066,0.0003267954263276,1.44332364301112,0.0686528440429991,0.0566188939995079,-0.5251438789294471,18.15381111543805,0.525,1.019,0.9409523809523808,0.4903295186979476,0.4506228622544331,3
2023-01-01 00:00:00+00:00,2022-12-30 00:00:00+00:00,2023-02-01 00:00:00+00:00,31,ENSUSDT,Infrastructure,22,0.0180156910908143,0.0282238290178384,0.0306201904802843,0.0012479346454987,1.1435430427808873,0.0567878218117977,0.0505126055401592,-0.3372888418647526,16.628278168343726,10.754,15.902,0.478705597917054,0.4903295186979476,-0.0116239207808936,4
2023-01-01 00:00:00+00:00,2022-12-30 00:00:00+00:00,2023-02-01 00:00:00+00:00,31,LTCUSDT,Payment,22,0.0319514560029216,0.0272877737222835,0.0259789581229087,0.0066382767054277,0.8238044292998054,0.0451895628032943,0.0501439958278187,0.2504944717557333,19.608816814353467,70.14,94.12,0.3418876532648989,0.4903295186979476,-0.1484418654330487,5
2023-02-01 00:00:00+00:00,2023-01-30 00:00:00+00:00,2023-03-01 00:00:00+00:00,28,SOLUSDT,Layer-1,24,0.0461749112812142,0.0558754856814906,0.0496666800751028,-0.002995953277444,2.242458111388276,0.1120866724776821,0.2834767308204871,-0.2950845848373848,20.824721279759423,23.912,21.877,-0.0851037136165941,-0.0034282485081354,-0.0816754651084587,1
2023-02-01 00:00:00+00:00,2023-01-30 00:00:00+00:00,2023-03-01 00:00:00+00:00,28,KAVAUSDT,DeFi,24,0.0431773104397828,0.0419455991742608,0.0379397840640937,-0.0044575031351829,1.0444458026617034,0.0633980582305196,0.1291450681464816,-0.4079050393032443,18.090928989954364,0.9507,0.8534,-0.1023456400546964,-0.0034282485081354,-0.098917391546561,2
2023-02-01 00:00:00+00:00,2023-01-30 00:00:00+00:00,2023-03-01 00:00:00+00:00,28,CRVUSDT,DeFi,24,0.0280617672199966,0.0349280842073838,0.0323532124147023,0.0016597721648039,1.4559847337010186,0.0739389581304138,0.157264976956617,0.1073786798140635,19.079402476993117,1.019,0.994,-0.0245338567222767,-0.0034282485081354,-0.0211056082141412,3
2023-02-01 00:00:00+00:00,2023-01-30 00:00:00+00:00,2023-03-01 00:00:00+00:00,28,SNXUSDT,DeFi,24,0.0275342085650156,0.0312377505476687,0.0300338510757299,-0.0007429605963393,1.1356860468650178,0.0602439240274368,0.1379503127625579,-0.089887086522863,17.405551750899182,2.301,2.782,0.2090395480225988,-0.0034282485081354,0.2124677965307342,4
2023-02-01 00:00:00+00:00,2023-01-30 00:00:00+00:00,2023-03-01 00:00:00+00:00,28,AVAXUSDT,Layer-1,24,0.0339425392408502,0.0300161926149199,0.027650766762727,0.0009691264378122,1.0458946299410483,0.0562892297781403,0.2184507032189055,0.0592395055836121,19.507481544395286,19.807,17.081,-0.137628111273792,-0.0034282485081354,-0.1341998627656566,5
2023-03-01 00:00:00+00:00,2023-02-27 00:00:00+00:00,2023-04-01 00:00:00+00:00,31,SOLUSDT,Layer-1,24,0.0464795654352378,0.0403838664740472,0.0517349738805343,0.0020006541883266,1.5302147500145382,0.0621264327173198,0.0887272515340975,0.5303547389443195,20.41527783123249,21.877,21.16,-0.0327741463637609,-0.0096659598597228,-0.023108186504038,1
2023-03-01 00:00:00+00:00,2023-02-27 00:00:00+00:00,2023-04-01 00:00:00+00:00,31,KAVAUSDT,DeFi,24,0.0429873592340666,0.0382883629283572,0.0378227476717799,-0.0023965248149295,0.8540640897969977,0.0469088533774587,0.0806913329710417,-0.0004643603519708,17.747057871824634,0.8534,0.8851,0.0371455355050385,-0.0096659598597228,0.0468114953647614,2
