entry_time,signal_cutoff,exit_time,holding_days,symbol,category,eligible_count,ivol60,ivol90,ivol120,alpha90,beta90,tvol90,max28,mom90,log_volume30,entry_price,exit_price,target_asset_return,target_market_return,target_excess_return
2022-06-01 00:00:00+00:00,2022-05-30 00:00:00+00:00,2022-07-01 00:00:00+00:00,30,ETCUSDT,PoW,25,0.02801940989566182,0.03882064432465038,0.03624982481445777,0.0017732792140963333,0.8758294015572875,0.0633498358503922,0.13249163218861382,-0.2002310528844795,18.993997678707693,23.765,15.0,-0.3688196928255839,-0.32625481465309625,-0.042564878172487663
2022-06-01 00:00:00+00:00,2022-05-30 00:00:00+00:00,2022-07-01 00:00:00+00:00,30,HBARUSDT,Layer-1,25,0.014224101746587118,0.01764315650349587,0.022431771685333387,-0.005564005282748764,0.8899469204005237,0.05382823873873457,0.10237321809197031,-0.8425681267873291,16.781633380441644,0.09436,0.06334,-0.3287409919457398,-0.32625481465309625,-0.0024861772926435544
2022-06-01 00:00:00+00:00,2022-05-30 00:00:00+00:00,2022-07-01 00:00:00+00:00,30,KAVAUSDT,DeFi,25,0.04895785425311621,0.044006951449294084,0.03958944287333969,0.002377389992944502,1.1836789813606643,0.08001267767309023,0.20798926442081578,-0.26894898985014226,18.445298882095877,2.9054,1.7707,-0.3905486335788533,-0.32625481465309625,-0.06429381892575703
2022-06-01 00:00:00+00:00,2022-05-30 00:00:00+00:00,2022-07-01 00:00:00+00:00,30,LINKUSDT,Infrastructure,25,0.013954902500427453,0.01548227761003838,0.016054871501730756,-0.003926588786058144,0.9478046089905653,0.05621044171483288,0.10503254415859087,-0.722176891223727,18.907125888531034,7.588,6.27,-0.17369530838165526,-0.32625481465309625,0.152559506271441
2022-06-01 00:00:00+00:00,2022-05-30 00:00:00+00:00,2022-07-01 00:00:00+00:00,30,LTCUSDT,Payment,25,0.018190271899707715,0.019074213255678076,0.018520002228271014,-0.001820692244806309,0.8131088066011158,0.05035923747952255,0.08946047116569478,-0.488165247866009,19.052639448163642,68.38,53.8,-0.2132202398362094,-0.32625481465309625,0.11303457481688683
2022-06-01 00:00:00+00:00,2022-05-30 00:00:00+00:00,2022-07-01 00:00:00+00:00,30,NEARUSDT,Layer-1,25,0.04683195589173122,0.04423402585525436,0.04333705192424173,-0.0031685819552653466,1.1135927335833988,0.0770128102559536,0.10566952720959177,-0.7186279054081204,20.220842814199795,5.954,3.335,-0.43987235471951625,-0.32625481465309625,-0.11361754006642
2022-06-01 00:00:00+00:00,2022-05-30 00:00:00+00:00,2022-07-01 00:00:00+00:00,30,RUNEUSDT,DeFi,25,0.03631034223054099,0.05588737142250868,0.0567956626471108,0.0003308484185000314,1.3518993842117037,0.09416902141127459,0.20652515853484088,-0.5082861701974024,18.712772826362507,3.158,1.867,-0.40880303989867006,-0.32625481465309625,-0.08254822524557381
2022-06-01 00:00:00+00:00,2022-05-30 00:00:00+00:00,2022-07-01 00:00:00+00:00,30,SNXUSDT,DeFi,25,0.045307297742463344,0.04486306240370676,0.04395768314545861,0.0035821556073289762,1.3263293517227743,0.08692566420744753,0.25110097655220376,-0.22134875573818658,17.626756374883186,3.122,2.281,-0.26937860345932085,-0.32625481465309625,0.056876211193775394
2022-06-01 00:00:00+00:00,2022-05-30 00:00:00+00:00,2022-07-01 00:00:00+00:00,30,SOLUSDT,Layer-1,25,0.02319652922743365,0.023203525406341505,0.024976934738917163,-0.0036089478240767512,1.0598941670832638,0.06447216405298573,0.1152352635775844,-0.7365669417860423,20.734354482084864,45.75,33.73,-0.2627322404371586,-0.32625481465309625,0.06352257421593765
2022-06-01 00:00:00+00:00,2022-05-30 00:00:00+00:00,2022-07-01 00:00:00+00:00,30,TRXUSDT,Layer-1,25,0.04759453042875633,0.03997706540126034,0.03554407051917287,0.005980595960155438,0.571707291217036,0.05189008224792871,0.1733437792337309,0.29165582685294655,20.097363148806313,0.08441,0.06474,-0.23302926193578954,-0.32625481465309625,0.0932255527173067
2022-06-01 00:00:00+00:00,2022-05-30 00:00:00+00:00,2022-07-01 00:00:00+00:00,30,UNIUSDT,DeFi,25,0.020648669317659803,0.020653977392104093,0.024734159190629035,-0.0024024209662797686,0.987779447638326,0.05989628178270321,0.14663664729910408,-0.6053634536574284,18.15489640163985,5.691,4.999,-0.12159550166930244,-0.32625481465309625,0.2046593129837938
2022-06-01 00:00:00+00:00,2022-05-30 00:00:00+00:00,2022-07-01 00:00:00+00:00,30,VETUSDT,Layer-1,25,0.018284833694328855,0.02741497070659046,0.024780386773845274,-0.0004894645038086291,1.078829798545218,0.06703896756065528,0.1421023413110838,-0.47493068109292746,18.118343681470723,0.03283,0.02276,-0.30673164788303375,-0.32625481465309625,0.019523166770062494
2022-06-01 00:00:00+00:00,2022-05-30 00:00:00+00:00,2022-07-01 00:00:00+00:00,30,XLMUSDT,Layer-2,25,0.015359379959025877,0.016431084724652056,0.01607257868574494,-0.00016817938229691642,0.7648516030844044,0.04689997184041737,0.09175077139647181,-0.325379810419657,17.505324736953643,0.15054,0.11221,-0.2546167131659359,-0.32625481465309625,0.07163810148716032
2022-06-01 00:00:00+00:00,2022-05-30 00:00:00+00:00,2022-07-01 00:00:00+00:00,30,XMRUSDT,PoW,25,0.04116954021942005,0.045737700866512306,0.04076209072625005,0.005037537363526917,0.7419108046370407,0.06252420816354451,0.11548915698100437,0.13811217543191212,18.648302174367682,198.48,112.93,-0.4310257960499798,-0.32625481465309625,-0.10477098139688357
2022-06-01 00:00:00+00:00,2022-05-30 00:00:00+00:00,2022-07-01 00:00:00+00:00,30,XRPUSDT,Payment,25,0.015762176927210894,0.02079610844087927,0.027581422109862398,-0.0038422224797908773,0.7153702985437554,0.04612092983460802,0.09315966675188103,-0.6269828760584862,19.756647281083936,0.4212,0.3318,-0.21225071225071235,-0.32625481465309625,0.1140041024023839
2022-06-01 00:00:00+00:00,2022-05-30 00:00:00+00:00,2022-07-01 00:00:00+00:00,30,ZECUSDT,PoW,25,0.040514197846226285,0.050388974488636044,0.04624193588712733,0.0019696863601447725,0.885652303113952,0.07140314655201771,0.11778303565638293,-0.1870755231639949,18.449222406818187,93.21,54.5,-0.41529878768372486,-0.32625481465309625,-0.08904397303062861
2022-06-01 00:00:00+00:00,2022-05-30 00:00:00+00:00,2022-07-01 00:00:00+00:00,30,ZILUSDT,PoW,25,0.05704589200322442,0.09807608944027824,0.08522924765479027,0.008406873065934477,1.2459287312369196,0.120512573166739,0.324939547830323,0.22278050901579505,19.535445470110982,0.05482,0.03871,-0.2938708500547246,-0.32625481465309625,0.03238396459837167
2022-07-01 00:00:00+00:00,2022-06-29 00:00:00+00:00,2022-08-01 00:00:00+00:00,31,AAVEUSDT,DeFi,24,0.03408054269107834,0.03342973947768153,0.04069688393177634,0.0005274472846863451,1.2160454823431317,0.0808030778591191,0.1295928290455941,-1.2410040559160036,18.806200750481572,57.01,97.44,0.7091738291527803,0.365926031590784,0.34324779756199625
2022-07-01 00:00:00+00:00,2022-06-29 00:00:00+00:00,2022-08-01 00:00:00+00:00,31,AVAXUSDT,Layer-1,24,0.03290999383341161,0.02923499719225671,0.02914174250071786,-0.005174286723996567,1.1886756582159894,0.07770302051085855,0.1283061906404943,-1.7013678073296012,20.121046213724465,16.97,23.68,0.39540365350618756,0.365926031590784,0.02947762191540354
2022-07-01 00:00:00+00:00,2022-06-29 00:00:00+00:00,2022-08-01 00:00:00+00:00,31,BCHUSDT,Payment,24,0.025440224517923323,0.024980499912684983,0.0257624960264227,-0.0054271349608687475,0.7688875390877806,0.05357405299157455,0.1046007102413018,-1.3011158308102315,18.702531819021594,103.13,139.09,0.3486861243091246,0.365926031590784,-0.017239907281659417
2022-07-01 00:00:00+00:00,2022-06-29 00:00:00+00:00,2022-08-01 00:00:00+00:00,31,BNBUSDT,Layer-1,24,0.020155354840250703,0.018223431523653248,0.01767122423338361,0.0011260230576771654,0.7106449159600882,0.047545210351338366,0.08779866862024388,-0.6692940014724238,20.064431477262428,219.43,283.32,0.29116346898783196,0.365926031590784,-0.07476256260295205
2022-07-01 00:00:00+00:00,2022-06-29 00:00:00+00:00,2022-08-01 00:00:00+00:00,31,CRVUSDT,DeFi,24,0.04707855317227234,0.04424582946438005,0.04024111887768749,-0.002129212058469477,1.0602364719296136,0.07825084822796283,0.17056941290148475,-1.311752925587037,18.418775183202666,0.686,1.316,0.9183673469387754,0.365926031590784,0.5524413153479915
2022-07-01 00:00:00+00:00,2022-06-29 00:00:00+00:00,2022-08-01 00:00:00+00:00,31,DASHUSDT,PoW,24,0.015914878768050384,0.015984847794945658,0.02526249393902195,-0.0011387210746367313,0.8862517974031774,0.056665424719417004,0.07407631706753826,-1.0489240552869932,16.92759826963113,42.31,51.05,0.20657055069723462,0.365926031590784,-0.1593554808935494
2022-07-01 00:00:00+00:00,2022-06-29 00:00:00+00:00,2022-08-01 00:00:00+00:00,31,ENSUSDT,Infrastructure,24,0.06166704435459298,0.06872533517568176,0.06328548506613581,0.006274850779423401,1.1826310246180647,0.09923194794658877,0.12576276606602743,-0.7153609908801597,17.896850249510386,8.594,14.294,0.6632534326274147,0.365926031590784,0.29732740103663063
2022-07-01 00:00:00+00:00,2022-06-29 00:00:00+00:00,2022-08-01 00:00:00+00:00,31,ETCUSDT,PoW,24,0.02485122898380586,0.025800621780351335,0.0351894427446678,-0.0018631456070654757,0.9110748682756741,0.06149737887340676,0.1170829550371173,-1.137136844229052,18.69648007545265,15.0,36.375,1.4249999999999998,0.365926031590784,1.0590739684092159
2022-07-01 00:00:00+00:00,2022-06-29 00:00:00+00:00,2022-08-01 00:00:00+00:00,31,HBARUSDT,Layer-1,24,0.02120638190668173,0.01903630106258251,0.02024006839905355,-0.0038509050482769323,0.8973448251070353,0.05821787911788724,0.06941943128867045,-1.2952563409321796,16.68693618113041,0.06334,0.07567,0.1946637196084624,0.365926031590784,-0.1712623119823216
2022-07-01 00:00:00+00:00,2022-06-29 00:00:00+00:00,2022-08-01 00:00:00+00:00,31,KAVAUSDT,DeFi,24,0.04600827520641942,0.046470431119891895,0.04301193505450549,0.004439349105616874,1.1801548986362755,0.08525859089371453,0.09731252219501102,-0.8699441180196861,17.53356912926258,1.7707,1.8941,0.06968995312588233,0.365926031590784,-0.2962360784649017
2022-07-01 00:00:00+00:00,2022-06-29 00:00:00+00:00,2022-08-01 00:00:00+00:00,31,LINKUSDT,Infrastructure,24,0.03373768844486323,0.02862813184667163,0.02652532235140656,0.0006463746667428027,0.9875840724745975,0.06676531294911912,0.1273063836386783,-0.998638596351364,19.690110329049993,6.27,7.649,0.21993620414673054,0.365926031590784,-0.14598982744405348
2022-07-01 00:00:00+00:00,2022-06-29 00:00:00+00:00,2022-08-01 00:00:00+00:00,31,LTCUSDT,Payment,24,0.024060208991241432,0.02217398459088194,0.021903822324579728,0.0009094029448126409,0.8528137851421149,0.05688327635521409,0.1413020145188355,-0.8367511594894013,18.93101090481808,53.8,59.7,0.10966542750929387,0.365926031590784,-0.25626060408149015
2022-07-01 00:00:00+00:00,2022-06-29 00:00:00+00:00,2022-08-01 00:00:00+00:00,31,NEARUSDT,Layer-1,24,0.03905889581856817,0.04218702460150091,0.04136554143900817,-0.0018409135014306292,1.1289696693779485,0.0804758143148303,0.12090388048829248,-1.3562380605841626,19.57859337950906,3.335,4.227,0.2674662668665668,0.365926031590784,-0.09845976472421719
2022-07-01 00:00:00+00:00,2022-06-29 00:00:00+00:00,2022-08-01 00:00:00+00:00,31,RUNEUSDT,DeFi,24,0.03648181350587315,0.03641173052683636,0.05179964884224349,-0.0032604359444875037,1.4328701868438436,0.09330476058807677,0.20625973705884093,-1.7781867516843548,18.391800438947953,1.867,2.596,0.3904659882163899,0.365926031590784,0.024539956625605874
2022-07-01 00:00:00+00:00,2022-06-29 00:00:00+00:00,2022-08-01 00:00:00+00:00,31,SNXUSDT,DeFi,24,0.07312238886301821,0.06623883117094324,0.06141369506282688,0.003690597823847793,1.2965888753493537,0.10241943134528304,0.4467467670814681,-1.0522990879179543,17.603436478101564,2.281,3.556,0.5589653660675142,0.365926031590784,0.19303933447673022
2022-07-01 00:00:00+00:00,2022-06-29 00:00:00+00:00,2022-08-01 00:00:00+00:00,31,SOLUSDT,Layer-1,24,0.032382829383637075,0.02840871024874925,0.02717052897983628,-0.0014033919950291868,1.094563867848348,0.07236290834305305,0.16089379371214863,-1.2840155119994727,21.069519594504882,33.73,42.31,0.25437296175511426,0.365926031590784,-0.11155306983566976
2022-07-01 00:00:00+00:00,2022-06-29 00:00:00+00:00,2022-08-01 00:00:00+00:00,31,TRXUSDT,Layer-1,24,0.0522090310654868,0.046888035131124634,0.04131044371394464,0.0056054151667600674,0.5743537404375388,0.058920920210276444,0.12505724440471733,-0.13177499144340743,19.369560644739817,0.06474,0.06877,0.06224899598393563,0.365926031590784,-0.3036770356068484
2022-07-01 00:00:00+00:00,2022-06-29 00:00:00+00:00,2022-08-01 00:00:00+00:00,31,UNIUSDT,DeFi,24,0.03113413114983763,0.027184429344889266,0.025983769001590613,0.0036407802596703748,1.036914286464854,0.06879865888204151,0.14102796186896738,-0.7912787372568932,18.0629400660423,4.999,8.326,0.6655331066213246,0.365926031590784,0.29960707503054057
2022-07-01 00:00:00+00:00,2022-06-29 00:00:00+00:00,2022-08-01 00:00:00+00:00,31,VETUSDT,Layer-1,24,0.017405378011332174,0.018113159329933178,0.025552942884959268,-0.002084640219845102,0.986082470773556,0.06289955237697971,0.0659223875672823,-1.2327845015644816,17.791366776401336,0.02276,0.0271,0.19068541300527242,0.365926031590784,-0.1752406185855116
2022-07-01 00:00:00+00:00,2022-06-29 00:00:00+00:00,2022-08-01 00:00:00+00:00,31,XLMUSDT,Layer-2,24,0.021598289623277898,0.019486860259602192,0.019215729251232487,0.001075612350105126,0.7649338584378796,0.05102787418395045,0.0797556400671442,-0.7306618938681262,17.555949325131696,0.11221,0.11748,0.04696551109526781,0.365926031590784,-0.3189605204955162
2022-07-01 00:00:00+00:00,2022-06-29 00:00:00+00:00,2022-08-01 00:00:00+00:00,31,XMRUSDT,PoW,24,0.04211219991808268,0.040598620245520606,0.04406618666083004,0.002749045715667857,0.761762193068775,0.06207442188971009,0.09868482092787456,-0.5815602049219448,17.893743548954756,112.93,154.56,0.3686354378818737,0.365926031590784,0.0027094062910896777
2022-07-01 00:00:00+00:00,2022-06-29 00:00:00+00:00,2022-08-01 00:00:00+00:00,31,XRPUSDT,Payment,24,0.016759453114589973,0.017018335271454712,0.02038612193597844,-0.0012665695883497569,0.7370902201097872,0.048576703988233515,0.08919478397057312,-0.9057280058319936,19.457709747280045,0.3318,0.3789,0.14195298372513565,0.365926031590784,-0.22397304786564837
2022-07-01 00:00:00+00:00,2022-06-29 00:00:00+00:00,2022-08-01 00:00:00+00:00,31,ZECUSDT,PoW,24,0.03842197093000815,0.037622523422957674,0.04640775715950564,-0.0017716396939519835,0.9113287738907219,0.0673222965894943,0.13069942758961073,-1.1294750695754114,17.655285327863716,54.5,64.41,0.18183486238532098,0.365926031590784,-0.18409116920546303
2022-07-01 00:00:00+00:00,2022-06-29 00:00:00+00:00,2022-08-01 00:00:00+00:00,31,ZILUSDT,PoW,24,0.04618129913798677,0.05164144625617954,0.08700951100704586,-0.0038034562854306745,1.1147066988893983,0.0851413659414857,0.19784803316464172,-1.5103564579689692,18.429969730794248,0.03871,0.04264,0.1015241539653835,0.365926031590784,-0.2644018776254005
2022-08-01 00:00:00+00:00,2022-07-30 00:00:00+00:00,2022-09-01 00:00:00+00:00,31,AAVEUSDT,DeFi,24,0.03315676520564888,0.03468374059456094,0.03222068744233271,0.0017402671336620417,1.2325505044532168,0.08410926396843568,0.15511962947364744,-0.43046770726399775,18.931578948661297,97.44,84.74,-0.130336617405583,-0.12836255378906125,-0.0019740636165217484
2022-08-01 00:00:00+00:00,2022-07-30 00:00:00+00:00,2022-09-01 00:00:00+00:00,31,AVAXUSDT,Layer-1,24,0.025143991472572808,0.029571010760273513,0.027328018812201833,-0.003440588643987625,1.2607802157841088,0.08369277794337159,0.15060937834488097,-0.8852609887091045,19.96275162196344,23.68,19.12,-0.19256756756756754,-0.12836255378906125,-0.06420501377850629
2022-08-01 00:00:00+00:00,2022-07-30 00:00:00+00:00,2022-09-01 00:00:00+00:00,31,BCHUSDT,Payment,24,0.034348092060931076,0.030303441003200374,0.028464007978734565,-0.0031987137322262776,0.8173425220208456,0.05992785695388561,0.20103477963386585,-0.6687357655290498,18.419562392373745,139.09,115.0,-0.17319721043928393,-0.12836255378906125,-0.04483465665022268
2022-08-01 00:00:00+00:00,2022-07-30 00:00:00+00:00,2022-09-01 00:00:00+00:00,31,BNBUSDT,Layer-1,24,0.018840047625251734,0.019204113164326585,0.01786464435376371,0.0004410867921849985,0.7111775534650483,0.04910393050402383,0.0854123561326201,-0.30299377238101144,19.81420614944548,283.32,278.99,-0.015283072144571475,-0.12836255378906125,0.11307948164448978
2022-08-01 00:00:00+00:00,2022-07-30 00:00:00+00:00,2022-09-01 00:00:00+00:00,31,CRVUSDT,DeFi,24,0.04996134287882501,0.0537391068777664,0.05011835924750773,0.0014631640323135749,1.154099437624992,0.08980706412639054,0.21681559422222996,-0.418632818482812,19.072467591199924,1.316,1.146,-0.129179331306991,-0.12836255378906125,-0.0008167775179297454
2022-08-01 00:00:00+00:00,2022-07-30 00:00:00+00:00,2022-09-01 00:00:00+00:00,31,DASHUSDT,PoW,24,0.01698713032361096,0.0171886286390422,0.016781539470601636,-0.0017861665707337574,0.8763792899625112,0.057915925018426795,0.08854568614131253,-0.5727720308804374,16.775629405902315,51.05,44.46,-0.12908912830558272,-0.12836255378906125,-0.0007265745165214721
2022-08-01 00:00:00+00:00,2022-07-30 00:00:00+00:00,2022-09-01 00:00:00+00:00,31,ENSUSDT,Infrastructure,24,0.043318480904753175,0.055425457282691715,0.06351398017196014,0.0008398832050224099,1.2125080454000159,0.09358800363399376,0.19545704633633942,-0.4983756308625842,18.06710063967385,14.294,12.47,-0.1276059885266545,-0.12836255378906125,0.0007565652624067498
2022-08-01 00:00:00+00:00,2022-07-30 00:00:00+00:00,2022-09-01 00:00:00+00:00,31,ETCUSDT,PoW,24,0.04462300730473802,0.042312770821668164,0.039015273019430946,0.00978831029947377,1.0273236455193469,0.07705980454873344,0.27044342806761135,0.3564612226702981,19.028477198714057,36.375,32.389,-0.10958075601374562,-0.12836255378906125,0.018781797775315634
2022-08-01 00:00:00+00:00,2022-07-30 00:00:00+00:00,2022-09-01 00:00:00+00:00,31,HBARUSDT,Layer-1,24,0.022397148082234263,0.02090263989497257,0.019355094832548873,-0.0031539009094822615,0.8793193525197439,0.059290247071658295,0.08348039998372325,-0.6926666258532754,16.40299650881469,0.07567,0.06293,-0.16836262719703976,-0.12836255378906125,-0.04000007340797851
2022-08-01 00:00:00+00:00,2022-07-30 00:00:00+00:00,2022-09-01 00:00:00+00:00,31,KAVAUSDT,DeFi,24,0.028620183320569283,0.04085642504507299,0.043030117452744036,-0.003196520877649177,1.1372264012560822,0.08189089522636699,0.09850575641536496,-0.8105791295996552,17.329244734664833,1.8941,1.7807,-0.05987012301356842,-0.12836255378906125,0.06849243077549283
