entry_time,variant,eligible_count,tail_count,holding_days,low_symbols,high_symbols,low_asset_return,high_asset_return,low_minus_high_return,rank_ic,ivol_tvol_spearman,ivol_max_spearman,tvol_high_asset_return,tvol_high_minus_ivol_high,high_ivol_short_proxy
2022-11-01 00:00:00+00:00,ivol60,24,5,30,ZILUSDT|VETUSDT|BNBUSDT|TRXUSDT|DASHUSDT,CRVUSDT|HBARUSDT|XRPUSDT|ETCUSDT|ENSUSDT,-0.1281186842339676,-0.16829894663096095,0.04018026239699335,-0.06434782608695652,0.7252173913043477,0.5304347826086956,-0.26468822929194086,-0.0963892826609799,0.037487065424863526
2022-12-01 00:00:00+00:00,ivol60,24,5,31,BCHUSDT|ZILUSDT|XMRUSDT|VETUSDT|TRXUSDT,LTCUSDT|SNXUSDT|ENSUSDT|CRVUSDT|SOLUSDT,-0.11877769800992044,-0.20721837010496227,0.08844067209504183,-0.2965217391304348,0.7295652173913043,0.5982608695652173,-0.26694645491949043,-0.059728084814528154,0.047107332252267965
2023-01-01 00:00:00+00:00,ivol60,22,5,31,XLMUSDT|BCHUSDT|ZILUSDT|XMRUSDT|TRXUSDT,KAVAUSDT|LTCUSDT|SNXUSDT|CRVUSDT|SOLUSDT,0.3389817679856404,0.789588555722545,-0.45060678773690466,0.30434782608695654,0.5607001693958217,0.5686053077357426,0.816952144652976,0.027363588930431004,-0.20209439920460887
2023-02-01 00:00:00+00:00,ivol60,24,5,28,XLMUSDT|TRXUSDT|LINKUSDT|VETUSDT|BCHUSDT,ETCUSDT|ZILUSDT|AVAXUSDT|KAVAUSDT|SOLUSDT,0.05247695870089274,-0.04217010272465588,0.09464706142554861,-0.21913043478260866,0.797391304347826,0.8426086956521738,-0.009011594528340622,0.03315850819631526,0.006174032530479039
2023-03-01 00:00:00+00:00,ivol60,24,5,31,XLMUSDT|TRXUSDT|BNBUSDT|XRPUSDT|BCHUSDT,HBARUSDT|SNXUSDT|CRVUSDT|KAVAUSDT|SOLUSDT,0.13083277597591256,-0.01552441480563826,0.14635719078155082,-0.19217391304347822,0.8913043478260868,0.6530434782608695,-0.04868676387383465,-0.033162349068196394,-0.000816156572563038
2023-04-01 00:00:00+00:00,ivol60,24,5,30,RUNEUSDT|ETCUSDT|BCHUSDT|AVAXUSDT|AAVEUSDT,HBARUSDT|DASHUSDT|KAVAUSDT|XRPUSDT|SNXUSDT,-0.053554437066432,-0.11731504653167235,0.06376060946524034,-0.1652173913043478,0.3304347826086956,0.588695652173913,-0.01494170996863714,0.10237333656303521,0.024741090400041375
2023-05-01 00:00:00+00:00,ivol60,24,5,31,AAVEUSDT|VETUSDT|BCHUSDT|UNIUSDT|RUNEUSDT,HBARUSDT|ZILUSDT|KAVAUSDT|XRPUSDT|SNXUSDT,-0.08980142471759864,0.0031195226226799224,-0.09292094734027856,0.20608695652173914,0.3739130434782608,0.27478260869565213,-0.036794544600461075,-0.039914067223140996,-0.0054771409296425835
2023-06-01 00:00:00+00:00,ivol60,23,5,30,XLMUSDT|ETCUSDT|XMRUSDT|AAVEUSDT|UNIUSDT,NEARUSDT|SOLUSDT|SNXUSDT|ZILUSDT|KAVAUSDT,0.13299437854151036,-0.07366082502484836,0.20665520356635872,-0.47430830039525695,0.7658102766798419,0.4407114624505929,-0.06819820716986952,0.005462617854978841,0.013827535023335379
2023-07-01 00:00:00+00:00,ivol60,24,5,31,AVAXUSDT|LINKUSDT|XMRUSDT|ZILUSDT|ENSUSDT,CRVUSDT|SNXUSDT|AAVEUSDT|KAVAUSDT|BCHUSDT,0.03151442265128911,-0.09917581698448938,0.1306902396357785,-0.1878260869565217,0.4756521739130434,0.5339130434782609,-0.0675495362684939,0.03162628071599548,0.02009669397214974
2023-08-01 00:00:00+00:00,ivol60,24,5,31,XMRUSDT|RUNEUSDT|BNBUSDT|VETUSDT|ETCUSDT,SNXUSDT|BCHUSDT|XLMUSDT|XRPUSDT|1000XECUSDT,0.014881488045018303,-0.22995440841295153,0.24483589645796983,-0.6486956521739129,0.9234782608695651,0.3921739130434782,-0.2299544084129515,2.7755575615628914e-17,0.05279134182926528
2023-09-01 00:00:00+00:00,ivol60,23,5,30,VETUSDT|BNBUSDT|ETCUSDT|TRXUSDT|XMRUSDT,BCHUSDT|RUNEUSDT|SNXUSDT|XLMUSDT|XRPUSDT,0.06519852062115213,0.09532363718853315,-0.030125116567381025,0.07312252964426878,0.8685770750988143,0.43083003952569177,0.04533689743389989,-0.04998673975463326,-0.02841858053001
2023-10-01 00:00:00+00:00,ivol60,21,5,31,BNBUSDT|AVAXUSDT|ETCUSDT|TRXUSDT|NEARUSDT,SNXUSDT|BCHUSDT|CRVUSDT|HBARUSDT|RUNEUSDT,0.12480157182867133,0.12803749116895347,-0.0032359193402821396,-0.04935064935064935,0.7285714285714285,0.7675324675324675,0.24883332379131176,0.1207958326223583,-0.03670663306621097
2023-11-01 00:00:00+00:00,ivol60,22,5,30,ETCUSDT|BNBUSDT|TRXUSDT|UNIUSDT|LTCUSDT,1000XECUSDT|AAVEUSDT|SOLUSDT|LINKUSDT|RUNEUSDT,0.11645421891369312,0.44880145366984736,-0.33234723475615424,0.3946922642574817,0.8328627893845286,0.6284584980237156,0.4132819669928017,-0.035519486677045686,-0.11678803465033855
2023-12-01 00:00:00+00:00,ivol60,24,5,31,ZECUSDT|LTCUSDT|DASHUSDT|XLMUSDT|BNBUSDT,NEARUSDT|LINKUSDT|AVAXUSDT|SOLUSDT|RUNEUSDT,0.09415405627237819,0.4597180105581157,-0.3655639542857375,0.31304347826086953,0.8556521739130434,0.8173913043478259,0.30471575690025554,-0.15500225365786013,-0.11962676291350152
