entry_time,signal_cutoff,exit_time,symbol,category,eligible_count,mom14,mom20,mom30,dispersion,dispersion_expanding_median,dispersion_expanding_q75,log_dispersion_ratio,high_dispersion,high_tail_dispersion,paper_exposure_scale,market_volatility_30d,average_correlation_60d,entry_price,exit_price,target_asset_return,target_market_return,target_excess_return
2022-01-17T00:00:00Z,2022-01-15T00:00:00Z,2022-01-24T00:00:00Z,AVAXUSDT,Layer-1,24,-0.204601629736,-0.212988283017,-0.0556721483667,0.0279620490296,0.0392267382142,0.0551334061755,-0.338510412575,False,False,1,0.0352985227662,0.65478810379,92.25,64.777,-0.297810298103,-0.294320969449,-0.00348932865393
2022-01-17T00:00:00Z,2022-01-15T00:00:00Z,2022-01-24T00:00:00Z,BCHUSDT,Payment,24,-0.129968807187,-0.144634412285,-0.115221850015,0.0279620490296,0.0392267382142,0.0551334061755,-0.338510412575,False,False,1,0.0352985227662,0.65478810379,388.02,302.31,-0.220890675738,-0.294320969449,0.0734302937107
2022-01-17T00:00:00Z,2022-01-15T00:00:00Z,2022-01-24T00:00:00Z,BNBUSDT,Layer-1,24,-0.0658161855893,-0.101376895366,-0.0632718965224,0.0279620490296,0.0392267382142,0.0551334061755,-0.338510412575,False,False,1,0.0352985227662,0.65478810379,497.94,383.86,-0.229103908101,-0.294320969449,0.0652170613477
2022-01-17T00:00:00Z,2022-01-15T00:00:00Z,2022-01-24T00:00:00Z,CRVUSDT,DeFi,24,-0.161598900789,-0.0827519074953,0.322538665313,0.0279620490296,0.0392267382142,0.0551334061755,-0.338510412575,False,False,1,0.0352985227662,0.65478810379,5.139,3.012,-0.413893753649,-0.294320969449,-0.1195727842
2022-01-17T00:00:00Z,2022-01-15T00:00:00Z,2022-01-24T00:00:00Z,DASHUSDT,PoW,24,0.0233958086589,-0.0526854371339,0.0819007371048,0.0279620490296,0.0392267382142,0.0551334061755,-0.338510412575,False,False,1,0.0352985227662,0.65478810379,137.43,99.44,-0.276431637925,-0.294320969449,0.0178893315243
2022-01-17T00:00:00Z,2022-01-15T00:00:00Z,2022-01-24T00:00:00Z,ETCUSDT,PoW,24,-0.0606335857715,-0.144398346587,-0.0685477997346,0.0279620490296,0.0392267382142,0.0551334061755,-0.338510412575,False,False,1,0.0352985227662,0.65478810379,32.264,25.098,-0.222105132656,-0.294320969449,0.0722158367935
2022-01-17T00:00:00Z,2022-01-15T00:00:00Z,2022-01-24T00:00:00Z,HBARUSDT,Layer-1,24,-0.0717672938235,-0.130095878969,0.0692739749477,0.0279620490296,0.0392267382142,0.0551334061755,-0.338510412575,False,False,1,0.0352985227662,0.65478810379,0.27888,0.22177,-0.204783419392,-0.294320969449,0.0895375500572
2022-01-17T00:00:00Z,2022-01-15T00:00:00Z,2022-01-24T00:00:00Z,KAVAUSDT,DeFi,24,0.158438982024,0.254519375796,0.355372465647,0.0279620490296,0.0392267382142,0.0551334061755,-0.338510412575,False,False,1,0.0352985227662,0.65478810379,5.6205,3.3865,-0.397473534383,-0.294320969449,-0.103152564934
2022-01-17T00:00:00Z,2022-01-15T00:00:00Z,2022-01-24T00:00:00Z,LINKUSDT,Infrastructure,24,0.193662292362,0.0906482775857,0.293913284446,0.0279620490296,0.0392267382142,0.0551334061755,-0.338510412575,False,False,1,0.0352985227662,0.65478810379,25.5,16.621,-0.348196078431,-0.294320969449,-0.0538751089823
2022-01-17T00:00:00Z,2022-01-15T00:00:00Z,2022-01-24T00:00:00Z,LTCUSDT,Payment,24,-0.0213216256868,-0.05414568761,-0.00836824967052,0.0279620490296,0.0392267382142,0.0551334061755,-0.338510412575,False,False,1,0.0352985227662,0.65478810379,146.34,112.19,-0.23336066694,-0.294320969449,0.0609603025091
2022-01-17T00:00:00Z,2022-01-15T00:00:00Z,2022-01-24T00:00:00Z,NEARUSDT,Layer-1,24,0.239274852947,0.17049120193,0.735495626322,0.0279620490296,0.0392267382142,0.0551334061755,-0.338510412575,False,False,1,0.0352985227662,0.65478810379,20.1373,11.687,-0.419634211141,-0.294320969449,-0.125313241691
2022-01-17T00:00:00Z,2022-01-15T00:00:00Z,2022-01-24T00:00:00Z,RUNEUSDT,DeFi,24,-0.121325756353,-0.176366102289,0.00153680681853,0.0279620490296,0.0392267382142,0.0551334061755,-0.338510412575,False,False,1,0.0352985227662,0.65478810379,6.292,3.923,-0.376509853783,-0.294320969449,-0.0821888843335
2022-01-17T00:00:00Z,2022-01-15T00:00:00Z,2022-01-24T00:00:00Z,SNXUSDT,DeFi,24,-0.126345163008,-0.167447960627,0.0457976810181,0.0279620490296,0.0392267382142,0.0551334061755,-0.338510412575,False,False,1,0.0352985227662,0.65478810379,5.38,3.93,-0.269516728625,-0.294320969449,0.0248042408245
2022-01-17T00:00:00Z,2022-01-15T00:00:00Z,2022-01-24T00:00:00Z,SOLUSDT,Layer-1,24,-0.193362456969,-0.292953779713,-0.181395013525,0.0279620490296,0.0392267382142,0.0551334061755,-0.338510412575,False,False,1,0.0352985227662,0.65478810379,147.93,99.66,-0.32630298114,-0.294320969449,-0.0319820116907
2022-01-17T00:00:00Z,2022-01-15T00:00:00Z,2022-01-24T00:00:00Z,TRXUSDT,Layer-1,24,-0.112733095786,-0.174786168591,-0.221094070286,0.0279620490296,0.0392267382142,0.0551334061755,-0.338510412575,False,False,1,0.0352985227662,0.65478810379,0.06984,0.05748,-0.176975945017,-0.294320969449,0.117345024432
2022-01-17T00:00:00Z,2022-01-15T00:00:00Z,2022-01-24T00:00:00Z,UNIUSDT,DeFi,24,-0.058607987481,-0.124909499507,0.133843735371,0.0279620490296,0.0392267382142,0.0551334061755,-0.338510412575,False,False,1,0.0352985227662,0.65478810379,17.842,11.412,-0.360385606995,-0.294320969449,-0.0660646375457
2022-01-17T00:00:00Z,2022-01-15T00:00:00Z,2022-01-24T00:00:00Z,VETUSDT,Layer-1,24,-0.0986073628348,-0.186138355321,-0.0385095714958,0.0279620490296,0.0392267382142,0.0551334061755,-0.338510412575,False,False,1,0.0352985227662,0.65478810379,0.07844,0.05307,-0.323431922489,-0.294320969449,-0.0291109530395
