trade_id,stage,kind,symbol,category,decision_time,entry_time,exit_time,formation_days,hold_days,top_targets,feature_value,target_median_quote_volume_30d,feature_rank,rankable_targets,entry_price,exit_price,quantity_per_unit_plan_capital,funding_events,actual_funding_return,stress_funding_return,gross_price_return,favorable_price_cost_return,favorable_reconciliation_error,favorable_net_return,favorable_after_hurdle_return,base_price_cost_return,base_reconciliation_error,base_net_return,base_after_hurdle_return,stress_price_cost_return,stress_reconciliation_error,stress_net_return,stress_after_hurdle_return
development-low_volatility-XLMUSDT-20220801-60-3,development,low_volatility,XLMUSDT,Layer-2,2022-07-31T00:00:00Z,2022-08-01T00:00:00Z,2022-09-01T00:00:00Z,60,31,3,0.7789584788098752,36158502.54098,3,24,0.11748,0.10425,2.1280217909431394,93,0.0010393725924997873,-0.0003705311608474847,-0.028153728294177754,-0.02843683605720121,3.122502256758253e-17,-0.02739746346470142,-0.03063188470750111,-0.028908699221144002,1.3877787807814457e-17,-0.027869326628644213,-0.03110217867520615,-0.029380562385086878,-3.122502256758253e-17,-0.029751093545934363,-0.032977687715652904
development-low_volatility-XLMUSDT-20230401-60-3,development,low_volatility,XLMUSDT,Layer-2,2023-03-31T00:00:00Z,2023-04-01T00:00:00Z,2023-05-01T00:00:00Z,60,30,3,0.6180219529330615,45073675.00836,3,24,0.11211,0.09435,2.2299527250022297,89,-0.0009551937002236642,-0.0016880092205736551,-0.03960396039603961,-0.03988019801980197,0.0,-0.040835391720025635,-0.04392239584536506,-0.04034061782178219,-4.163336342344337e-17,-0.04129581152200586,-0.044381333818453994,-0.04080103762376239,-2.7755575615628914e-17,-0.04248904684433604,-0.04557072879645674
development-low_volatility-XLMUSDT-20230601-60-3,development,low_volatility,XLMUSDT,Layer-2,2023-05-31T00:00:00Z,2023-06-01T00:00:00Z,2023-07-01T00:00:00Z,60,30,3,0.31384142222611994,20013122.65415,3,23,0.09253,0.11061,2.7018264346698366,90,0.00020307076554171617,-0.0009759677844319411,0.04884902193883067,0.048519712525667336,-1.3877787807814457e-17,0.04872278329120905,0.04534754245099171,0.04797089281314165,-4.85722573273506e-17,0.048173963578683365,0.044800489076279204,0.04742207310061597,-6.245004513516506e-17,0.046446105316184025,0.04307819180460282
development-low_volatility-XMRUSDT-20221201-60-3,development,low_volatility,XMRUSDT,PoW,2022-11-30T00:00:00Z,2022-12-01T00:00:00Z,2023-01-01T00:00:00Z,60,31,3,0.6666416822879832,33220955.886515,2,24,141.98,147.24,0.0017608113818847726,93,0.0036252146919577752,0.0015580699767202813,0.009261867868713913,0.00895631074799269,-1.734723475976807e-17,0.012581525439950466,0.009214152774425166,0.008447054437244694,-2.2551405187698492e-17,0.01207226912920247,0.008706590012035997,0.007937798126496753,3.122502256758253e-17,0.009495868103217035,0.006138756891125308
development-low_volatility-XMRUSDT-20230401-60-3,development,low_volatility,XMRUSDT,PoW,2023-03-31T00:00:00Z,2023-04-01T00:00:00Z,2023-05-01T00:00:00Z,60,30,3,0.5616802153645583,43190081.82115,2,24,157.5,155.45,0.0015873015873015873,89,-0.0015292135074684468,-0.0024338950124207855,-0.003253968253968259,-0.0035520158730158735,1.734723475976807e-17,-0.005081229380484321,-0.008283305773594485,-0.0040487638571428675,-3.642919299551295e-17,-0.005577977364611315,-0.00877845500911989,-0.004545511841269861,8.673617379884035e-19,-0.0069794068536906465,-0.010175374095525047
development-low_volatility-XMRUSDT-20230601-60-3,development,low_volatility,XMRUSDT,PoW,2023-05-31T00:00:00Z,2023-06-01T00:00:00Z,2023-07-01T00:00:00Z,60,30,3,0.3097934050684813,23339315.232325,2,23,145.86,168.31,0.0017139723022075962,90,-0.0009836157226315002,-0.0017553375558609652,0.03847867818456052,0.03815559097764981,2.7755575615628914e-17,0.03717197525501831,0.03383390988160939,0.03761713538667216,-2.7755575615628914e-17,0.03663351966404066,0.0332971872722454,0.03707867979569446,-1.3877787807814457e-17,0.035323342239833494,0.031991226562331665
development-low_volatility-XMRUSDT-20230801-60-3,development,low_volatility,XMRUSDT,PoW,2023-07-31T00:00:00Z,2023-08-01T00:00:00Z,2023-09-01T00:00:00Z,60,31,3,0.3439201703391474,26426839.437260002,1,24,161.2,143.04,0.0015508684863523574,92,0.002208103535750802,0.00041656273856944355,-0.028163771712158808,-0.028446873449131493,1.734723475976807e-17,-0.026238769913380693,-0.029477044429121357,-0.028918726575682396,-2.7755575615628914e-17,-0.026710623039931596,-0.02994732839281411,-0.029390579702233244,-1.734723475976807e-17,-0.0289740169636638,-0.032203195326730105
development-low_volatility-XMRUSDT-20231001-60-3,development,low_volatility,XMRUSDT,PoW,2023-09-30T00:00:00Z,2023-10-01T00:00:00Z,2023-11-01T00:00:00Z,60,31,3,0.34183676549168396,15363582.73252,3,21,146.51,172.17,0.0017063681659954953,92,-0.0010384044160093333,-0.001908553300958848,0.0437854071394444,0.04345913589516076,2.0816681711721685e-17,0.04242073147915143,0.03895412756729888,0.0429153767592656,-2.7755575615628914e-17,0.04187697234325627,0.03841217672002539,0.04237161762337044,2.0816681711721685e-17,0.04046306432241159,0.03700297069610747
development-low_volatility-XMRUSDT-20231201-60-3,development,low_volatility,XMRUSDT,PoW,2023-11-30T00:00:00Z,2023-12-01T00:00:00Z,2024-01-01T00:00:00Z,60,31,3,0.3351989855229473,26432431.85065,1,24,169.96,165.1,0.0014709343374911742,92,-0.0039644309768030826,-0.005971811311344894,-0.007148740880207116,-0.007444451635679,1.734723475976807e-18,-0.011408882612482083,-0.014696474398857462,-0.007937307184043313,-3.2959746043559335e-17,-0.011901738160846395,-0.015187690940129617,-0.008430162732407626,1.5612511283791264e-17,-0.01440197404375252,-0.017679612207611717
development-low_volatility-XRPUSDT-20220501-60-3,development,low_volatility,XRPUSDT,Payment,2022-04-30T00:00:00Z,2022-05-01T00:00:00Z,2022-06-01T00:00:00Z,60,31,3,0.6564213643281941,428950865.6487,3,25,0.5839,0.4212,0.4281555060798082,92,0.0005785735862111236,-0.000422044776170513,-0.06966090083918478,-0.06991910429868126,0.0,-0.06934053071247014,-0.07243546892638775,-0.07034948519438258,-1.3877787807814457e-17,-0.06977091160817146,-0.0728644185764783,-0.07077986609008391,2.7755575615628914e-17,-0.07120191086625442,-0.07429065900017096
development-low_volatility-XRPUSDT-20220701-60-3,development,low_volatility,XRPUSDT,Payment,2022-06-30T00:00:00Z,2022-07-01T00:00:00Z,2022-08-01T00:00:00Z,60,31,3,1.0330618330929562,282082389.415645,1,24,0.3318,0.3789,0.7534659433393611,93,0.0003358311548184147,-0.0006518634839496686,0.03548824593128391,0.035166952983725186,2.0816681711721685e-17,0.0355027841385436,0.032059186084679725,0.034631486030741454,-2.0816681711721685e-17,0.03496731718555987,0.03152549984439457,0.03409601907775778,3.469446951953614e-17,0.03344415559380811,0.030007403575859293
development-low_volatility-XRPUSDT-20220901-60-3,development,low_volatility,XRPUSDT,Payment,2022-08-31T00:00:00Z,2022-09-01T00:00:00Z,2022-10-01T00:00:00Z,60,30,3,0.5595940010443403,268384345.58196,2,24,0.3273,0.4797,0.7638252367858235,90,0.001623032241168882,0.000319080676479033,0.11640696608615952,0.11603712190650783,0.0,0.11766015414767672,0.11406304320676264,0.11542078478460127,-5.551115123125783e-17,0.11704381702577016,0.11344868972272337,0.11480444766269488,6.938893903907228e-17,0.11512352833917391,0.11153458135079486
development-low_volatility-XRPUSDT-20230301-60-3,development,low_volatility,XRPUSDT,Payment,2023-02-28T00:00:00Z,2023-03-01T00:00:00Z,2023-04-01T00:00:00Z,60,31,3,0.4775916507614581,455098303.108545,2,24,0.3761,0.5373,0.6647168306301515,93,-0.0015415193711660461,-0.002493047397590335,0.10715235309758042,0.10678806168572191,2.7755575615628914e-17,0.10524654231455587,0.10157100913352202,0.10618097362403622,-1.3877787807814457e-17,0.10463945425287018,0.10096593996285219,0.10557388556235042,0.0,0.10308083816476009,0.09941250710303473
development-low_volatility-XRPUSDT-20230701-60-3,development,low_volatility,XRPUSDT,Payment,2023-06-30T00:00:00Z,2023-07-01T00:00:00Z,2023-08-01T00:00:00Z,60,31,3,0.47438117355674025,685227333.1463499,3,24,0.473,0.6973,0.5285412262156448,92,-0.0024217883940566595,-0.003737436677537632,0.11855179704016916,0.1181806659619451,4.163336342344337e-17,0.11575887756788844,0.11204838527542149,0.11756218529598311,-1.3877787807814457e-17,0.11514039690192646,0.11143196138694988,0.11694370463002118,4.163336342344337e-17,0.11320626795248355,0.10950426444598471
