plan_id,stage,variant,month_end,decision_time,entry_time,exit_time,holding_days,weight,entry_price,exit_price,quantity_per_unit_plan_capital,funding_events,funding_rate_sum,actual_funding_return,stress_funding_return,favorable_vbt_price_cost_return,favorable_manual_price_cost_return,favorable_reconciliation_error,favorable_net_return,base_vbt_price_cost_return,base_manual_price_cost_return,base_reconciliation_error,base_net_return,stress_vbt_price_cost_return,stress_manual_price_cost_return,stress_reconciliation_error,stress_net_return
development-midmonth-202211,development,midmonth,2022-11-30T00:00:00Z,2022-11-13T23:59:59Z,2022-11-14T00:00:00Z,2022-11-18T00:00:00Z,4.0,0.5,16321.3,16682.1,3.0634814628736685e-05,11,-0.0006618400000000001,0.0003388559119357952,0.00015181815144841041,0.010446409293377368,0.010446409293377345,2.2551405187698492e-17,0.010785265205313163,0.009435362884083975,0.009435362884083979,-3.469446951953614e-18,0.00977421879601977,0.008424316474790583,0.008424316474790614,-3.122502256758253e-17,0.008576134626238994
development-midmonth-202212,development,midmonth,2022-12-31T00:00:00Z,2022-12-13T23:59:59Z,2022-12-14T00:00:00Z,2022-12-18T00:00:00Z,4.0,0.5,17777.1,16768.1,2.8126072306506687e-05,12,0.0008327100000000002,-0.0004100500390083221,-0.0006245550314428893,-0.028962179433090873,-0.02896217943309089,1.734723475976807e-17,-0.029372229472099196,-0.029933817253657846,-0.02993381725365781,-3.469446951953614e-17,-0.03034386729266617,-0.03090545507422454,-0.03090545507422463,9.020562075079397e-17,-0.03153001010566743
development-midmonth-202301,development,midmonth,2023-01-31T00:00:00Z,2023-01-13T23:59:59Z,2023-01-14T00:00:00Z,2023-01-18T00:00:00Z,4.0,0.5,19924.3,21130.8,2.5094984516394553e-05,11,0.00161885,-0.0008516144643480574,-0.001277421696522086,0.029658932559738616,0.029658932559738612,3.469446951953614e-18,0.02880731809539056,0.028628673627178913,0.028628673627178927,-1.3877787807814457e-17,0.027777059162830856,0.0275984146946191,0.027598414694619062,3.8163916471489756e-17,0.026320992998097013
development-midmonth-202302,development,midmonth,2023-02-28T00:00:00Z,2023-02-13T23:59:59Z,2023-02-14T00:00:00Z,2023-02-18T00:00:00Z,4.0,0.5,21766.1,24581.3,2.2971501555170657e-05,12,0.0011613600000000002,-0.0006277561544561629,-0.0009416342316842441,0.06403056955540964,0.06403056955540959,5.551115123125783e-17,0.06340281340095348,0.06296593898585412,0.0629659389858542,-8.326672684688674e-17,0.062338182831397956,0.06190130841629882,0.061901308416298734,8.326672684688674e-17,0.06095967418461457
development-midmonth-202303,development,midmonth,2023-03-31T00:00:00Z,2023-03-13T23:59:59Z,2023-03-14T00:00:00Z,2023-03-18T00:00:00Z,4.0,0.5,24119.5,27383.9,2.0730114637533945e-05,12,0.0016441700000000004,-0.0008524315024942314,-0.0012786472537413473,0.06703078339103219,0.06703078339103219,0.0,0.06617835188853796,0.06596315260764118,0.0659631526076412,-1.3877787807814457e-17,0.06511072110514696,0.06489552182425007,0.06489552182425007,0.0,0.06361687457050873
development-midmonth-202304,development,midmonth,2023-04-30T00:00:00Z,2023-04-13T23:59:59Z,2023-04-14T00:00:00Z,2023-04-18T00:00:00Z,4.0,0.5,30362.7,29420.1,1.64675737006261e-05,12,0.0008130700000000002,-0.0004043796981230209,-0.0006320839096917506,-0.016113021569228003,-0.016113021569228073,6.938893903907228e-17,-0.016517401267351024,-0.0170975085476589,-0.017097508547658794,-1.0755285551056204e-16,-0.017501888245781923,-0.018081995526089523,-0.018081995526089585,6.245004513516506e-17,-0.018714079435781274
development-midmonth-202305,development,midmonth,2023-05-31T00:00:00Z,2023-05-13T23:59:59Z,2023-05-14T00:00:00Z,2023-05-18T00:00:00Z,4.0,0.5,26762.8,27395.7,1.8682649050174122e-05,13,0.00058439,-0.0002952602536560657,-0.0004519295667800018,0.011217154034704913,0.011217154034704916,-3.469446951953614e-18,0.010921893781048847,0.010205336880670268,0.010205336880670253,1.5612511283791264e-17,0.009910076627014203,0.009193519726635624,0.009193519726635523,1.0061396160665481e-16,0.008741590159855622
development-midmonth-202306,development,midmonth,2023-06-30T00:00:00Z,2023-06-13T23:59:59Z,2023-06-14T00:00:00Z,2023-06-18T00:00:00Z,4.0,0.5,25918.0,26508.8,1.9291612007099315e-05,12,0.0005209699999999999,-0.0002615325914244455,-0.0004081193820177903,0.010790645883170025,0.010790645883169985,3.9898639947466563e-17,0.010529113291745579,0.009779255237286844,0.009779255237286864,-2.0816681711721685e-17,0.009517722645862398,0.008767864591403662,0.008767864591403671,-8.673617379884035e-18,0.008359745209385872
development-midmonth-202307,development,midmonth,2023-07-31T00:00:00Z,2023-07-13T23:59:59Z,2023-07-14T00:00:00Z,2023-07-18T00:00:00Z,4.0,0.5,31441.6,30126.0,1.5902498600580122e-05,12,0.00052333,-0.0002545966855003544,-0.00041712628040033124,-0.02150877436262788,-0.021508774362627832,-4.85722573273506e-17,-0.021763371048128234,-0.022487865588265266,-0.02248786558826518,-8.673617379884035e-17,-0.02274246227376562,-0.02346695681390265,-0.02346695681390259,-6.245004513516506e-17,-0.023884083094302982
development-midmonth-202308,development,midmonth,2023-08-31T00:00:00Z,2023-08-13T23:59:59Z,2023-08-14T00:00:00Z,2023-08-18T00:00:00Z,4.0,0.5,29293.3,26609.7,1.7068749509273452e-05,13,0.0013000000000000002,-0.0006413947599068048,-0.0009620921398602071,-0.04637821276537635,-0.04637821276537636,1.3877787807814457e-17,-0.047019607525283155,-0.04733243455261099,-0.047332434552610964,-2.7755575615628914e-17,-0.0479738293125178,-0.04828665633984558,-0.048286656339845614,3.469446951953614e-17,-0.049248748479705784
development-midmonth-202309,development,midmonth,2023-09-30T00:00:00Z,2023-09-13T23:59:59Z,2023-09-14T00:00:00Z,2023-09-18T00:00:00Z,4.0,0.5,26209.9,26514.2,1.9076761071198286e-05,12,-3.843e-05,1.998931247995265e-05,-5.877135134852987e-05,0.005201575358929289,0.005201575358929246,4.336808689942018e-17,0.005221564671409241,0.004195773783570278,0.0041957737835703265,-4.85722573273506e-17,0.00421576309605023,0.003189972208211378,0.003189972208211408,-2.992397996059992e-17,0.0031312008568628483
development-midmonth-202310,development,midmonth,2023-10-31T00:00:00Z,2023-10-13T23:59:59Z,2023-10-14T00:00:00Z,2023-10-18T00:00:00Z,4.0,0.5,26849.7,28382.0,1.8622181998309106e-05,12,0.00015900000000000002,-8.062533704858587e-05,-0.00015839261196092848,0.027917648614323554,0.027917648614323422,1.3183898417423734e-16,0.02783702327727497,0.026889130965709107,0.026889130965709093,1.3877787807814457e-17,0.026808505628660523,0.025860613317094883,0.025860613317094765,1.1796119636642288e-16,0.025702220705133953
development-midmonth-202311,development,midmonth,2023-11-30T00:00:00Z,2023-11-13T23:59:59Z,2023-11-14T00:00:00Z,2023-11-18T00:00:00Z,4.0,0.5,36486.2,36621.9,1.370381130399987e-05,12,0.0013805900000000001,-0.0006902452976793015,-0.0010353679465189523,0.0012584914296365213,0.0012584914296364705,5.074066167232161e-17,0.0005682461319572198,0.0002566329382067689,0.00025663293820686617,-9.725293487194975e-17,-0.0004336123594725326,-0.0007452255532226504,-0.0007452255532227382,8.782037597132586e-17,-0.0017805934997416027
development-midmonth-202312,development,midmonth,2023-12-31T00:00:00Z,2023-12-13T23:59:59Z,2023-12-14T00:00:00Z,2023-12-18T00:00:00Z,4.0,0.5,42875.0,41396.6,1.1661807580174927e-05,12,0.0012335500000000001,-0.0006077578993669429,-0.0009116368490504147,-0.017830471836734696,-0.01783047183673471,1.3877787807814457e-17,-0.01843822973610164,-0.018813241364897926,-0.01881324136489789,-3.469446951953614e-17,-0.019420999264264868,-0.01979601089306121,-0.019796010893061242,3.122502256758253e-17,-0.020707647742111625
