symbol,status,n_obs,first_return_utc,last_return_utc,pearson,spearman,beta,beta_ci_low,beta_ci_high,beta_p_hac,alpha_daily,r_squared,volatility_ratio,residual_volatility_annualized,recent_180_pearson,prior_180_pearson,window_correlation_delta,relative_strength_7d,relative_strength_30d,relative_strength_90d,base_asset,economic_exposure,economic_exposure_source,classification_subtypes,research_bucket,activity_tier_24h,risk_flags,fetch_status,q_value_by,statistically_significant,stable_sign,strong_association,association_band
ONTUSDT,ANALYZED,365,2025-07-21T00:00:00+00:00,2026-07-20T00:00:00+00:00,0.4401796291,0.5565298077,1.106526558,0.8351906209,1.377862495,1.475257311e-14,-0.001891294801,0.1937581059,2.513806829,0.9754742148,0.3933377076,0.5160186423,0.1226809347,-0.09082112914,-0.09642882365,-0.3742566492,ONT,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,PoW,CRYPTO_ALT_MID_ACTIVITY_PROVISIONAL,A3_40_TO_80PCT_PROVISIONAL_24H,CROSS_MARKET_SUBTYPE_FROM_CURRENT_USD_M|DOLLAR_LIKE_QUOTE_PARITY_ASSUMPTION_FOR_ACTIVITY_PROXY|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|ONBOARD_DATE_UNAVAILABLE_FROM_SPOT_EXCHANGE_INFO|SINGLE_24H_ACTIVITY_ONLY|SINGLE_TOP_OF_BOOK_SNAPSHOT_ONLY,FETCHED,2.041504498e-13,True,True,False,MODERATE
STRAXUSDT,ANALYZED,365,2025-07-21T00:00:00+00:00,2026-07-20T00:00:00+00:00,0.4401017345,0.6240381755,0.9597491389,0.7705907008,1.148907577,7.030421463e-21,-0.0031301226,0.1936895367,2.180743823,0.8462662289,0.3657252695,0.6124887294,0.2467634598,-0.003632634527,0.01249392933,-0.1502698818,STRAX,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,,CRYPTO_ALT_MID_ACTIVITY_PROVISIONAL,A3_40_TO_80PCT_PROVISIONAL_24H,DOLLAR_LIKE_QUOTE_PARITY_ASSUMPTION_FOR_ACTIVITY_PROXY|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|ONBOARD_DATE_UNAVAILABLE_FROM_SPOT_EXCHANGE_INFO|SINGLE_24H_ACTIVITY_ONLY|SINGLE_TOP_OF_BOOK_SNAPSHOT_ONLY,FETCHED,2.511109055e-19,True,True,False,MODERATE
FORMUSDT,ANALYZED,365,2025-07-21T00:00:00+00:00,2026-07-20T00:00:00+00:00,0.4396023187,0.4776580104,1.39770908,0.8949821856,1.900435974,8.510209775e-08,-0.00572553678,0.1932501986,3.179485231,1.234177024,0.4569214711,0.4882169837,0.03129551267,-0.08428277782,-0.2013135119,-0.1513450144,FORM,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,Gaming,CRYPTO_ALT_HIGHER_ACTIVITY_PROVISIONAL,A2_10_TO_40PCT_PROVISIONAL_24H,CROSS_MARKET_SUBTYPE_FROM_CURRENT_USD_M|DOLLAR_LIKE_QUOTE_PARITY_ASSUMPTION_FOR_ACTIVITY_PROXY|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|ONBOARD_DATE_UNAVAILABLE_FROM_SPOT_EXCHANGE_INFO|SINGLE_24H_ACTIVITY_ONLY|SINGLE_TOP_OF_BOOK_SNAPSHOT_ONLY,FETCHED,6.754791758e-07,True,True,False,MODERATE
BICOUSDT,ANALYZED,365,2025-07-21T00:00:00+00:00,2026-07-20T00:00:00+00:00,0.4393253689,0.6327769047,1.380327491,0.948907259,1.811747724,9.034582942e-10,-0.003654426191,0.1930067797,3.1419253,1.219781409,0.3565799049,0.637285647,0.2807057421,-0.01287277781,-0.7859624799,-0.3677488453,BICO,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,Infrastructure,CRYPTO_ALT_MID_ACTIVITY_PROVISIONAL,A3_40_TO_80PCT_PROVISIONAL_24H,CROSS_MARKET_SUBTYPE_FROM_CURRENT_USD_M|DOLLAR_LIKE_QUOTE_PARITY_ASSUMPTION_FOR_ACTIVITY_PROXY|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|ONBOARD_DATE_UNAVAILABLE_FROM_SPOT_EXCHANGE_INFO|SINGLE_24H_ACTIVITY_ONLY|SINGLE_TOP_OF_BOOK_SNAPSHOT_ONLY,FETCHED,8.067376599e-09,True,True,False,MODERATE
MOVRUSDT,ANALYZED,365,2025-07-21T00:00:00+00:00,2026-07-20T00:00:00+00:00,0.438683411,0.5605316085,1.346524842,0.9675904514,1.725459232,1.342036578e-11,-0.002474495636,0.1924431351,3.069468341,1.192067717,0.3615199883,0.649364937,0.2878449487,-0.0260174985,-0.00702897167,-0.1524956697,MOVR,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,Layer-1,CRYPTO_ALT_MID_ACTIVITY_PROVISIONAL,A3_40_TO_80PCT_PROVISIONAL_24H,CROSS_MARKET_SUBTYPE_FROM_CURRENT_USD_M|DOLLAR_LIKE_QUOTE_PARITY_ASSUMPTION_FOR_ACTIVITY_PROXY|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|ONBOARD_DATE_UNAVAILABLE_FROM_SPOT_EXCHANGE_INFO|SINGLE_24H_ACTIVITY_ONLY|SINGLE_TOP_OF_BOOK_SNAPSHOT_ONLY,FETCHED,1.36429076e-10,True,True,False,MODERATE
TLMUSDT,ANALYZED,365,2025-07-21T00:00:00+00:00,2026-07-20T00:00:00+00:00,0.436722365,0.5531035105,1.316628189,0.8942523873,1.73900399,2.29210721e-09,-0.001135435284,0.1907264241,3.014794511,1.172078252,0.3651801663,0.58173182,0.2165516538,-3.735055445e-05,0.6431188151,0.1710972141,TLM,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,Metaverse,CRYPTO_ALT_HIGHER_ACTIVITY_PROVISIONAL,A1_TOP_10PCT_PROVISIONAL_24H,CROSS_MARKET_SUBTYPE_FROM_CURRENT_USD_M|DOLLAR_LIKE_QUOTE_PARITY_ASSUMPTION_FOR_ACTIVITY_PROXY|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|ONBOARD_DATE_UNAVAILABLE_FROM_SPOT_EXCHANGE_INFO|SINGLE_24H_ACTIVITY_ONLY|SINGLE_TOP_OF_BOOK_SNAPSHOT_ONLY,FETCHED,1.96061527e-08,True,True,False,MODERATE
AGLDUSDT,ANALYZED,365,2025-07-21T00:00:00+00:00,2026-07-20T00:00:00+00:00,0.436648783,0.5413438574,1.223163354,0.9282906076,1.5180361,5.660867164e-15,-0.00280644714,0.1906621597,2.801252177,1.089101464,0.3065585934,0.7463081142,0.4397495208,-0.125004673,-0.09576744624,-0.3759643232,AGLD,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,Gaming,CRYPTO_ALT_MID_ACTIVITY_PROVISIONAL,A3_40_TO_80PCT_PROVISIONAL_24H,CROSS_MARKET_SUBTYPE_FROM_CURRENT_USD_M|DOLLAR_LIKE_QUOTE_PARITY_ASSUMPTION_FOR_ACTIVITY_PROXY|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|ONBOARD_DATE_UNAVAILABLE_FROM_SPOT_EXCHANGE_INFO|SINGLE_24H_ACTIVITY_ONLY|SINGLE_TOP_OF_BOOK_SNAPSHOT_ONLY,FETCHED,8.266474339e-14,True,True,False,MODERATE
BREVUSDT,ANALYZED,195,2026-01-07T00:00:00+00:00,2026-07-20T00:00:00+00:00,0.4360532824,0.4122999239,0.9945776899,0.6947645375,1.294390842,5.293912133e-10,-0.006095789999,0.1901424651,2.280862752,0.9920899129,0.4783609451,,,-0.02385427593,-0.07065757394,-0.2930068671,BREV,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,Infrastructure,CRYPTO_ALT_MID_ACTIVITY_PROVISIONAL,A3_40_TO_80PCT_PROVISIONAL_24H,CROSS_MARKET_SUBTYPE_FROM_CURRENT_USD_M|DOLLAR_LIKE_QUOTE_PARITY_ASSUMPTION_FOR_ACTIVITY_PROXY|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|ONBOARD_DATE_UNAVAILABLE_FROM_SPOT_EXCHANGE_INFO|SINGLE_24H_ACTIVITY_ONLY|SINGLE_TOP_OF_BOOK_SNAPSHOT_ONLY,FETCHED,4.808389859e-09,True,False,False,MODERATE
ZECUSDT,ANALYZED,365,2025-07-21T00:00:00+00:00,2026-07-20T00:00:00+00:00,0.4331083862,0.490255489,1.52297886,1.103298989,1.942658731,5.247506136e-12,0.009273676873,0.1875828742,3.51639199,1.369739653,0.5923669768,0.2896557295,0.3027112473,0.04829992891,0.1378732742,1.008517286,ZEC,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,PoW,CRYPTO_ALT_HIGHER_ACTIVITY_PROVISIONAL,A1_TOP_10PCT_PROVISIONAL_24H,CROSS_MARKET_SUBTYPE_FROM_CURRENT_USD_M|DOLLAR_LIKE_QUOTE_PARITY_ASSUMPTION_FOR_ACTIVITY_PROXY|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|ONBOARD_DATE_UNAVAILABLE_FROM_SPOT_EXCHANGE_INFO|SINGLE_24H_ACTIVITY_ONLY|SINGLE_TOP_OF_BOOK_SNAPSHOT_ONLY,FETCHED,5.525800055e-11,True,True,False,MODERATE
WINUSDT,ANALYZED,365,2025-07-21T00:00:00+00:00,2026-07-20T00:00:00+00:00,0.430884827,0.5874049597,0.7884055901,0.5729722036,1.003838977,3.565815901e-12,-0.001326017751,0.1856617341,1.829736256,0.7135791084,0.5420296491,0.4233072514,0.1187223977,0.04513694584,0.1443320205,0.3089562873,WIN,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,,CRYPTO_ALT_MID_ACTIVITY_PROVISIONAL,A3_40_TO_80PCT_PROVISIONAL_24H,DOLLAR_LIKE_QUOTE_PARITY_ASSUMPTION_FOR_ACTIVITY_PROXY|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|ONBOARD_DATE_UNAVAILABLE_FROM_SPOT_EXCHANGE_INFO|SINGLE_24H_ACTIVITY_ONLY|SINGLE_TOP_OF_BOOK_SNAPSHOT_ONLY|WIDE_TOP_OF_BOOK_GT_20BPS,FETCHED,3.80034627e-11,True,True,False,MODERATE
REQUSDT,ANALYZED,365,2025-07-21T00:00:00+00:00,2026-07-20T00:00:00+00:00,0.4290737055,0.5969352381,0.6875661674,0.5777311562,0.7974011787,2.420386457e-29,-0.00174701979,0.1841042447,1.602443027,0.6255343255,0.4083202281,0.5293565648,0.1210363367,-0.06451350475,-0.08165416837,-0.2294970529,REQ,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,,CRYPTO_ALT_MID_ACTIVITY_PROVISIONAL,A3_40_TO_80PCT_PROVISIONAL_24H,DOLLAR_LIKE_QUOTE_PARITY_ASSUMPTION_FOR_ACTIVITY_PROXY|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|ONBOARD_DATE_UNAVAILABLE_FROM_SPOT_EXCHANGE_INFO|SINGLE_24H_ACTIVITY_ONLY|SINGLE_TOP_OF_BOOK_SNAPSHOT_ONLY|WIDE_TOP_OF_BOOK_GT_20BPS,FETCHED,2.781459951e-27,True,True,False,MODERATE
WLFIUSDT,ANALYZED,322,2025-09-02T00:00:00+00:00,2026-07-20T00:00:00+00:00,0.4271209074,0.4328549848,0.910354037,0.5349689034,1.285739171,2.788420557e-06,-0.002922684473,0.1824322695,2.131373158,0.8580843403,0.3759290924,0.5362396122,0.1603105197,-0.056351022,-0.03166148543,-0.1559642757,WLFI,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,DeFi,CRYPTO_ALT_HIGHER_ACTIVITY_PROVISIONAL,A2_10_TO_40PCT_PROVISIONAL_24H,CROSS_MARKET_SUBTYPE_FROM_CURRENT_USD_M|DOLLAR_LIKE_QUOTE_PARITY_ASSUMPTION_FOR_ACTIVITY_PROXY|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|ONBOARD_DATE_UNAVAILABLE_FROM_SPOT_EXCHANGE_INFO|SINGLE_24H_ACTIVITY_ONLY|SINGLE_TOP_OF_BOOK_SNAPSHOT_ONLY,FETCHED,2.087851007e-05,True,True,False,MODERATE
JUVUSDT,ANALYZED,365,2025-07-21T00:00:00+00:00,2026-07-20T00:00:00+00:00,0.4270445044,0.4589853679,0.6752366978,0.5083621698,0.8421112259,2.267562426e-14,-0.001897512129,0.1823670087,1.58118578,0.6178930566,0.6167982865,0.3343549629,0.2824433235,-0.02992946758,-0.08724674384,-0.2528791507,JUV,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,,CRYPTO_ALT_MID_ACTIVITY_PROVISIONAL,A3_40_TO_80PCT_PROVISIONAL_24H,DOLLAR_LIKE_QUOTE_PARITY_ASSUMPTION_FOR_ACTIVITY_PROXY|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|ONBOARD_DATE_UNAVAILABLE_FROM_SPOT_EXCHANGE_INFO|SINGLE_24H_ACTIVITY_ONLY|SINGLE_TOP_OF_BOOK_SNAPSHOT_ONLY|WIDE_TOP_OF_BOOK_GT_20BPS,FETCHED,3.073552059e-13,True,True,False,MODERATE
AUCTIONUSDT,ANALYZED,365,2025-07-21T00:00:00+00:00,2026-07-20T00:00:00+00:00,0.4262960126,0.6001352259,0.9996212002,0.6322400542,1.367002346,1.55468474e-07,-0.001722796586,0.1817282903,2.34489925,0.916693533,0.3212677688,0.5775972381,0.2563294693,-0.04476235034,-0.1250297043,-0.1816287853,AUCTION,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,DeFi,CRYPTO_ALT_MID_ACTIVITY_PROVISIONAL,A3_40_TO_80PCT_PROVISIONAL_24H,CROSS_MARKET_SUBTYPE_FROM_CURRENT_USD_M|DOLLAR_LIKE_QUOTE_PARITY_ASSUMPTION_FOR_ACTIVITY_PROXY|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|ONBOARD_DATE_UNAVAILABLE_FROM_SPOT_EXCHANGE_INFO|SINGLE_24H_ACTIVITY_ONLY|SINGLE_TOP_OF_BOOK_SNAPSHOT_ONLY|WIDE_TOP_OF_BOOK_GT_20BPS,FETCHED,1.205046733e-06,True,True,False,MODERATE
LAUSDT,ANALYZED,365,2025-07-21T00:00:00+00:00,2026-07-20T00:00:00+00:00,0.425177262,0.4666002999,1.058093802,0.8225502545,1.29363735,4.397072497e-17,-0.003592010475,0.1807757041,2.488594516,0.9734345647,0.4131557632,0.4494259349,0.03627017168,-0.1423403898,-0.3181646662,-0.6355275167,LA,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,AI,CRYPTO_ALT_HIGHER_ACTIVITY_PROVISIONAL,A1_TOP_10PCT_PROVISIONAL_24H,CROSS_MARKET_SUBTYPE_FROM_CURRENT_USD_M|DOLLAR_LIKE_QUOTE_PARITY_ASSUMPTION_FOR_ACTIVITY_PROXY|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|ONBOARD_DATE_UNAVAILABLE_FROM_SPOT_EXCHANGE_INFO|SINGLE_24H_ACTIVITY_ONLY|SINGLE_TOP_OF_BOOK_SNAPSHOT_ONLY|WIDE_TOP_OF_BOOK_GT_20BPS,FETCHED,8.871728919e-16,True,True,False,MODERATE
MAVUSDT,ANALYZED,365,2025-07-21T00:00:00+00:00,2026-07-20T00:00:00+00:00,0.4248263533,0.4851491648,1.100760315,0.7463821484,1.455138481,2.592817492e-09,-0.003081222198,0.1804774304,2.591082936,1.013708259,0.584885622,0.3858179478,0.1990676742,-0.08647578482,-0.188772206,-0.3275930347,MAV,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,Infrastructure,CRYPTO_ALT_MID_ACTIVITY_PROVISIONAL,A3_40_TO_80PCT_PROVISIONAL_24H,CROSS_MARKET_SUBTYPE_FROM_CURRENT_USD_M|DOLLAR_LIKE_QUOTE_PARITY_ASSUMPTION_FOR_ACTIVITY_PROXY|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|ONBOARD_DATE_UNAVAILABLE_FROM_SPOT_EXCHANGE_INFO|SINGLE_24H_ACTIVITY_ONLY|SINGLE_TOP_OF_BOOK_SNAPSHOT_ONLY,FETCHED,2.20357325e-08,True,True,False,MODERATE
AVNTUSDT,ANALYZED,308,2025-09-16T00:00:00+00:00,2026-07-20T00:00:00+00:00,0.4239456512,0.5125533575,1.360807897,0.9558171358,1.765798657,1.689562932e-10,-0.005937208208,0.1797299152,3.20986403,1.3177946,0.5694929249,0.4002699237,0.1692230012,-0.0509451183,-0.1853805353,-0.2013421864,AVNT,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,DeFi,CRYPTO_ALT_HIGHER_ACTIVITY_PROVISIONAL,A2_10_TO_40PCT_PROVISIONAL_24H,CROSS_MARKET_SUBTYPE_FROM_CURRENT_USD_M|DOLLAR_LIKE_QUOTE_PARITY_ASSUMPTION_FOR_ACTIVITY_PROXY|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|ONBOARD_DATE_UNAVAILABLE_FROM_SPOT_EXCHANGE_INFO|SINGLE_24H_ACTIVITY_ONLY|SINGLE_TOP_OF_BOOK_SNAPSHOT_ONLY,FETCHED,1.566915027e-09,True,True,False,MODERATE
BELUSDT,ANALYZED,365,2025-07-21T00:00:00+00:00,2026-07-20T00:00:00+00:00,0.418744717,0.5376845682,1.220610066,0.9731975308,1.468022602,6.123335258e-20,-0.001014734751,0.175347138,2.914926486,1.143969388,0.399638527,0.4535464476,0.05390792058,-0.07813703687,-0.3326679247,0.08291629015,BEL,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,DeFi,CRYPTO_ALT_HIGHER_ACTIVITY_PROVISIONAL,A2_10_TO_40PCT_PROVISIONAL_24H,CROSS_MARKET_SUBTYPE_FROM_CURRENT_USD_M|DOLLAR_LIKE_QUOTE_PARITY_ASSUMPTION_FOR_ACTIVITY_PROXY|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|ONBOARD_DATE_UNAVAILABLE_FROM_SPOT_EXCHANGE_INFO|SINGLE_24H_ACTIVITY_ONLY|SINGLE_TOP_OF_BOOK_SNAPSHOT_ONLY,FETCHED,1.881938901e-18,True,True,False,MODERATE
BABYUSDT,ANALYZED,365,2025-07-21T00:00:00+00:00,2026-07-20T00:00:00+00:00,0.4172809608,0.4804798839,1.133602406,0.7466483047,1.520556508,1.785080257e-08,-0.00202914912,0.1741234003,2.716640615,1.066942418,0.3722068566,0.5015737953,0.1293669387,-0.0386877071,-0.1252287044,-0.07842455783,BABY,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,DeFi,CRYPTO_ALT_MID_ACTIVITY_PROVISIONAL,A3_40_TO_80PCT_PROVISIONAL_24H,CROSS_MARKET_SUBTYPE_FROM_CURRENT_USD_M|DOLLAR_LIKE_QUOTE_PARITY_ASSUMPTION_FOR_ACTIVITY_PROXY|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|ONBOARD_DATE_UNAVAILABLE_FROM_SPOT_EXCHANGE_INFO|SINGLE_24H_ACTIVITY_ONLY|SINGLE_TOP_OF_BOOK_SNAPSHOT_ONLY,FETCHED,1.456225626e-07,True,True,False,MODERATE
CATIUSDT,ANALYZED,365,2025-07-21T00:00:00+00:00,2026-07-20T00:00:00+00:00,0.4162919904,0.3670715283,0.8512018777,0.6368773861,1.065526369,6.199259836e-14,-0.001185605258,0.1732990213,2.044723168,0.8034520355,0.3947751115,0.4650376132,0.07026250167,-0.00405476389,-0.3887869769,0.02853963312,CATI,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,Gaming,CRYPTO_ALT_MID_ACTIVITY_PROVISIONAL,A3_40_TO_80PCT_PROVISIONAL_24H,CROSS_MARKET_SUBTYPE_FROM_CURRENT_USD_M|DOLLAR_LIKE_QUOTE_PARITY_ASSUMPTION_FOR_ACTIVITY_PROXY|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|ONBOARD_DATE_UNAVAILABLE_FROM_SPOT_EXCHANGE_INFO|SINGLE_24H_ACTIVITY_ONLY|SINGLE_TOP_OF_BOOK_SNAPSHOT_ONLY,FETCHED,7.91562893e-13,True,True,False,MODERATE
LUMIAUSDT,ANALYZED,365,2025-07-21T00:00:00+00:00,2026-07-20T00:00:00+00:00,0.4154294052,0.4539898118,1.306471928,0.8917939121,1.721149945,1.574871547e-09,-0.002283876239,0.1725815907,3.144871095,1.236279449,0.3422460963,0.536728092,0.1944819957,-0.1097185105,-0.4182909546,-0.2738073489,LUMIA,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,DeFi,CRYPTO_ALT_HIGHER_ACTIVITY_PROVISIONAL,A2_10_TO_40PCT_PROVISIONAL_24H,CROSS_MARKET_SUBTYPE_FROM_CURRENT_USD_M|DOLLAR_LIKE_QUOTE_PARITY_ASSUMPTION_FOR_ACTIVITY_PROXY|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|ONBOARD_DATE_UNAVAILABLE_FROM_SPOT_EXCHANGE_INFO|SINGLE_24H_ACTIVITY_ONLY|SINGLE_TOP_OF_BOOK_SNAPSHOT_ONLY,FETCHED,1.382912092e-08,True,True,False,MODERATE
CITYUSDT,ANALYZED,365,2025-07-21T00:00:00+00:00,2026-07-20T00:00:00+00:00,0.4130815399,0.433663863,0.6789810203,0.4548947456,0.903067295,6.022749548e-09,-0.001214974991,0.1706363586,1.64369732,0.6469125178,0.4126184648,0.4376197654,0.02500130069,-0.02987552982,-0.03200296071,-0.3933775539,CITY,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,,CRYPTO_ALT_MID_ACTIVITY_PROVISIONAL,A3_40_TO_80PCT_PROVISIONAL_24H,DOLLAR_LIKE_QUOTE_PARITY_ASSUMPTION_FOR_ACTIVITY_PROXY|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|ONBOARD_DATE_UNAVAILABLE_FROM_SPOT_EXCHANGE_INFO|SINGLE_24H_ACTIVITY_ONLY|SINGLE_TOP_OF_BOOK_SNAPSHOT_ONLY|WIDE_TOP_OF_BOOK_GT_20BPS,FETCHED,5.037599694e-08,True,True,False,MODERATE
VICUSDT,ANALYZED,365,2025-07-21T00:00:00+00:00,2026-07-20T00:00:00+00:00,0.4089191342,0.5113493632,1.142429051,0.820730797,1.464127306,1.379110133e-11,-0.003572683026,0.1672148583,2.793777439,1.101817083,0.296690852,0.6096706506,0.3129797986,-0.04729613721,-0.01467309044,-0.2532321463,VIC,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,Layer-1,CRYPTO_ALT_HIGHER_ACTIVITY_PROVISIONAL,A2_10_TO_40PCT_PROVISIONAL_24H,CROSS_MARKET_SUBTYPE_FROM_CURRENT_USD_M|DOLLAR_LIKE_QUOTE_PARITY_ASSUMPTION_FOR_ACTIVITY_PROXY|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|ONBOARD_DATE_UNAVAILABLE_FROM_SPOT_EXCHANGE_INFO|SINGLE_24H_ACTIVITY_ONLY|SINGLE_TOP_OF_BOOK_SNAPSHOT_ONLY|WIDE_TOP_OF_BOOK_GT_20BPS,FETCHED,1.385986927e-10,True,True,False,MODERATE
USTCUSDT,ANALYZED,365,2025-07-21T00:00:00+00:00,2026-07-20T00:00:00+00:00,0.4087518416,0.5098346382,1.074765571,0.7313727266,1.418158416,1.988966527e-09,-0.001304265919,0.167078068,2.629384047,1.037068359,0.5281383927,0.3918493259,0.1362890668,-0.05179909177,-0.09678366624,0.1569253235,USTC,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,DeFi,CRYPTO_ALT_MID_ACTIVITY_PROVISIONAL,A3_40_TO_80PCT_PROVISIONAL_24H,CROSS_MARKET_SUBTYPE_FROM_CURRENT_USD_M|DOLLAR_LIKE_QUOTE_PARITY_ASSUMPTION_FOR_ACTIVITY_PROXY|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|ONBOARD_DATE_UNAVAILABLE_FROM_SPOT_EXCHANGE_INFO|SINGLE_24H_ACTIVITY_ONLY|SINGLE_TOP_OF_BOOK_SNAPSHOT_ONLY,FETCHED,1.717995337e-08,True,True,False,MODERATE
EDUUSDT,ANALYZED,365,2025-07-21T00:00:00+00:00,2026-07-20T00:00:00+00:00,0.4081527463,0.3773063552,1.171491403,0.7719886916,1.570994114,1.732097491e-08,-0.002687847219,0.1665886643,2.870227907,1.132393312,0.385617137,0.4486926804,0.06307554344,-0.03511348519,0.02638219746,-0.3536995036,EDU,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,Metaverse,CRYPTO_ALT_HIGHER_ACTIVITY_PROVISIONAL,A2_10_TO_40PCT_PROVISIONAL_24H,CROSS_MARKET_SUBTYPE_FROM_CURRENT_USD_M|DOLLAR_LIKE_QUOTE_PARITY_ASSUMPTION_FOR_ACTIVITY_PROXY|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|ONBOARD_DATE_UNAVAILABLE_FROM_SPOT_EXCHANGE_INFO|SINGLE_24H_ACTIVITY_ONLY|SINGLE_TOP_OF_BOOK_SNAPSHOT_ONLY|WIDE_TOP_OF_BOOK_GT_20BPS,FETCHED,1.417378181e-07,True,True,False,MODERATE
