signal_day,decision_time,entry_time,exit_time,usdt_daily_log_return,usdt_bns_rv,usdt_bns_bv,usdt_bns_tp,usdt_bns_z,positive_bns_jump,positive_fixed_jump,interaction,fixed_interaction,usdt_nonzero_hourly_returns,usdt_unique_hourly_closes,btc_prior_log_return,btc_realized_variance,btc_target_log_return,entry_price,exit_price,gross_event_short_return,daily_plan_feasibility_pnl
2021-10-24 00:00:00+00:00,2021-10-25 00:00:00+00:00,2021-10-25 00:15:00+00:00,2021-10-26 00:15:00+00:00,-0.000280064416646,6.20773783831e-07,6.00781910335e-07,2.38873208305e-13,0.256784600549,0,0,-0,-0,20,16,-0.00690957867167,0.000614683520144,0.0316088761817,61034.93,62994.99,-0.0316088761817,-0.000109589041096
2021-10-25 00:00:00+00:00,2021-10-26 00:00:00+00:00,2021-10-26 00:15:00+00:00,2021-10-27 00:15:00+00:00,0.000470063467222,6.86219047475e-07,7.34106075556e-07,3.7411304518e-13,-0.491491103129,0,1,0,0.000470063467222,24,11,0.0359047329993,0.000693119135958,-0.0399783746213,62994.99,60526.23,0.0399783746213,-0.000109589041096
2021-10-26 00:00:00+00:00,2021-10-27 00:00:00+00:00,2021-10-27 00:15:00+00:00,2021-10-28 00:15:00+00:00,-0.000450056264629,1.30093321947e-07,1.30998965756e-07,2.83632029096e-14,-0.0337581772003,0,0,-0,-0,13,8,-0.0448784531316,0.000663482356335,-0.0295616968585,60526.23,58763.16,0.0295616968585,-0.000109589041096
2021-10-27 00:00:00+00:00,2021-10-28 00:00:00+00:00,2021-10-28 00:15:00+00:00,2021-10-29 00:15:00+00:00,0.000550041266962,8.24116319925e-07,6.16768088433e-07,5.97444905207e-13,1.68403303355,0,1,0,0.000550041266962,20,13,-0.0321450206017,0.00149237095694,0.0289060636578,58763.16,60486.56,-0.0289060636578,-0.000109589041096
2021-10-28 00:00:00+00:00,2021-10-29 00:00:00+00:00,2021-10-29 00:15:00+00:00,2021-10-30 00:15:00+00:00,-9.99850023329e-05,4.51670720063e-07,4.24155264787e-07,2.78848012112e-13,0.32710872513,0,0,-0,-0,17,8,0.0364974550817,0.00258662216911,0.0275068681468,60486.56,62173.45,-0.0275068681468,-0.000109589041096
2021-10-29 00:00:00+00:00,2021-10-30 00:00:00+00:00,2021-10-30 00:15:00+00:00,2021-10-31 00:15:00+00:00,-9.99950003333e-05,2.11763113319e-07,1.34291223085e-07,1.86680221523e-14,3.55954264491,0,0,-0,-0,15,7,0.0274350054021,0.00143010784337,0.00345130091379,62173.45,62388.4,-0.00345130091379,-0.000109589041096
2021-10-30 00:00:00+00:00,2021-10-31 00:00:00+00:00,2021-10-31 00:15:00+00:00,2021-11-01 00:15:00+00:00,0.000399920021327,1.39944021575e-07,1.09910206649e-07,2.29848555481e-14,1.24362319225,0,1,0,0.000399920021327,11,5,-0.0066507281185,0.00041821359103,-0.012961675774,62388.4,61584.96,0.012961675774,-0.000109589041096
2021-10-31 00:00:00+00:00,2021-11-01 00:00:00+00:00,2021-11-01 00:15:00+00:00,2021-11-02 00:15:00+00:00,-9.99650123289e-05,4.29721152161e-07,3.92452596343e-07,1.03665258341e-13,0.726649783348,0,0,-0,-0,19,6,-0.00889391839053,0.000588974004339,-0.00501311626403,61584.96,61277,0.00501311626403,-0.000109589041096
2021-11-01 00:00:00+00:00,2021-11-02 00:00:00+00:00,2021-11-02 00:15:00+00:00,2021-11-03 00:15:00+00:00,-9.99750063317e-05,4.69619245261e-07,4.70855871222e-07,2.65358040567e-13,-0.015070283953,0,0,-0,-0,17,5,-0.00661168435099,0.00150266596885,0.0306452697798,61277,63183.92,-0.0306452697798,-0.000109589041096
2021-11-02 00:00:00+00:00,2021-11-03 00:00:00+00:00,2021-11-03 00:15:00+00:00,2021-11-04 00:15:00+00:00,0.000499775111607,1.3080833325e-06,1.317550118e-06,3.05067647313e-12,-0.0340254331004,0,1,0,0.000499775111607,17,7,0.0374220983645,0.000957370134561,-0.00119072660022,63183.92,63108.73,0.00119072660022,-0.000109589041096
2021-11-03 00:00:00+00:00,2021-11-04 00:00:00+00:00,2021-11-04 00:15:00+00:00,2021-11-05 00:15:00+00:00,-0.00059976011394,5.49777795341e-07,6.34266868235e-07,5.16154451119e-13,-0.738260968082,0,0,-0,-0,17,9,-0.00507460138023,0.000725512878679,-0.0280031759491,63108.73,61366,0.0280031759491,-0.000109589041096
2021-11-04 00:00:00+00:00,2021-11-05 00:00:00+00:00,2021-11-05 00:15:00+00:00,2021-11-06 00:15:00+00:00,0.000199960008665,3.39784116456e-07,2.82573780818e-07,7.9469224281e-14,1.27401402943,0,1,0,0.000199960008665,16,5,-0.0243225648804,0.000718684688363,-0.00562426684487,61366,61021.83,0.00562426684487,-0.000109589041096
2021-11-05 00:00:00+00:00,2021-11-06 00:00:00+00:00,2021-11-06 00:15:00+00:00,2021-11-07 00:15:00+00:00,0.000399800105275,2.19762197867e-07,2.35369895475e-07,6.86911295256e-14,-0.373841675978,0,1,0,0.000399800105275,16,4,-0.00698958006433,0.000547029329689,0.00887761382008,61021.83,61565.97,-0.00887761382008,-0.000109589041096
2021-11-06 00:00:00+00:00,2021-11-07 00:00:00+00:00,2021-11-07 00:15:00+00:00,2021-11-08 00:15:00+00:00,-0.000199880072622,3.59758161191e-07,3.29633341224e-07,1.69897572891e-13,0.458807041405,0,0,-0,-0,15,7,0.00824867777982,0.000389826187412,0.0371362104145,61565.97,63895.28,-0.0371362104145,-0.000109589041096
2021-11-07 00:00:00+00:00,2021-11-08 00:00:00+00:00,2021-11-08 00:15:00+00:00,2021-11-09 00:15:00+00:00,0,6.5893133533e-07,5.80261173772e-07,3.4415159994e-13,0.84184928483,0,0,0,0,12,6,0.0289234815502,0.000465495422031,0.0524259054637,63895.28,67334.41,-0.0524259054637,-0.000109589041096
2021-11-08 00:00:00+00:00,2021-11-09 00:00:00+00:00,2021-11-09 00:15:00+00:00,2021-11-10 00:15:00+00:00,-0.000499875041651,5.8958525825e-07,3.92413381598e-07,2.16022381253e-13,2.66314490248,0,0,-0,-0,18,8,0.0655665570069,0.000851635102374,-0.00248041030054,67334.41,67167.6,0.00248041030054,-0.000109589041096
2021-11-09 00:00:00+00:00,2021-11-10 00:00:00+00:00,2021-11-10 00:15:00+00:00,2021-11-11 00:15:00+00:00,9.99950003333e-05,1.61141859428e-06,7.38169493256e-07,4.44121147137e-13,8.22596055146,1,1,9.99950003333e-05,9.99950003333e-05,19,10,-0.00885937434613,0.000697532538122,-0.0384056879721,67167.6,64636.89,0.0384056879721,0.00819183295193
2021-11-10 00:00:00+00:00,2021-11-11 00:00:00+00:00,2021-11-11 00:15:00+00:00,2021-11-12 00:15:00+00:00,-0.000390037058465,4.79046606593e-07,4.62232229793e-07,2.4920179124e-13,0.211448397117,0,0,-0,-0,23,16,-0.0316938168738,0.0018131049121,0.00213674172209,64636.89,64775.15,-0.00213674172209,-0.000109589041096
2021-11-11 00:00:00+00:00,2021-11-12 00:00:00+00:00,2021-11-12 00:15:00+00:00,2021-11-13 00:15:00+00:00,0.000390037058465,5.85400754566e-07,3.99709175288e-07,1.68634117776e-13,2.83869471419,1,1,0.000390037058465,0.000390037058465,19,18,-0.00137077614426,0.000852645936446,-0.00632282704795,64775.15,64366.88,0.00632282704795,0.000171117720891
2021-11-12 00:00:00+00:00,2021-11-13 00:00:00+00:00,2021-11-13 00:15:00+00:00,2021-11-14 00:15:00+00:00,9.99850023329e-05,5.67581735001e-07,5.9246408221e-07,2.88783894947e-13,-0.290672578264,0,1,0,9.99850023329e-05,20,13,-0.0104681045298,0.000891422157709,0.00482545373705,64366.88,64678.23,-0.00482545373705,-0.000109589041096
2021-11-13 00:00:00+00:00,2021-11-14 00:00:00+00:00,2021-11-14 00:15:00+00:00,2021-11-15 00:15:00+00:00,-9.99850023329e-05,1.54138846578e-07,3.4708177076e-08,0,0,0,0,-0,-0,9,5,0.00421378025669,0.000384546164153,0.0195463546529,64678.23,65954.89,-0.0195463546529,-0.000109589041096
2021-11-14 00:00:00+00:00,2021-11-15 00:00:00+00:00,2021-11-15 00:15:00+00:00,2021-11-16 00:15:00+00:00,-0.000139995800355,1.38395560999e-07,1.19851867292e-07,1.95745801798e-14,0.832049605006,0,0,-0,-0,16,9,0.0175609228581,0.000575683416402,-0.0483278110473,65954.89,62843.23,0.0483278110473,-0.000109589041096
2021-11-15 00:00:00+00:00,2021-11-16 00:00:00+00:00,2021-11-16 00:15:00+00:00,2021-11-17 00:15:00+00:00,-0.000280050410904,1.49631370053e-07,1.26306517297e-07,2.28995454094e-14,0.967619656188,0,0,-0,-0,19,12,-0.0296237030075,0.000465630538936,-0.0440011248934,62843.23,60138.01,0.0440011248934,-0.000109589041096
2021-11-16 00:00:00+00:00,2021-11-17 00:00:00+00:00,2021-11-17 00:15:00+00:00,2021-11-18 00:15:00+00:00,0.000300051010923,1.1033092472e-06,7.31013982935e-07,6.99185641614e-13,2.79505567468,1,1,0.000300051010923,0.000300051010923,21,14,-0.0573596952553,0.00275480705601,0.00661563418063,60138.01,60537.18,-0.00661563418063,-0.00306349758625
2021-11-17 00:00:00+00:00,2021-11-18 00:00:00+00:00,2021-11-18 00:15:00+00:00,2021-11-19 00:15:00+00:00,0.00041992022133,1.29447829179e-06,1.11047801861e-06,1.26075232947e-12,1.02873325667,0,1,0,0.00041992022133,20,10,0.00433193176992,0.00161944634449,-0.0547663657692,60537.18,57310.93,0.0547663657692,-0.000109589041096
2021-11-18 00:00:00+00:00,2021-11-19 00:00:00+00:00,2021-11-19 00:15:00+00:00,2021-11-20 00:15:00+00:00,0.000299835092946,7.28768686217e-07,6.11600312711e-07,4.81604902028e-13,1.05989819742,0,1,0,0.000299835092946,18,9,-0.0587770567441,0.00144330795172,0.0201855935071,57310.93,58479.54,-0.0201855935071,-0.000109589041096
2021-11-19 00:00:00+00:00,2021-11-20 00:00:00+00:00,2021-11-20 00:15:00+00:00,2021-11-21 00:15:00+00:00,0.000199840128563,1.57715399225e-06,1.7091562021e-06,2.23279625626e-12,-0.554569340525,0,1,0,0.000199840128563,20,7,0.0199758691512,0.00117536132988,0.0214587679745,58479.54,59748,-0.0214587679745,-0.000109589041096
2021-11-20 00:00:00+00:00,2021-11-21 00:00:00+00:00,2021-11-21 00:15:00+00:00,2021-11-22 00:15:00+00:00,9.99050902474e-05,5.09024437346e-07,3.1356323391e-07,8.16036391664e-14,4.29541378579,1,1,9.99050902474e-05,9.99050902474e-05,16,7,0.0279637665772,0.00101136669153,-0.0279678160712,59748,58100.13,0.0279678160712,0.0055823649767
2021-11-21 00:00:00+00:00,2021-11-22 00:00:00+00:00,2021-11-22 00:15:00+00:00,2021-11-23 00:15:00+00:00,0.000299655398537,5.68798925847e-07,3.91927402018e-07,2.22837443665e-13,2.35213928417,1,1,0.000299655398537,0.000299655398537,16,6,-0.0180363719643,0.000674336889337,-0.0355455896512,58100.13,56071.2,0.0355455896512,0.00747680837169
2021-11-22 00:00:00+00:00,2021-11-23 00:00:00+00:00,2021-11-23 00:15:00+00:00,2021-11-24 00:15:00+00:00,-0.000599400617347,7.78456367726e-07,5.8006065605e-07,2.14588573198e-13,2.68861233178,0,0,-0,-0,15,9,-0.0414368088483,0.00210552689873,0.0265889227948,56071.2,57582.07,-0.0265889227948,-0.000109589041096
2021-11-23 00:00:00+00:00,2021-11-24 00:00:00+00:00,2021-11-24 00:15:00+00:00,2021-11-25 00:15:00+00:00,-0.000299835092946,1.07817388458e-06,1.16896011643e-06,2.66073667267e-12,-0.349396254221,0,0,-0,-0,16,8,0.0229437462175,0.00165842642152,-0.00481096480475,57582.07,57305.71,0.00481096480475,-0.000109589041096
2021-11-24 00:00:00+00:00,2021-11-25 00:00:00+00:00,2021-11-25 00:15:00+00:00,2021-11-26 00:15:00+00:00,-9.99650123289e-05,1.89871069307e-07,1.88366822997e-07,4.12087428948e-14,0.0465182612402,0,0,-0,-0,13,4,-0.00713184806332,0.000588073877836,0.0306616048752,57305.71,59090.01,-0.0306616048752,-0.000109589041096
2021-11-25 00:00:00+00:00,2021-11-26 00:00:00+00:00,2021-11-26 00:15:00+00:00,2021-11-27 00:15:00+00:00,0.000399800105275,8.79010899597e-07,5.49176077509e-07,5.48623623893e-13,2.79549328582,1,1,0.000399800105275,0.000399800105275,12,8,0.0313967389236,0.000739899604494,-0.0837155179207,59090.01,54344.66,0.0837155179207,0.0195192904391
2021-11-26 00:00:00+00:00,2021-11-27 00:00:00+00:00,2021-11-27 00:15:00+00:00,2021-11-28 00:15:00+00:00,9.9925056291e-05,8.88636622092e-07,8.46945039844e-07,1.03063154894e-12,0.257807687211,0,1,0,9.9925056291e-05,18,8,-0.0928911725168,0.00143102602996,0.0061516551855,54344.66,54680,-0.0061516551855,-0.000109589041096
2021-11-27 00:00:00+00:00,2021-11-28 00:00:00+00:00,2021-11-28 00:15:00+00:00,2021-11-29 00:15:00+00:00,9.99150722717e-05,6.08699102447e-07,5.01579001601e-07,1.99291399363e-13,1.50635001541,0,1,0,9.99150722717e-05,14,6,0.0181232697131,0.000905236025059,0.0479844611988,54680,57367.76,-0.0479844611988,-0.000109589041096
2021-11-28 00:00:00+00:00,2021-11-29 00:00:00+00:00,2021-11-29 00:15:00+00:00,2021-11-30 00:15:00+00:00,0.000199800200465,4.19087504127e-07,3.60499048576e-07,1.65676607953e-13,0.903609221414,0,1,0,0.000199800200465,19,6,0.046002698142,0.00126654379885,0.00987425804873,57367.76,57937.03,-0.00987425804873,-0.000109589041096
2021-11-29 00:00:00+00:00,2021-11-30 00:00:00+00:00,2021-11-30 00:15:00+00:00,2021-12-01 00:15:00+00:00,-0.000199800200465,4.79071363403e-07,3.9194306264e-07,2.16769917526e-13,1.17478647973,0,0,-0,-0,12,4,0.00889763702166,0.000778295321903,-0.0122426749499,57937.03,57232.05,0.0122426749499,-0.000109589041096
2021-11-30 00:00:00+00:00,2021-12-01 00:00:00+00:00,2021-12-01 00:15:00+00:00,2021-12-02 00:15:00+00:00,-9.99150722717e-05,3.4939579676e-07,3.60660369584e-07,1.08954452097e-13,-0.214235500371,0,0,-0,-0,20,6,-0.0148062872101,0.00201503043097,-0.00252957832132,57232.05,57087.46,0.00252957832132,-0.000109589041096
2021-12-01 00:00:00+00:00,2021-12-02 00:00:00+00:00,2021-12-02 00:15:00+00:00,2021-12-03 00:15:00+00:00,-0.000199860098597,1.39776270192e-07,3.13641544841e-08,0,0,0,0,-0,-0,8,4,0.00404984153277,0.00113310111499,-0.00942850651255,57087.46,56551.74,0.00942850651255,-0.000109589041096
2021-12-02 00:00:00+00:00,2021-12-03 00:00:00+00:00,2021-12-03 00:15:00+00:00,2021-12-04 00:15:00+00:00,9.99350423057e-05,1.29837153962e-07,1.09819211573e-07,2.51334603334e-14,0.792670131452,0,1,0,9.99350423057e-05,10,3,-0.0122355136319,0.00122455298047,-0.0498901249987,56551.74,53799.59,0.0498901249987,-0.000109589041096
2021-12-03 00:00:00+00:00,2021-12-04 00:00:00+00:00,2021-12-04 00:15:00+00:00,2021-12-05 00:15:00+00:00,-0.000199880072622,3.79542428217e-07,3.7653601658e-07,1.48493055573e-13,0.0489772699579,0,0,-0,-0,20,6,-0.0527102970998,0.000981123958668,-0.0878725349087,53799.59,49273.84,0.0878725349087,-0.000109589041096
2021-12-04 00:00:00+00:00,2021-12-05 00:00:00+00:00,2021-12-05 00:15:00+00:00,2021-12-06 00:15:00+00:00,0.000699405533831,1.14741763933e-06,9.87334495702e-07,1.15071082814e-12,0.936831976593,0,1,0,0.000699405533831,17,11,-0.0871852681528,0.0106034148665,-0.00860167670844,49273.84,48851.82,0.00860167670844,-0.000109589041096
2021-12-05 00:00:00+00:00,2021-12-06 00:00:00+00:00,2021-12-06 00:15:00+00:00,2021-12-07 00:15:00+00:00,0.000199740338225,3.98918239375e-07,2.97658102518e-07,9.41368879792e-14,2.07184753583,1,1,0.000199740338225,0.000199740338225,17,8,0.00483548263364,0.00191587983767,0.0357882026904,48851.82,50631.8,-0.0357882026904,-0.0103566397137
2021-12-06 00:00:00+00:00,2021-12-07 00:00:00+00:00,2021-12-07 00:15:00+00:00,2021-12-08 00:15:00+00:00,-0.000399520580624,3.98958068767e-07,3.60315940972e-07,2.80722881154e-13,0.457848006813,0,0,-0,-0,13,6,0.0210610042857,0.00197678533292,-0.00222301029835,50631.8,50519.37,0.00222301029835,-0.000109589041096
2021-12-07 00:00:00+00:00,2021-12-08 00:00:00+00:00,2021-12-08 00:15:00+00:00,2021-12-09 00:15:00+00:00,-9.99050902474e-05,1.69653531831e-07,1.72434709383e-07,2.72748427252e-14,-0.105717476887,0,0,-0,-0,17,3,0.0030193508369,0.000709417698041,0.0049899670592,50519.37,50772.09,-0.0049899670592,-0.000109589041096
2021-12-08 00:00:00+00:00,2021-12-09 00:00:00+00:00,2021-12-09 00:15:00+00:00,2021-12-10 00:15:00+00:00,9.99050902474e-05,3.09397887567e-07,2.97853734348e-07,1.61407931272e-13,0.18038434689,0,1,0,9.99050902474e-05,14,5,-0.00232766757169,0.00139581323893,-0.0573329459793,50772.09,47943.05,0.0573329459793,-0.000109589041096
2021-12-09 00:00:00+00:00,2021-12-10 00:00:00+00:00,2021-12-10 00:15:00+00:00,2021-12-11 00:15:00+00:00,-9.99050902474e-05,3.49367868136e-07,3.44941474866e-07,1.9601705939e-13,0.0627627932806,0,0,-0,-0,15,5,-0.059615635499,0.00127770034431,-0.0203010218178,47943.05,46979.57,0.0203010218178,-0.000109589041096
2021-12-10 00:00:00+00:00,2021-12-11 00:00:00+00:00,2021-12-11 00:15:00+00:00,2021-12-12 00:15:00+00:00,-0.000399720201185,2.79592462684e-07,2.35282105158e-07,7.97571096018e-14,0.984962627972,0,0,-0,-0,14,7,-0.00859882568802,0.00199417582636,0.0506988274856,46979.57,49422.79,-0.0506988274856,-0.000109589041096
2021-12-11 00:00:00+00:00,2021-12-12 00:00:00+00:00,2021-12-12 00:15:00+00:00,2021-12-13 00:15:00+00:00,0.000299805128913,1.69775225156e-07,9.4120674578e-08,0,0,0,1,0,0.000299805128913,9,3,0.0465768077202,0.0017974605559,0.0146070599662,49422.79,50150.01,-0.0146070599662,-0.000109589041096
2021-12-12 00:00:00+00:00,2021-12-13 00:00:00+00:00,2021-12-13 00:15:00+00:00,2021-12-14 00:15:00+00:00,0,2.59624410282e-07,2.50958684277e-07,8.98351764074e-14,0.181501802558,0,0,0,0,17,4,0.013627194844,0.000588830047962,-0.075848591566,50150.01,46486.88,0.075848591566,-0.000109589041096
2021-12-13 00:00:00+00:00,2021-12-14 00:00:00+00:00,2021-12-14 00:15:00+00:00,2021-12-15 00:15:00+00:00,0.000199820162519,2.43372845492e-06,2.47561228678e-06,5.68418342917e-12,-0.110283760663,0,1,0,0.000199820162519,19,9,-0.0698484478203,0.00162212946943,0.0385725701325,46486.88,48315.03,-0.0385725701325,-0.000109589041096
2021-12-14 00:00:00+00:00,2021-12-15 00:00:00+00:00,2021-12-15 00:15:00+00:00,2021-12-16 00:15:00+00:00,-0.000399680261116,1.79704392858e-07,1.56838034438e-07,1.82084878915e-14,1.06379823991,0,0,-0,-0,15,7,0.0346140238116,0.00149413339634,0.0117635016883,48315.03,48886.74,-0.0117635016883,-0.000109589041096
2021-12-15 00:00:00+00:00,2021-12-16 00:00:00+00:00,2021-12-16 00:15:00+00:00,2021-12-17 00:15:00+00:00,9.99350423057e-05,1.89765221154e-07,1.25503640187e-07,1.96991589018e-14,2.8742647311,1,1,9.99350423057e-05,9.99350423057e-05,11,4,0.0112452015532,0.00184440870774,-0.0218531363724,48886.74,47830,0.0218531363724,0.004053695052
2021-12-16 00:00:00+00:00,2021-12-17 00:00:00+00:00,2021-12-17 00:15:00+00:00,2021-12-18 00:15:00+00:00,-9.99350423057e-05,1.69791194994e-07,1.09823916352e-07,2.29511825948e-14,2.4849119712,0,0,-0,-0,11,4,-0.0257296142303,0.00070950460902,-0.0422246433937,47830,45852.44,0.0422246433937,-0.000109589041096
2021-12-17 00:00:00+00:00,2021-12-18 00:00:00+00:00,2021-12-18 00:15:00+00:00,2021-12-19 00:15:00+00:00,-9.99450303166e-05,2.09777180992e-07,1.56911695233e-07,2.51441176244e-14,2.09292289554,0,0,-0,-0,15,4,-0.0320816621736,0.0017104257459,0.0205735849873,45852.44,46805.56,-0.0205735849873,-0.000109589041096
2021-12-18 00:00:00+00:00,2021-12-19 00:00:00+00:00,2021-12-19 00:15:00+00:00,2021-12-20 00:15:00+00:00,0.000199880072622,1.59818158541e-07,1.72586713036e-07,3.64315197206e-14,-0.419954551013,0,1,0,0.000199880072622,16,4,0.0148625544289,0.000777222431332,-0.00906618375019,46805.56,46383.13,0.00906618375019,-0.000109589041096
2021-12-19 00:00:00+00:00,2021-12-20 00:00:00+00:00,2021-12-20 00:15:00+00:00,2021-12-21 00:15:00+00:00,-0.000299835092946,1.29859116804e-07,7.84519272549e-08,4.55287787223e-15,4.78277623645,0,0,-0,-0,10,4,-0.00315217819741,0.00102395366317,0.0120530299693,46383.13,46945.57,-0.0120530299693,-0.000109589041096
2021-12-20 00:00:00+00:00,2021-12-21 00:00:00+00:00,2021-12-21 00:15:00+00:00,2021-12-22 00:15:00+00:00,0,1.99812139537e-07,1.88310347933e-07,4.35482281087e-14,0.346002671234,0,0,0,0,14,5,0.0048772362774,0.000858535070732,0.0404698908022,46945.57,48884.42,-0.0404698908022,-0.000109589041096
2021-12-21 00:00:00+00:00,2021-12-22 00:00:00+00:00,2021-12-22 00:15:00+00:00,2021-12-23 00:15:00+00:00,0,1.39902052857e-07,1.09877246378e-07,1.36732032091e-14,1.61192297149,0,0,0,0,14,4,0.041334153943,0.000872220302326,-0.0103265521355,48884.42,48382.21,0.0103265521355,-0.000109589041096
2021-12-22 00:00:00+00:00,2021-12-23 00:00:00+00:00,2021-12-23 00:15:00+00:00,2021-12-24 00:15:00+00:00,-9.99650123289e-05,1.29909047969e-07,6.27878939591e-08,4.55834187147e-15,6.24101418251,0,0,-0,-0,13,2,-0.00628434946191,0.000495202654275,0.0461965067052,48382.21,50669.73,-0.0461965067052,-0.000109589041096
2021-12-23 00:00:00+00:00,2021-12-24 00:00:00+00:00,2021-12-24 00:15:00+00:00,2021-12-25 00:15:00+00:00,9.99650123289e-05,2.09845086881e-07,1.25574218927e-07,2.51605619647e-14,3.33515866963,1,1,9.99650123289e-05,9.99650123289e-05,15,3,0.0452497680515,0.00069143319464,0.00322296076462,50669.73,50833.3,-0.00322296076462,-0.00221532923225
2021-12-24 00:00:00+00:00,2021-12-25 00:00:00+00:00,2021-12-25 00:15:00+00:00,2021-12-26 00:15:00+00:00,9.99550203241e-05,6.99490282276e-08,1.56969734898e-08,0,0,0,1,0,9.99550203241e-05,7,3,-0.000168655453348,0.000539521094501,-0.00785398015974,50833.3,50435.62,0.00785398015974,-0.000109589041096
2021-12-25 00:00:00+00:00,2021-12-26 00:00:00+00:00,2021-12-26 00:15:00+00:00,2021-12-27 00:15:00+00:00,0.000199880072622,1.99738260001e-07,9.41191073107e-08,1.36556010133e-14,5.67396263172,1,1,0.000199880072622,0.000199880072622,14,4,-0.0080173917031,0.000380942260632,0.0091683954883,50435.62,50900.16,-0.0091683954883,-0.00370168791317
2021-12-26 00:00:00+00:00,2021-12-27 00:00:00+00:00,2021-12-27 00:15:00+00:00,2021-12-28 00:15:00+00:00,-9.99350423057e-05,2.49737210639e-07,2.19676058087e-07,4.25866602585e-14,0.91446699961,0,0,-0,-0,16,4,0.00715812594436,0.00043596873691,-0.00643656369188,50900.16,50573.59,0.00643656369188,-0.000109589041096
2021-12-27 00:00:00+00:00,2021-12-28 00:00:00+00:00,2021-12-28 00:15:00+00:00,2021-12-29 00:15:00+00:00,-0.000199900050641,1.19892074154e-07,9.41645832889e-08,9.11303925617e-15,1.69186230287,0,0,-0,-0,9,4,-0.00114335338593,0.000465245816065,-0.0565243731337,50573.59,47794.24,0.0565243731337,-0.000109589041096
2021-12-28 00:00:00+00:00,2021-12-29 00:00:00+00:00,2021-12-29 00:15:00+00:00,2021-12-30 00:15:00+00:00,-9.99650123289e-05,2.09869064695e-07,1.56988567813e-07,2.5166031428e-14,2.09260549617,0,0,-0,-0,15,4,-0.0648849846816,0.000935585226461,-0.0328434499698,47794.24,46250.01,0.0328434499698,-0.000109589041096
2021-12-29 00:00:00+00:00,2021-12-30 00:00:00+00:00,2021-12-30 00:15:00+00:00,2021-12-31 00:15:00+00:00,-0.000299955008998,1.69951011656e-07,1.09921193824e-07,1.36853591726e-14,3.22135158457,0,0,-0,-0,14,4,-0.0231067485993,0.00126631102967,0.021691880869,46250.01,47264.22,-0.021691880869,-0.000109589041096
2021-12-30 00:00:00+00:00,2021-12-31 00:00:00+00:00,2021-12-31 00:15:00+00:00,2022-01-01 00:15:00+00:00,0,1.199820028e-07,7.85288222706e-08,4.56320566284e-15,3.852317185,0,0,0,0,9,3,0.0140808289791,0.000646399946596,-0.0198537878115,47264.22,46335.1,0.0198537878115,-0.000109589041096
2021-12-31 00:00:00+00:00,2022-01-01 00:00:00+00:00,2022-01-01 00:15:00+00:00,2022-01-02 00:15:00+00:00,0,1.39986001283e-07,1.09944748309e-07,1.82552562799e-14,1.39580026688,0,0,0,0,14,2,-0.0189587031497,0.0012074338192,0.0248613057376,46335.1,47501.49,-0.0248613057376,-0.000109589041096
2022-01-01 00:00:00+00:00,2022-01-02 00:00:00+00:00,2022-01-02 00:15:00+00:00,2022-01-03 00:15:00+00:00,9.99950003333e-05,1.29975004791e-07,1.09930615304e-07,1.82497813456e-14,0.931457838964,0,1,0,9.99950003333e-05,13,3,0.0318140289063,0.000755481023448,-0.00759039181611,47501.49,47142.3,0.00759039181611,-0.000109589041096
2022-01-02 00:00:00+00:00,2022-01-03 00:00:00+00:00,2022-01-03 00:15:00+00:00,2022-01-04 00:15:00+00:00,0,7.99760055322e-08,3.14065039304e-08,0,0,0,0,0,0,8,2,-0.0089350041011,0.000454846962817,-0.0156557339005,47142.3,46410,0.0156557339005,-0.000109589041096
2022-01-03 00:00:00+00:00,2022-01-04 00:00:00+00:00,2022-01-04 00:15:00+00:00,2022-01-05 00:15:00+00:00,0,1.39970006082e-07,1.41333978584e-07,3.64977375509e-14,-0.0448199992172,0,0,0,0,14,3,-0.0178015432383,0.000581911770719,-0.00877617020187,46410,46004.48,0.00877617020187,-0.000109589041096
2022-01-04 00:00:00+00:00,2022-01-05 00:00:00+00:00,2022-01-05 00:15:00+00:00,2022-01-06 00:15:00+00:00,0,1.59964008464e-07,1.57037231805e-07,8.09284981112e-14,0.0645859488481,0,0,0,0,10,4,-0.0132727402011,0.000896210287184,-0.0562790397365,46004.48,43486.9,0.0562790397365,-0.000109589041096
2022-01-05 00:00:00+00:00,2022-01-06 00:00:00+00:00,2022-01-06 00:15:00+00:00,2022-01-07 00:15:00+00:00,0,8.09920187336e-08,4.96323985678e-08,2.8985175207e-18,115.633063192,0,0,0,0,12,4,-0.0540539850164,0.00150069318738,-0.0132481149803,43486.9,42914.58,0.0132481149803,-0.000109589041096
2022-01-06 00:00:00+00:00,2022-01-07 00:00:00+00:00,2022-01-07 00:15:00+00:00,2022-01-08 00:15:00+00:00,-0.000109995050334,8.7302866971e-08,7.57155314105e-08,6.91617893265e-15,0.874680964893,0,0,-0,-0,16,10,-0.00790023173357,0.000752573612671,-0.0286294476586,42914.58,41703.38,0.0286294476586,-0.000109589041096
2022-01-07 00:00:00+00:00,2022-01-08 00:00:00+00:00,2022-01-08 00:15:00+00:00,2022-01-09 00:15:00+00:00,-8.00040002428e-05,3.08662399041e-07,3.6340086564e-07,1.50056879535e-13,-0.887082217559,0,0,-0,-0,21,12,-0.0360684266561,0.0019035206493,-0.00258057595806,41703.38,41595.9,0.00258057595806,-0.000109589041096
