trade_id,strategy_variant,entry_time,exit_time,signal_cutoff,symbol,category,eligible_count,nearness26,nearness52,nearness100,mom52,selection_score,selection_rank,entry_price,exit_price,notional_fraction,quantity_per_unit_plan_capital,funding_events,actual_funding_return,stress_funding_return,gross_long_return,favorable_price_cost_return,favorable_reconciliation_error,favorable_net_return,base_price_cost_return,base_reconciliation_error,base_net_return,stress_price_cost_return,stress_reconciliation_error,stress_net_return
development-scheduled_long-20240603-SOLUSDT,scheduled_long,2024-06-03T00:00:00+0000,2024-06-10T00:00:00+0000,2024-06-01T00:00:00+0000,SOLUSDT,Layer-1,22,0.8555705913527587,0.8555705913527587,0.8555705913527587,6.849737997450786,0.8555705913527587,,163.252,162.117,0.25,0.0015313748070467743,21,-0.0007860972231581875,-0.0011791458347372814,-0.0017381104059981112,-0.0020370675397544946,2.47198095326695e-17,-0.002823164762912682,-0.002535330472214714,-4.336808689942018e-19,-0.0033214276953729017,-0.003033593404674989,5.637851296924623e-18,-0.0042127392394122705
development-scheduled_long-20240603-TRXUSDT,scheduled_long,2024-06-03T00:00:00+0000,2024-06-10T00:00:00+0000,2024-06-01T00:00:00+0000,TRXUSDT,Layer-1,22,0.7966760961810467,0.7966760961810467,0.7966760961810467,0.37899375688578774,0.7966760961810467,,0.1148,0.11689,0.25,2.177700348432056,21,-0.0001812804987033972,-0.0005396979475224304,0.004551393728222997,0.004248662891986055,3.469446951953614e-18,0.004067382393282658,0.0037441142290940976,-1.3444106938820255e-17,0.0035628337303907002,0.003239565566202085,4.7704895589362195e-18,0.0026998676186796547
development-scheduled_long-20240603-UNIUSDT,scheduled_long,2024-06-03T00:00:00+0000,2024-06-10T00:00:00+0000,2024-06-01T00:00:00+0000,UNIUSDT,DeFi,22,0.6964788732394367,0.6964788732394367,0.6964788732394367,0.9460842188114917,0.6964788732394367,,9.426,9.821,0.25,0.026522384892849565,21,-0.0006444464457568534,-0.00096666966863528,0.010476342032675556,0.010170056227455981,2.0816681711721685e-17,0.009525609781699128,0.009659586171228474,-3.122502256758253e-17,0.00901513972547162,0.009149116115001077,2.949029909160572e-17,0.008182446446365796
development-scheduled_long-20240603-VETUSDT,scheduled_long,2024-06-03T00:00:00+0000,2024-06-10T00:00:00+0000,2024-06-01T00:00:00+0000,VETUSDT,Layer-1,22,0.6560202295273293,0.6560202295273293,0.6560202295273293,0.6905263157894737,0.6560202295273293,,0.033338,0.031907,0.25,7.498950146979423,21,-0.0006534123344599257,-0.0009801185016898885,-0.010730997660327563,-0.01102455906173136,1.214306433183765e-17,-0.011677971396191285,-0.011513834502669601,-2.6020852139652106e-17,-0.012167246837129527,-0.012003109943607926,1.214306433183765e-17,-0.012983228445297814
development-scheduled_long-20240603-XLMUSDT,scheduled_long,2024-06-03T00:00:00+0000,2024-06-10T00:00:00+0000,2024-06-01T00:00:00+0000,XLMUSDT,Layer-2,22,0.7472967279876422,0.6725859453993933,0.6725859453993933,0.1587370713119216,0.6725859453993933,,0.10516,0.09982,0.25,2.3773297831875237,21,-0.0006061207151126854,-0.0009109244769351466,-0.01269494104222138,-0.012987324077596007,3.2959746043559335e-17,-0.013593444792708693,-0.013474636753518426,0.0,-0.014080757468631112,-0.013961949429440845,3.469446951953614e-18,-0.014872873906375992
development-scheduled_long-20240603-XMRUSDT,scheduled_long,2024-06-03T00:00:00+0000,2024-06-10T00:00:00+0000,2024-06-01T00:00:00+0000,XMRUSDT,PoW,22,0.8337812115104691,0.8337812115104691,0.8086550469674758,0.005129243436593267,0.8337812115104691,,152.72,173.91,0.25,0.001636982713462546,21,-0.00038972477024947627,-0.000671177861568557,0.034687663698271365,0.03436685110005244,5.551115123125783e-17,0.033977126329802966,0.033832184248952346,6.938893903907228e-18,0.03344245947870287,0.03329751739785225,0.0,0.032626339536283695
development-scheduled_long-20240603-XRPUSDT,scheduled_long,2024-06-03T00:00:00+0000,2024-06-10T00:00:00+0000,2024-06-01T00:00:00+0000,XRPUSDT,Payment,22,0.7877637771367847,0.7082992082992083,0.7082992082992083,0.0005784805244890556,0.7082992082992083,,0.5138,0.4986,0.25,0.48657065005838845,21,-0.0007469415927249903,-0.0011204123890874854,-0.007395873880887527,-0.007691436356558973,2.2551405187698492e-17,-0.008438377949283963,-0.008184044920202443,-5.0306980803327406e-17,-0.008930986512927433,-0.008676653483845859,1.5612511283791264e-17,-0.009797065872933344
development-scheduled_long-20240603-ZILUSDT,scheduled_long,2024-06-03T00:00:00+0000,2024-06-10T00:00:00+0000,2024-06-01T00:00:00+0000,ZILUSDT,PoW,22,0.6358988159311088,0.6358988159311088,0.5001058201058202,0.00510421097405378,0.6358988159311088,,0.02313,0.02152,0.25,10.808473843493298,21,-0.0005636169390402075,-0.0008454254085603113,-0.017401642888024205,-0.017691201902291398,0.0,-0.018254818841331604,-0.01817381070038912,-4.85722573273506e-17,-0.018737427639429326,-0.018656419498486843,-2.0816681711721685e-17,-0.019501844907047153
development-scheduled_long-20240610-ZECUSDT,scheduled_long,2024-06-10T00:00:00+0000,2024-06-17T00:00:00+0000,2024-06-08T00:00:00+0000,ZECUSDT,PoW,23,0.6708491391887947,0.6708491391887947,0.3019041365725541,-0.04048414023372293,0.6708491391887947,,23.75,22.85,0.25,0.010526315789473684,21,-0.0005095459248631579,-0.0007643188872947368,-0.0094736842105263,-0.009767999999999971,1.3877787807814457e-17,-0.01027754592486313,-0.010258531999999959,-3.2959746043559335e-17,-0.010768077924863118,-0.010749064000000003,-2.2551405187698492e-17,-0.01151338288729474
development-scheduled_long-20240617-AAVEUSDT,scheduled_long,2024-06-17T00:00:00+0000,2024-06-24T00:00:00+0000,2024-06-15T00:00:00+0000,AAVEUSDT,DeFi,22,0.6531791907514451,0.6531791907514451,0.6531791907514451,0.682601880877743,0.6531791907514451,,85.74,80.7,0.25,0.0029157919290879403,20,-0.0004560372685742993,-0.000684055902861449,-0.014695591322603202,-0.014986773967809619,1.734723475976807e-17,-0.015442811236383918,-0.0154720871938418,-3.2959746043559335e-17,-0.015928124462416097,-0.015957400419874035,-1.3877787807814457e-17,-0.016641456322735483
