trade_id,strategy_variant,entry_time,exit_time,signal_cutoff,symbol,category,eligible_count,nearness26,nearness52,nearness100,mom52,selection_score,selection_rank,entry_price,exit_price,notional_fraction,quantity_per_unit_plan_capital,funding_events,actual_funding_return,stress_funding_return,gross_long_return,favorable_price_cost_return,favorable_reconciliation_error,favorable_net_return,base_price_cost_return,base_reconciliation_error,base_net_return,stress_price_cost_return,stress_reconciliation_error,stress_net_return
development-top5-20240812-SOLUSDT,top5,2024-08-12T00:00:00+0000,2024-08-19T00:00:00+0000,2024-08-10T00:00:00+0000,SOLUSDT,Layer-1,21,0.7920309131416869,0.7920309131416869,0.7920309131416869,5.1815115251787,0.7920309131416869,4.0,141.493,142.348,0.25,0.00176687185938527,21,-3.8071045637840807e-06,-7.822570367286369e-05,0.001510675439774456,0.0012097690345105327,-4.0549161250957866e-17,0.0012059619299467487,0.0007082592654760189,-5.2258544713801314e-17,0.0007044521609122349,0.0002067494964415051,-6.358845741627484e-17,0.00012852379276864139
development-top5-20240812-ZECUSDT,top5,2024-08-12T00:00:00+0000,2024-08-19T00:00:00+0000,2024-08-10T00:00:00+0000,ZECUSDT,PoW,21,1.0,1.0,0.7025046856363946,0.4115029099623415,1.0,1.0,41.04,42.75,0.25,0.006091617933723197,21,-0.00037624929327201274,-0.0005693398805004776,0.010416666666666685,0.010110416666666677,5.204170427930421e-18,0.009734167373394664,0.00960000625000007,2.42861286636753e-17,0.009223756956728058,0.009089595833333353,1.9081958235744878e-17,0.008520255952832874
development-top5-20240819-AAVEUSDT,top5,2024-08-19T00:00:00+0000,2024-08-26T00:00:00+0000,2024-08-17T00:00:00+0000,AAVEUSDT,DeFi,20,0.8430179494980226,0.8430179494980226,0.8430179494980226,0.9600353669319188,0.8430179494980226,4.0,111.3,135.41,0.25,0.0022461814914645105,21,3.675649620946384e-05,-0.00017056301913536627,0.054155435759209336,0.05382294249775382,0.0,0.053859698993963284,0.05326881955525603,-4.85722573273506e-17,0.05330557605146549,0.05271469661275835,6.938893903907228e-18,0.052544133593622984
development-top5-20240819-TRXUSDT,top5,2024-08-19T00:00:00+0000,2024-08-26T00:00:00+0000,2024-08-17T00:00:00+0000,TRXUSDT,Layer-1,20,0.953041018387553,0.953041018387553,0.953041018387553,0.8196057250877666,0.953041018387553,2.0,0.13508,0.16629,0.25,1.8507551080840983,21,-0.0003416361638262511,-0.0005962493227829804,0.057762066923304656,0.05742740968315074,4.163336342344337e-17,0.05708577351932449,0.05686968227346756,0.0,0.05652804610964131,0.05631195486378443,1.3877787807814457e-17,0.05571570554100145
development-top5-20240819-XRPUSDT,top5,2024-08-19T00:00:00+0000,2024-08-26T00:00:00+0000,2024-08-17T00:00:00+0000,XRPUSDT,Payment,20,0.8778105132578695,0.853331323485077,0.7727272727272727,0.08907272027702962,0.853331323485077,3.0,0.5629,0.5996,0.25,0.4441286196482502,21,-0.00018111277083607215,-0.0003470711130214736,0.016299520341090834,0.015989740628886195,4.163336342344337e-17,0.015808627858050123,0.015473450888257245,-4.336808689942018e-17,0.015292338117421173,0.014957161147628406,-1.734723475976807e-17,0.014610090034606933
development-top5-20240826-XMRUSDT,top5,2024-08-26T00:00:00+0000,2024-09-02T00:00:00+0000,2024-08-24T00:00:00+0000,XMRUSDT,PoW,20,0.9573879670391692,0.9496696898443623,0.921051202693164,0.18713695849954526,0.9496696898443623,4.0,166.32,169.74,0.25,0.0015031265031265032,20,0.0005647486603626954,7.970401025497746e-05,0.005140692640692668,0.004837608225108259,9.540979117872439e-18,0.005402356885470954,0.004332470616883133,-4.597017211338539e-17,0.004897219277245828,0.003827333008658007,-1.5178830414797062e-17,0.003907037018912984
development-top5-20240826-ZECUSDT,top5,2024-08-26T00:00:00+0000,2024-09-02T00:00:00+0000,2024-08-24T00:00:00+0000,ZECUSDT,PoW,20,0.9857765542555631,0.9857765542555631,0.777315484804631,0.72778447929232,0.9857765542555631,3.0,39.77,29.37,0.25,0.006286145335680161,20,-0.00036385959820158155,-0.0005457893973023724,-0.06537591149107369,-0.06563668594417901,2.7755575615628914e-17,-0.06600054554238059,-0.06607134925823485,0.0,-0.06643520885643643,-0.06650601257229066,4.163336342344337e-17,-0.06705180196959304
development-top5-20240902-AAVEUSDT,top5,2024-09-02T00:00:00+0000,2024-09-09T00:00:00+0000,2024-08-31T00:00:00+0000,AAVEUSDT,DeFi,20,0.9460544565296736,0.9460544565296736,0.9460544565296736,1.348251494836021,0.9460544565296736,2.0,120.56,125.84,0.25,0.0020736562707365626,22,0.000342397191035842,0.00011894046470801126,0.010948905109489038,0.010642335766423372,1.214306433183765e-17,0.010984732957459213,0.010131393430656943,-3.469446951953614e-17,0.010473790621692784,0.00962045109489057,3.2959746043559335e-17,0.009739391559598581
development-top5-20240902-BNBUSDT,top5,2024-09-02T00:00:00+0000,2024-09-09T00:00:00+0000,2024-08-31T00:00:00+0000,BNBUSDT,Layer-1,20,0.7805774893423771,0.7805774893423771,0.7805774893423771,1.486026221247609,0.7805774893423771,5.0,512.06,503.02,0.25,0.0004882240362457525,22,-0.0,-0.0,-0.00441354528766158,-0.004710897160488975,1.3010426069826053e-17,-0.004710897160488975,-0.00520648626332848,-3.209238430557093e-17,-0.00520648626332848,-0.0057020753661680135,7.806255641895632e-18,-0.0057020753661680135
development-top5-20240902-TRXUSDT,top5,2024-09-02T00:00:00+0000,2024-09-09T00:00:00+0000,2024-08-31T00:00:00+0000,TRXUSDT,Layer-1,20,0.9923173803526448,0.9923173803526448,0.9923173803526448,1.047025201351,0.9923173803526448,1.0,0.15555,0.15315,0.25,1.6072002571520412,22,0.00023884879900723237,-0.00011153021706356483,-0.0038572806171648655,-0.004154966248794578,-1.734723475976807e-18,-0.003916117449787346,-0.00465111128254575,-2.0816681711721685e-17,-0.0044122624835385175,-0.005147256316297005,1.1275702593849246e-17,-0.00525878653336057
development-top5-20240902-XRPUSDT,top5,2024-09-02T00:00:00+0000,2024-09-09T00:00:00+0000,2024-08-31T00:00:00+0000,XRPUSDT,Payment,20,0.910567797973299,0.853331323485077,0.7727272727272727,0.13560682046138428,0.853331323485077,4.0,0.5468,0.5292,0.25,0.457205559619605,22,-0.00010958676216893746,-0.00022264362971490952,-0.008046817849305027,-0.00834198975859543,1.214306433183765e-17,-0.008451576520764368,-0.008833947768836836,-5.204170427930421e-18,-0.008943534531005774,-0.00932590577907827,1.734723475976807e-18,-0.00954854940879318
development-top5-20240909-XMRUSDT,top5,2024-09-09T00:00:00+0000,2024-09-16T00:00:00+0000,2024-09-07T00:00:00+0000,XMRUSDT,PoW,20,0.9463257704029799,0.9386966745045346,0.9104088613780746,0.169817902741924,0.9386966745045346,2.0,171.91,170.12,0.25,0.0014542493165028213,21,-0.00036441916213280213,-0.0006521314565375778,-0.002603106276540035,-0.0029015444127740986,1.5612511283791264e-17,-0.003265963574906901,-0.003398942868361343,-5.2909066017292616e-17,-0.0037633620304941455,-0.0038963413239485323,1.6479873021779667e-17,-0.00454847278048611
development-top5-20240916-AAVEUSDT,top5,2024-09-16T00:00:00+0000,2024-09-23T00:00:00+0000,2024-09-14T00:00:00+0000,AAVEUSDT,DeFi,20,1.0,1.0,1.0,1.3669259384511325,1.0,1.0,143.29,162.08,0.25,0.0017447135180403378,21,-0.00016547683301098854,-0.00035105987015745843,0.03278316700397799,0.03246349710377561,1.3877787807814457e-17,0.032298020270764616,0.03193073360667181,-4.163336342344337e-17,0.03176525677366082,0.031397970109568074,2.0816681711721685e-17,0.031046910239410617
development-top5-20240916-BNBUSDT,top5,2024-09-16T00:00:00+0000,2024-09-23T00:00:00+0000,2024-09-14T00:00:00+0000,BNBUSDT,Layer-1,20,0.8104334832481213,0.8104334832481213,0.8104334832481213,1.5761851541398904,0.8104334832481213,5.0,553.11,588.65,0.25,0.000451989658476614,21,0.00029805156498128953,0.00014902578249064477,0.01606371246225885,0.015754074234781534,4.5102810375396984e-17,0.016052125799762822,0.015238020160546706,-1.3877787807814457e-17,0.015536071725527996,0.014721966086311933,-1.5612511283791264e-17,0.014870991868802577
