entry_time,variant,eligible_count,tail_count,low_symbols,high_symbols,low_return,high_return,high_minus_low_return,rank_ic,high_long_proxy,high_down_minus_high_total_beta,high_down_minus_high_total_vol
2022-11-01 00:00:00+00:00,down_beta60,24,5,TRXUSDT|XRPUSDT|ENSUSDT|BNBUSDT|LTCUSDT,XMRUSDT|KAVAUSDT|AVAXUSDT|NEARUSDT|ETCUSDT,-0.01302012776516066,-0.27349938880300007,-0.2604792610378394,-0.25130434782608696,-0.07296251843362672,-0.0039328623010242425,-0.07345712275797883
2022-12-01 00:00:00+00:00,down_beta60,24,5,TRXUSDT|LTCUSDT|BCHUSDT|XMRUSDT|BNBUSDT,ZILUSDT|RUNEUSDT|KAVAUSDT|CRVUSDT|SOLUSDT,-0.08034619281043974,-0.23810471082262166,-0.15775851801218194,-0.5478260869565217,-0.06422343797962803,-0.013726671212953845,0.017608515595600754
2023-01-01 00:00:00+00:00,down_beta60,22,5,TRXUSDT|BCHUSDT|XMRUSDT|LTCUSDT|BNBUSDT,ZILUSDT|RUNEUSDT|KAVAUSDT|CRVUSDT|SOLUSDT,0.2655719989377864,0.8191918882244298,0.5536198892866434,0.779785431959345,0.20010071178213484,0.044625273341415306,0.002239743571453734
2023-02-01 00:00:00+00:00,down_beta60,24,5,TRXUSDT|DASHUSDT|XRPUSDT|BCHUSDT|ENSUSDT,SOLUSDT|ZILUSDT|CRVUSDT|SNXUSDT|NEARUSDT,0.03539314346884749,0.042860651522687754,0.007467508053840263,-0.07130434782608694,0.006346669729987008,0.016793936898649876,0.05892874029484749
2023-03-01 00:00:00+00:00,down_beta60,24,5,XRPUSDT|DASHUSDT|BCHUSDT|ENSUSDT|BNBUSDT,AAVEUSDT|ZILUSDT|SNXUSDT|NEARUSDT|CRVUSDT,0.023763852039504776,-0.0714210698472067,-0.09518492188671147,-0.24695652173913044,-0.022552527735774278,0.0017329009960616731,-0.022734305973372046
2023-04-01 00:00:00+00:00,down_beta60,24,5,XRPUSDT|DASHUSDT|XMRUSDT|LTCUSDT|BNBUSDT,RUNEUSDT|NEARUSDT|SNXUSDT|ZILUSDT|CRVUSDT,-0.04849238573743224,-0.043594433670401445,0.004897952067030795,0.2069565217391304,-0.015486279650477072,0.0030072600035414773,0.015019023649221475
2023-05-01 00:00:00+00:00,down_beta60,24,5,XMRUSDT|BNBUSDT|XRPUSDT|XLMUSDT|ETCUSDT,NEARUSDT|ENSUSDT|CRVUSDT|VETUSDT|RUNEUSDT,-0.028561677953213422,-0.13918305488405255,-0.11062137693083914,-0.41478260869565214,-0.03949302399498574,-0.014075926446273396,-0.14938575286206973
2023-06-01 00:00:00+00:00,down_beta60,23,5,TRXUSDT|XMRUSDT|BNBUSDT|XLMUSDT|BCHUSDT,KAVAUSDT|RUNEUSDT|NEARUSDT|LTCUSDT|DASHUSDT,0.36628506297879393,-0.03190194650696544,-0.39818700948575936,-0.3735177865612649,-0.012563157859618071,0.04122840011967392,0.03817687473231106
2023-07-01 00:00:00+00:00,down_beta60,24,5,TRXUSDT|XLMUSDT|XMRUSDT|HBARUSDT|KAVAUSDT,ZECUSDT|NEARUSDT|ENSUSDT|ZILUSDT|DASHUSDT,0.05326815315626902,-0.05108658324923458,-0.1043547364055036,-0.2773913043478261,-0.01746890608628125,0.047120507547839544,0.02951342334836038
2023-08-01 00:00:00+00:00,down_beta60,24,5,SNXUSDT|TRXUSDT|HBARUSDT|SOLUSDT|XMRUSDT,XRPUSDT|XLMUSDT|ZECUSDT|DASHUSDT|ZILUSDT,-0.10862533460514293,-0.2175257792486583,-0.10890044464351537,-0.26608695652173914,-0.059078705086137176,0.0007519269253220828,0.012428629164293215
2023-09-01 00:00:00+00:00,down_beta60,23,5,RUNEUSDT|SNXUSDT|SOLUSDT|TRXUSDT|AAVEUSDT,LINKUSDT|BCHUSDT|XLMUSDT|LTCUSDT|XRPUSDT,0.16354444856544667,0.10757299841157389,-0.05597145015387278,-0.10474308300395258,0.02230557837001676,0.062161649391027314,0.025640632534155813
2023-10-01 00:00:00+00:00,down_beta60,21,5,RUNEUSDT|TRXUSDT|HBARUSDT|XMRUSDT|SOLUSDT,UNIUSDT|XLMUSDT|BCHUSDT|XRPUSDT|LTCUSDT,0.33044145711498096,0.054076136133284755,-0.2763653209816962,-0.448051948051948,0.008821773759348587,-0.14345452208917897,-0.07396135503566871
2023-11-01 00:00:00+00:00,down_beta60,22,5,1000XECUSDT|BCHUSDT|XMRUSDT|HBARUSDT|ETCUSDT,XRPUSDT|SNXUSDT|KAVAUSDT|LINKUSDT|RUNEUSDT,0.025659416604898462,0.41429252915269854,0.3886331125478001,0.4477696216826652,0.09898546105529793,0.038359194479920644,-0.03450892451714882
2023-12-01 00:00:00+00:00,down_beta60,24,5,BCHUSDT|XMRUSDT|AVAXUSDT|TRXUSDT|AAVEUSDT,XRPUSDT|SOLUSDT|RUNEUSDT|ZILUSDT|LINKUSDT,0.2187809640316894,0.14028648435438754,-0.07849447967730186,-0.025217391304347827,0.030374360814624277,-0.04736983509035125,-0.31943152620372806
