trade_id,stage,kind,symbol,category,decision_time,entry_time,exit_time,lookback_days,hold_days,top_targets,feature_value,condition_premium1,target_median_quote_volume_30d,feature_rank,rankable_targets,entry_price,exit_price,quantity_per_unit_plan_capital,funding_events,actual_funding_return,stress_funding_return,gross_price_return,favorable_price_cost_return,favorable_reconciliation_error,favorable_net_return,favorable_after_hurdle_return,base_price_cost_return,base_reconciliation_error,base_net_return,base_after_hurdle_return,stress_price_cost_return,stress_reconciliation_error,stress_net_return,stress_after_hurdle_return
development-winner_negative_premium-1000XECUSDT-20230719-3-3,development,winner_negative_premium,1000XECUSDT,Payment,2023-07-18T00:00:00Z,2023-07-19T00:00:00Z,2023-07-20T00:00:00Z,3,1,3,0.05677593781682999,-0.0003566366666666666,83285205.389305,2,25,0.03127,0.03144,7.99488327470419,2,-1.0216621707707068e-05,-2.9932423421810046e-05,0.0013591301566997505,0.0010583146786057318,1.1492543028346347e-17,0.0010480980568980248,0.0009405372049471339,0.0005569563639270525,-5.778797579347739e-17,0.0005467397422193454,0.00043923276033486225,5.559804924853973e-05,3.960048435003305e-17,2.566562582672968e-05,-8.178536756342503e-05
development-winner_negative_premium-1000XECUSDT-20230731-3-3,development,winner_negative_premium,1000XECUSDT,Payment,2023-07-30T00:00:00Z,2023-07-31T00:00:00Z,2023-08-01T00:00:00Z,3,1,3,0.05673758865248213,-0.00163637,84554665.76390001,2,24,0.03127,0.03085,7.99488327470419,2,0.00029718068273265115,0.00014859034136632557,-0.003357850975375748,-0.0036558362647905185,1.734723475976807e-17,-0.0033586555820578675,-0.0034657429361052428,-0.004152480428525757,-1.9949319973733282e-17,-0.0038552997457931056,-0.003962333736301393,-0.004649124592260939,2.5153490401663703e-17,-0.004500534250894614,-0.004607498912093666
development-winner_negative_premium-1000XECUSDT-20230802-3-3,development,winner_negative_premium,1000XECUSDT,Payment,2023-08-01T00:00:00Z,2023-08-02T00:00:00Z,2023-08-03T00:00:00Z,3,1,3,0.03407211379424413,-0.0007616,80812762.49344501,2,24,0.03126,0.02996,7.997440818937939,2,-4.8586364363403705e-05,-7.287954654510556e-05,-0.010396673064619333,-0.010690435060780545,2.6020852139652106e-17,-0.01073902142514395,-0.010845315771902952,-0.011180044625719754,1.214306433183765e-17,-0.011228630990083158,-0.01133487272915823,-0.011669654190659046,1.734723475976807e-18,-0.011742533737204151,-0.011848720258335721
development-winner_negative_premium-1000XECUSDT-20230830-3-3,development,winner_negative_premium,1000XECUSDT,Payment,2023-08-29T00:00:00Z,2023-08-30T00:00:00Z,2023-08-31T00:00:00Z,3,1,3,0.08925549915397624,-0.0011569933333333334,10353140.75976,3,24,0.02575,0.02496,9.708737864077671,2,-4.844161165048544e-05,-7.266241747572817e-05,-0.007669902912621346,-0.007965300970873751,2.7755575615628914e-17,-0.008013742582524236,-0.00812032975568655,-0.008457635669902874,2.0816681711721685e-17,-0.00850607728155336,-0.008612611554220995,-0.008949970368931998,1.3877787807814457e-17,-0.009022632786407726,-0.009129111556097635
development-winner_negative_premium-1000XECUSDT-20231228-3-3,development,winner_negative_premium,1000XECUSDT,Payment,2023-12-27T00:00:00Z,2023-12-28T00:00:00Z,2023-12-29T00:00:00Z,3,1,3,0.22771972956361397,-0.0010451833333333333,11397953.89328,1,25,0.03994,0.03802,6.259389083625438,2,0.0007722993441405858,0.0003861496720702929,-0.012018027040560875,-0.012310816224336524,1.214306433183765e-17,-0.011538516880195937,-0.011644725322578875,-0.01279880540811218,-1.0408340855860843e-17,-0.012026506063971593,-0.012132662072777745,-0.013286794591887835,1.0408340855860843e-17,-0.012900644919817543,-0.013006707003945905
development-winner_negative_premium-1000XECUSDT-20231230-3-3,development,winner_negative_premium,1000XECUSDT,Payment,2023-12-29T00:00:00Z,2023-12-30T00:00:00Z,2023-12-31T00:00:00Z,3,1,3,0.154747225647349,-0.0004230866666666666,11919596.5464,1,25,0.03746,0.03878,6.673785371062467,3,-7.771270021356114e-05,-0.00011656905032034171,0.008809396689802462,0.00850411105178861,2.42861286636753e-17,0.008426398351575048,0.008318044714275441,0.007995306940736802,-6.938893903907228e-18,0.00791759424052324,0.007809295273327521,0.007486502829685049,1.6479873021779667e-17,0.007369933779364707,0.007261693657319324
development-winner_negative_premium-AAVEUSDT-20220116-3-3,development,winner_negative_premium,AAVEUSDT,DeFi,2022-01-15T00:00:00Z,2022-01-16T00:00:00Z,2022-01-17T00:00:00Z,3,1,3,0.09127928257686668,-0.0004062466666666666,208180478.4235,3,25,238.35,242.52,0.0010488777008600798,2,-4.975024231697084e-05,-7.462536347545626e-05,0.004373820012586571,0.004071195720579013,1.5612511283791264e-17,0.004021445478262042,0.003913565145376774,0.003566824524858403,-3.469446951953614e-17,0.0035170742825414323,0.0034092481434511157,0.0030624533291378486,8.673617379884035e-19,0.0029878279656623923,0.0028800586931549965
development-winner_negative_premium-AAVEUSDT-20220202-3-3,development,winner_negative_premium,AAVEUSDT,DeFi,2022-02-01T00:00:00Z,2022-02-02T00:00:00Z,2022-02-03T00:00:00Z,3,1,3,0.06428757150286013,-0.0006249099999999999,160406659.5585,3,25,163.71,151.18,0.0015270905870136216,3,-7.285702061266874e-05,-0.0001092855309190031,-0.01913444505528067,-0.019422964388247477,3.469446951953614e-17,-0.019495821408860147,-0.019601174852910908,-0.019903841423859286,-3.469446951953614e-17,-0.019976698444471957,-0.020082000219133533,-0.020384718459471013,-2.42861286636753e-17,-0.020494003990390017,-0.020599250181483453
development-winner_negative_premium-AAVEUSDT-20220228-3-3,development,winner_negative_premium,AAVEUSDT,DeFi,2022-02-27T00:00:00Z,2022-02-28T00:00:00Z,2022-03-01T00:00:00Z,3,1,3,0.05110596502435505,-5.9799999999999936e-06,80330438.381,2,25,131.64,145.7,0.0018991188088726832,2,-5.22599513825585e-05,-7.838992707383775e-05,0.026701610452749935,0.02638558948647829,6.938893903907228e-18,0.02633332953509573,0.026223051829634247,0.025858903896991803,-3.469446951953614e-17,0.025806643945609244,0.02569642283158502,0.025332218307505316,2.7755575615628914e-17,0.025253828380431477,0.025143666665464526
development-winner_negative_premium-AAVEUSDT-20220317-3-3,development,winner_negative_premium,AAVEUSDT,DeFi,2022-03-16T00:00:00Z,2022-03-17T00:00:00Z,2022-03-18T00:00:00Z,3,1,3,0.22404844290657455,-8.567333333333334e-05,80344979.569,1,25,141.54,155.5,0.0017662851490744668,3,-7.463340260173804e-05,-0.00011195010390260707,0.024657340681079554,0.024342546276670984,6.245004513516506e-17,0.024267912874069247,0.02415785709398377,0.023817903730394274,-1.0408340855860843e-17,0.023743270327792537,0.023633270919622973,0.02329326118411751,-3.8163916471489756e-17,0.0231813110802149,0.0230713720535749
