decision_time,entry_time,exit_time,symbol,gross_return,full_plan_after_cost_and_hurdle
2022-05-31T00:00:00Z,2022-05-31T00:15:00Z,2022-06-01T00:15:00Z,SOLUSDT,-0.037420718816067566,-0.010762639486044754
2022-06-01T00:00:00Z,2022-06-01T00:15:00Z,2022-06-02T00:15:00Z,SOLUSDT,-0.12541181638480126,-0.03276041387822818
2022-06-02T00:00:00Z,2022-06-02T00:15:00Z,2022-06-03T00:15:00Z,NEARUSDT,0.051320754716981165,0.011422728897217429
2022-06-03T00:00:00Z,2022-06-03T00:15:00Z,2022-06-04T00:15:00Z,SOLUSDT,-0.056910569105691144,-0.01563510205845065
2022-06-04T00:00:00Z,2022-06-04T00:15:00Z,2022-06-05T00:15:00Z,SOLUSDT,0.019070010449320662,0.0033600428303023023
2022-06-05T00:00:00Z,2022-06-05T00:15:00Z,2022-06-06T00:15:00Z,TRXUSDT,0.009708737864077666,0.0010197246839915531
2022-06-06T00:00:00Z,2022-06-06T00:15:00Z,2022-06-07T00:15:00Z,ETCUSDT,0.022577395127312716,0.004236888999800316
2022-06-07T00:00:00Z,2022-06-07T00:15:00Z,2022-06-08T00:15:00Z,BNBUSDT,-0.011465314870887644,-0.004273788499749774
2022-06-08T00:00:00Z,2022-06-08T00:15:00Z,2022-06-09T00:15:00Z,SOLUSDT,-0.018724696356275383,-0.006088633871096709
2022-06-09T00:00:00Z,2022-06-09T00:15:00Z,2022-06-10T00:15:00Z,XRPUSDT,-0.0032508127031757317,-0.002220162957821796
2022-06-10T00:00:00Z,2022-06-10T00:15:00Z,2022-06-11T00:15:00Z,ZILUSDT,-0.055053410024650806,-0.015170812288190564
2022-06-11T00:00:00Z,2022-06-11T00:15:00Z,2022-06-12T00:15:00Z,NEARUSDT,-0.08274336283185835,-0.02209330048999245
2022-06-12T00:00:00Z,2022-06-12T00:15:00Z,2022-06-13T00:15:00Z,ZILUSDT,-0.11805389935606969,-0.030920934621045285
2022-06-13T00:00:00Z,2022-06-13T00:15:00Z,2022-06-14T00:15:00Z,AVAXUSDT,-0.055781522370714764,-0.015352840374706554
2022-06-14T00:00:00Z,2022-06-14T00:15:00Z,2022-06-15T00:15:00Z,BNBUSDT,-0.020031909235950995,-0.006415437091015612
2022-06-15T00:00:00Z,2022-06-15T00:15:00Z,2022-06-16T00:15:00Z,NEARUSDT,0.12417910447761193,0.02963731633737512
2022-06-16T00:00:00Z,2022-06-16T00:15:00Z,2022-06-17T00:15:00Z,CRVUSDT,-0.15159235668789806,-0.03930554895400238
2022-06-17T00:00:00Z,2022-06-17T00:15:00Z,2022-06-18T00:15:00Z,BNBUSDT,0.028732367698570682,0.005775632142614807
2022-06-18T00:00:00Z,2022-06-18T00:15:00Z,2022-06-19T00:15:00Z,BNBUSDT,-0.09506280771177478,-0.025173161709971557
2022-06-19T00:00:00Z,2022-06-19T00:15:00Z,2022-06-20T00:15:00Z,AAVEUSDT,0.06459426725878092,0.014741107032667369
2022-06-20T00:00:00Z,2022-06-20T00:15:00Z,2022-06-21T00:15:00Z,TRXUSDT,0.0045977011494251485,-0.00025803449467157614
2022-06-21T00:00:00Z,2022-06-21T00:15:00Z,2022-06-22T00:15:00Z,XRPUSDT,0.0009287925696592758,-0.0011752616396130443
2022-06-22T00:00:00Z,2022-06-22T00:15:00Z,2022-06-23T00:15:00Z,AVAXUSDT,-0.010863005431502648,-0.004123211139903525
2022-06-23T00:00:00Z,2022-06-23T00:15:00Z,2022-06-24T00:15:00Z,NEARUSDT,0.07826086956521738,0.018157757609276483
2022-06-24T00:00:00Z,2022-06-24T00:15:00Z,2022-06-25T00:15:00Z,TRXUSDT,0.029923233589221443,0.0060733486152774975
2022-06-25T00:00:00Z,2022-06-25T00:15:00Z,2022-06-26T00:15:00Z,LTCUSDT,0.04990127445700954,0.011067858832224522
2022-06-26T00:00:00Z,2022-06-26T00:15:00Z,2022-06-27T00:15:00Z,BNBUSDT,-0.016378984502960825,-0.0055022059077680695
2022-06-27T00:00:00Z,2022-06-27T00:15:00Z,2022-06-28T00:15:00Z,RUNEUSDT,-0.04083526682134553,-0.011616276487364244
2022-06-28T00:00:00Z,2022-06-28T00:15:00Z,2022-06-29T00:15:00Z,XRPUSDT,-0.05122431747818745,-0.014213539151574726
2022-06-29T00:00:00Z,2022-06-29T00:15:00Z,2022-06-30T00:15:00Z,XRPUSDT,-0.02046870364876896,-0.006524635694220103
2022-06-30T00:00:00Z,2022-06-30T00:15:00Z,2022-07-01T00:15:00Z,BNBUSDT,-0.003276897870016393,-0.0022266842495319615
2022-07-01T00:00:00Z,2022-07-01T00:15:00Z,2022-07-02T00:15:00Z,AVAXUSDT,-0.03628792385484825,-0.010479440745739924
2022-07-02T00:00:00Z,2022-07-02T00:15:00Z,2022-07-03T00:15:00Z,XRPUSDT,0.00445859872611476,-0.00029281010049917334
2022-07-03T00:00:00Z,2022-07-03T00:15:00Z,2022-07-04T00:15:00Z,NEARUSDT,0.0021109770808203088,-0.0008797155118227861
2022-07-04T00:00:00Z,2022-07-04T00:15:00Z,2022-07-05T00:15:00Z,LINKUSDT,0.03481469597304687,0.007296214211233855
2022-07-05T00:00:00Z,2022-07-05T00:15:00Z,2022-07-06T00:15:00Z,TRXUSDT,-0.013219058686809948,-0.00471222445373035
2022-07-06T00:00:00Z,2022-07-06T00:15:00Z,2022-07-07T00:15:00Z,NEARUSDT,0.036971310263235635,0.007835367783781046
2022-07-07T00:00:00Z,2022-07-07T00:15:00Z,2022-07-08T00:15:00Z,TRXUSDT,0.011240940689247081,0.001402775390283907
2022-07-08T00:00:00Z,2022-07-08T00:15:00Z,2022-07-09T00:15:00Z,BNBUSDT,0.00099642946109757,-0.0011583524167534708
