decision_time,entry_time,exit_time,symbol,gross_return,full_plan_after_cost_and_hurdle
2022-09-23T00:00:00Z,2022-09-23T00:15:00Z,2022-09-24T00:15:00Z,ETCUSDT,0.009684550335099518,0.0010136778017470162
2022-09-24T00:00:00Z,2022-09-24T00:15:00Z,2022-09-25T00:15:00Z,NEARUSDT,-0.022181146025878062,-0.006952746288497379
2022-09-25T00:00:00Z,2022-09-25T00:15:00Z,2022-09-26T00:15:00Z,XRPUSDT,0.01594114040465966,0.0025778253191370516
2022-09-26T00:00:00Z,2022-09-26T00:15:00Z,2022-09-27T00:15:00Z,SOLUSDT,0.04353157572041688,0.009475434148076358
2022-09-27T00:00:00Z,2022-09-27T00:15:00Z,2022-09-28T00:15:00Z,ETCUSDT,-0.01205199173177307,-0.004420457714971131
2022-09-28T00:00:00Z,2022-09-28T00:15:00Z,2022-09-29T00:15:00Z,SOLUSDT,0.013715330691862038,0.002021372890937646
2022-09-29T00:00:00Z,2022-09-29T00:15:00Z,2022-09-30T00:15:00Z,ETCUSDT,0.0011221313255629362,-0.0011269269506371292
2022-09-30T00:00:00Z,2022-09-30T00:15:00Z,2022-10-01T00:15:00Z,CRVUSDT,-0.007575757575757569,-0.0033013991759672555
2022-10-01T00:00:00Z,2022-10-01T00:15:00Z,2022-10-02T00:15:00Z,SOLUSDT,-0.012998790810157201,-0.004657157484567164
2022-10-02T00:00:00Z,2022-10-02T00:15:00Z,2022-10-03T00:15:00Z,LINKUSDT,-0.035675675675675755,-0.010326378700946801
2022-10-03T00:00:00Z,2022-10-03T00:15:00Z,2022-10-04T00:15:00Z,XRPUSDT,0.021309655937846728,0.003919954202433819
2022-10-04T00:00:00Z,2022-10-04T00:15:00Z,2022-10-05T00:15:00Z,BNBUSDT,0.028835785592542296,0.005801486616107711
2022-10-05T00:00:00Z,2022-10-05T00:15:00Z,2022-10-06T00:15:00Z,UNIUSDT,0.03081105573176246,0.006295304150912752
