trade_id,stage,kind,symbol,category,decision_time,entry_time,exit_time,formation_days,hold_days,top_categories,own_formation_return,target_median_quote_volume_30d,category_score,category_rank,rankable_categories,entry_price,exit_price,quantity_per_unit_plan_capital,funding_events,actual_funding_return,stress_funding_return,gross_price_return,favorable_price_cost_return,favorable_reconciliation_error,favorable_net_return,favorable_after_hurdle_return,base_price_cost_return,base_reconciliation_error,base_net_return,base_after_hurdle_return,stress_price_cost_return,stress_reconciliation_error,stress_net_return,stress_after_hurdle_return
development-category-AAVEUSDT-20220331-7-3-2,development,category,AAVEUSDT,DeFi,2022-03-30T00:00:00Z,2022-03-31T00:00:00Z,2022-04-03T00:00:00Z,7,3,2,0.4336112892880051,106058970.5555,0.18714242077711699,2,7,223.48,238.13,0.002237336674422767,9,-0.0005320383776691427,-0.0007980575665037141,0.032776982280293576,0.032157316090925425,5.551115123125783e-17,0.03162527771325628,0.03129277449482992,0.031124558774834443,-5.204170427930421e-17,0.030592520397165302,0.030260350046825035,0.03009180145874346,-9.020562075079397e-17,0.029293743892239748,0.02896199215064943
development-category-AAVEUSDT-20220414-7-3-2,development,category,AAVEUSDT,DeFi,2022-04-13T00:00:00Z,2022-04-14T00:00:00Z,2022-04-17T00:00:00Z,7,3,2,-0.06786667364345156,204825241.5835,0.008807549577807694,1,7,178.14,172.16,0.0028067811833389473,9,-0.00033029669648656736,-0.0005042021599201508,-0.01678455147636687,-0.017374480745481036,2.0816681711721685e-17,-0.017704777441967603,-0.018021381086722466,-0.018357706264735485,2.42861286636753e-17,-0.018688002961222052,-0.01900428970248813,-0.0193409317839901,2.0816681711721685e-17,-0.019845133943910253,-0.020161047730204995
development-category-AAVEUSDT-20220419-7-3-2,development,category,AAVEUSDT,DeFi,2022-04-18T00:00:00Z,2022-04-19T00:00:00Z,2022-04-22T00:00:00Z,7,3,2,0.0711931025738557,182250535.29900002,0.12080914029270354,1,7,168.99,173.57,0.002958754955914551,9,-0.0004628543530682289,-0.0006942815296023434,0.013551097698088599,0.012942967039469733,-1.214306433183765e-17,0.012480112686401503,0.01215378014751023,0.01192942407243025,-4.85722573273506e-17,0.01146656971936202,0.011140563855578156,0.010915881105390879,2.6020852139652106e-17,0.010221599575788536,0.009895994978422529
development-category-AAVEUSDT-20220423-7-3-2,development,category,AAVEUSDT,DeFi,2022-04-22T00:00:00Z,2022-04-23T00:00:00Z,2022-04-26T00:00:00Z,7,3,2,0.0052882975093824225,193644635.748,0.04248060503963709,1,7,176.8,168.81,0.002828054298642534,8,-0.00026366258557826156,-0.0004322817655280259,-0.022596153846153877,-0.023182596153846158,2.0816681711721685e-17,-0.02344625873942442,-0.02376101184692392,-0.024160013557692317,-3.469446951953614e-18,-0.024423676143270578,-0.024738114219295393,-0.02513743096153842,3.122502256758253e-17,-0.025569712727066447,-0.02588378142395642
development-category-AAVEUSDT-20220519-7-3-2,development,category,AAVEUSDT,DeFi,2022-05-18T00:00:00Z,2022-05-19T00:00:00Z,2022-05-22T00:00:00Z,7,3,2,-0.007525185095278664,160365298.5775,0.13315782029337503,1,7,81.78,91.22,0.006113964294448521,8,-0.00027969656836442715,-0.00045949386062625185,0.057715822939593986,0.0570811934458304,1.3877787807814457e-16,0.056801496877465975,0.05646087911000652,0.056023512252384444,2.7755575615628914e-17,0.055743815684020016,0.055403538817863085,0.0549658310589386,1.3877787807814457e-17,0.05450633719831235,0.054166459183936366
development-category-AAVEUSDT-20220523-7-3-2,development,category,AAVEUSDT,DeFi,2022-05-22T00:00:00Z,2022-05-23T00:00:00Z,2022-05-26T00:00:00Z,7,3,2,0.02205802455720951,147924912.7805,0.04261614800875633,2,7,94.05,101.98,0.00531632110579479,9,-8.731268875206117e-05,-0.0002773452670401045,0.04215842636895273,0.04153313131313141,6.245004513516506e-17,0.04144581862437935,0.04111015014669661,0.04049099818181823,-2.7755575615628914e-17,0.040403685493066166,0.040068352905388904,0.039448865050505155,6.938893903907228e-17,0.03917151978346505,0.038836584335207425
development-category-AAVEUSDT-20220609-7-3-2,development,category,AAVEUSDT,DeFi,2022-06-08T00:00:00Z,2022-06-09T00:00:00Z,2022-06-12T00:00:00Z,7,3,2,-0.09350893697083729,149324446.0905,0.05262257501447334,2,7,96.38,77.18,0.005187798298402158,8,0.00016698666936232467,1.0514247413164325e-06,-0.09960572732932138,-0.10014596389292374,4.163336342344337e-17,-0.09997897722356142,-0.10026906306498995,-0.10104641792903085,-1.3877787807814457e-17,-0.10087943125966853,-0.10116922687569108,-0.10194687196513791,5.551115123125783e-17,-0.1019458205403966,-0.10223527244841235
development-category-AAVEUSDT-20220624-7-3-2,development,category,AAVEUSDT,DeFi,2022-06-23T00:00:00Z,2022-06-24T00:00:00Z,2022-06-27T00:00:00Z,7,3,2,0.2005649717514124,159953201.569,0.24066743070643884,1,7,67.97,65.35,0.007356186552890981,9,-6.03471344228417e-05,-0.0002825086091975147,-0.019273208768574412,-0.01986164484331321,5.551115123125783e-17,-0.019921991977736052,-0.02023788099191226,-0.020842383198469816,1.0408340855860843e-17,-0.02090273033289266,-0.02121830324521823,-0.0218231215536267,3.469446951953614e-18,-0.022105630162824217,-0.02242081536841789
development-category-AAVEUSDT-20220629-7-3-2,development,category,AAVEUSDT,DeFi,2022-06-28T00:00:00Z,2022-06-29T00:00:00Z,2022-07-02T00:00:00Z,7,3,2,-0.09481459149834193,148413763.71899998,0.06047997636979006,1,7,60.05,56.32,0.00832639467110741,8,0.000171512754000806,-3.0386678786441297e-05,-0.031057452123230633,-0.0316388176519567,-2.0816681711721685e-17,-0.03146730489795589,-0.03177947274148363,-0.03260777883430471,-2.0816681711721685e-17,-0.03243626608030391,-0.03274812161788232,-0.033576740016652784,-2.7755575615628914e-17,-0.03360712669543923,-0.03391860485284737
development-category-AAVEUSDT-20220705-7-3-2,development,category,AAVEUSDT,DeFi,2022-07-04T00:00:00Z,2022-07-05T00:00:00Z,2022-07-08T00:00:00Z,7,3,2,-0.037698412698412676,124529601.764,0.031920053236737966,1,7,63.04,71.1,0.007931472081218274,8,-0.0003971860275618655,-0.0005957790413427982,0.06392766497461921,0.06328930837563451,4.163336342344337e-17,0.06289212234807265,0.06254954151067404,0.06222541906725887,-1.3877787807814457e-17,0.061828233039697006,0.061485995104539004,0.061161529758883115,-6.245004513516506e-17,0.06056575071754032,0.06022391969315155
development-category-AAVEUSDT-20220709-7-3-2,development,category,AAVEUSDT,DeFi,2022-07-08T00:00:00Z,2022-07-09T00:00:00Z,2022-07-12T00:00:00Z,7,3,2,0.2718877641626709,124529601.764,0.1599223501271399,2,7,71.61,69.86,0.006982265046781176,8,-7.160924571042313e-05,-0.0001596023753550873,-0.012218963831867047,-0.012811632453567867,6.938893903907228e-17,-0.01288324169927829,-0.013201399373569567,-0.013799420821114405,-4.85722573273506e-17,-0.013871030066824828,-0.014188869366975387,-0.014787209188660722,5.551115123125783e-17,-0.014946811564015809,-0.015264304128953632
development-category-AAVEUSDT-20220719-7-3-2,development,category,AAVEUSDT,DeFi,2022-07-18T00:00:00Z,2022-07-19T00:00:00Z,2022-07-22T00:00:00Z,7,3,2,0.37560835957629535,161013576.958,0.25910089818001253,2,7,96.09,95.31,0.005203455094182537,8,2.905180889801361e-07,-0.00019569773020517169,-0.004058694973462396,-0.004656259756478265,4.163336342344337e-17,-0.004655969238389285,-0.004976778645466973,-0.005652203496721853,-8.933825901280557e-17,-0.005651912978632873,-0.005972401383011028,-0.006648147236965329,-3.642919299551295e-17,-0.006843844967170501,-0.007163949199862629
development-category-AAVEUSDT-20220723-7-3-2,development,category,AAVEUSDT,DeFi,2022-07-22T00:00:00Z,2022-07-23T00:00:00Z,2022-07-26T00:00:00Z,7,3,2,-0.010068599247621157,150373997.5455,0.16098249426266129,2,7,89.47,81.27,0.005588465407399128,9,0.00019503041409734494,-2.6529973279130168e-05,-0.045825416340672886,-0.04639792109086843,2.7755575615628914e-17,-0.04620289067677109,-0.0465103090925727,-0.047352123169777605,-3.469446951953614e-17,-0.04715709275568026,-0.047464203622540335,-0.04830632524868678,-3.469446951953614e-17,-0.048332855221965905,-0.048639587128739836
development-category-AAVEUSDT-20220728-7-3-2,development,category,AAVEUSDT,DeFi,2022-07-27T00:00:00Z,2022-07-28T00:00:00Z,2022-07-31T00:00:00Z,7,3,2,0.04297520661157028,155617924.57700002,0.12197553482740031,2,7,94.67,95.21,0.005281504172388296,9,-0.0004619517360040139,-0.0006929276040060208,0.0028520122530896197,0.002250301045737757,-2.688821387764051e-17,0.001788349309733743,0.001465462833875275,0.0012474507446920136,-9.584347204771859e-17,0.0007854990086879996,0.00046293576158307204,0.0002446004436462701,-1.4365678785432934e-17,-0.00044832716035975075,-0.0007704927328621158
development-category-AAVEUSDT-20220803-7-3-2,development,category,AAVEUSDT,DeFi,2022-08-02T00:00:00Z,2022-08-03T00:00:00Z,2022-08-06T00:00:00Z,7,3,2,0.151634793337446,175480653.95749998,0.17318380980878306,2,7,93.36,102.76,0.005355612682090831,9,-0.0002912510466718932,-0.00043834033794995687,0.050342759211653876,0.049712553556126804,-4.163336342344337e-17,0.04942130250945491,0.04908306345298019,0.04866224100257066,-9.020562075079397e-17,0.048370989955898766,0.048033089425739695,0.04761192844901463,4.163336342344337e-17,0.047173588111064674,0.04683607351558128
development-category-AAVEUSDT-20220903-7-3-2,development,category,AAVEUSDT,DeFi,2022-09-02T00:00:00Z,2022-09-03T00:00:00Z,2022-09-06T00:00:00Z,7,3,2,0.06884452510586803,101711256.8475,0.02052462129002155,2,7,88.33,91.1,0.005660590965696819,8,-0.00025611836316979903,-0.0003841775447546986,0.01567983697498021,0.0150704290727951,-7.806255641895632e-17,0.0148143107096253,0.014487225835198903,0.01405475864372241,-7.28583859910259e-17,0.01379864028055261,0.013471882766936227,0.013039088214649608,-1.9081958235744878e-17,0.012654910669894909,0.012328521791852731
development-category-AAVEUSDT-20221007-7-3-2,development,category,AAVEUSDT,DeFi,2022-10-06T00:00:00Z,2022-10-07T00:00:00Z,2022-10-10T00:00:00Z,7,3,2,0.007414151925078105,56279978.3745,0.02678163316016393,2,7,77.45,75.46,0.006455777921239509,8,-0.00032065838087923823,-0.0004809875713188574,-0.012846998063266668,-0.01343928986442866,6.071532165918825e-17,-0.013759948245307898,-0.014077823348248475,-0.014426450574564265,-2.6020852139652106e-17,-0.014747108955443502,-0.015064665886543649,-0.015413611284699813,3.2959746043559335e-17,-0.015894598856018672,-0.016211785939565293
development-category-AAVEUSDT-20221018-7-3-2,development,category,AAVEUSDT,DeFi,2022-10-17T00:00:00Z,2022-10-18T00:00:00Z,2022-10-21T00:00:00Z,7,3,2,0.07246770904146826,45050219.616500005,0.08371153201747825,1,7,78.88,80.67,0.006338742393509129,9,-7.560857934747735e-06,-0.00017406547481549765,0.011346348884381352,0.010739541075050818,6.765421556309548e-17,0.01073198021711607,0.010406211118928033,0.009728201533975689,-3.8163916471489756e-17,0.009720640676040941,0.00939519754277418,0.008716861992900782,7.979727989493313e-17,0.008542796518085285,0.008217733015855044
development-category-AAVEUSDT-20221024-7-3-2,development,category,AAVEUSDT,DeFi,2022-10-23T00:00:00Z,2022-10-24T00:00:00Z,2022-10-27T00:00:00Z,7,3,2,0.17033618984838506,45050219.616500005,0.036403516084023216,1,7,88.77,83.37,0.005632533513574406,9,-0.00019751229738249412,-0.00034243969874919457,-0.030415680973301717,-0.03099743156471768,8.326672684688674e-17,-0.031194943862100175,-0.031507199490333204,-0.031967034133153105,-5.551115123125783e-17,-0.0321645464305356,-0.032476489546094056,-0.03293663670158831,6.938893903907228e-18,-0.033279076400337504,-0.033590660291660135
development-category-AAVEUSDT-20221028-7-3-2,development,category,AAVEUSDT,DeFi,2022-10-27T00:00:00Z,2022-10-28T00:00:00Z,2022-10-31T00:00:00Z,7,3,2,0.00830647160922382,49524928.7965,0.10146898382615557,1,7,81.33,83.84,0.006147792942333702,8,-0.00041484229758391737,-0.0006222634463758762,0.015430960285257589,0.014821701709086477,5.204170427930421e-18,0.014406859411502559,0.014079905862733888,0.013806280007377492,3.9898639947466563e-17,0.013391437709793574,0.013064811441667601,0.012790858305668396,1.4051260155412137e-16,0.012168594859292519,0.01184236272573469
development-category-AAVEUSDT-20221101-7-3-2,development,category,AAVEUSDT,DeFi,2022-10-31T00:00:00Z,2022-11-01T00:00:00Z,2022-11-04T00:00:00Z,7,3,2,-0.01632988721804507,54691473.325,0.08919056446892344,2,7,83.75,83.66,0.005970149253731343,8,-0.00022112801457081137,-0.0003604623478263663,-0.000537313432835862,-0.0011369910447761034,3.642919299551295e-17,-0.0013581190593469146,-0.0016799913967560087,-0.002136454053731307,-5.204170427930421e-18,-0.0023575820683021183,-0.002679132268716078,-0.0031359170626866217,1.1709383462843448e-17,-0.003496379410512988,-0.0038175625650724854
