trade_id,stage,kind,symbol,category,decision_time,entry_time,exit_time,formation_days,hold_days,top_categories,own_formation_return,target_median_quote_volume_30d,category_score,category_rank,rankable_categories,entry_price,exit_price,quantity_per_unit_plan_capital,funding_events,actual_funding_return,stress_funding_return,gross_price_return,favorable_price_cost_return,favorable_reconciliation_error,favorable_net_return,favorable_after_hurdle_return,base_price_cost_return,base_reconciliation_error,base_net_return,base_after_hurdle_return,stress_price_cost_return,stress_reconciliation_error,stress_net_return,stress_after_hurdle_return
development-scheduled_long-ZECUSDT-20220502-7-7-2,development,scheduled_long,ZECUSDT,PoW,2022-05-01T00:00:00Z,2022-05-02T00:00:00Z,2022-05-09T00:00:00Z,7,7,2,-0.22898532703307628,119782471.45138,,,0,124.0,114.01,0.004032258064516129,21,-0.0008173060145765525,-0.0012610008206551512,-0.04028225806451613,-0.04085808870967739,1.3877787807814457e-17,-0.04167539472425394,-0.04239595443857791,-0.041817830620967666,-4.163336342344337e-17,-0.04263513663554422,-0.04335497472448813,-0.04277757253225806,6.938893903907228e-18,-0.04403857335291321,-0.04475735620446197
development-scheduled_long-ZECUSDT-20220510-7-7-2,development,scheduled_long,ZECUSDT,PoW,2022-05-09T00:00:00Z,2022-05-10T00:00:00Z,2022-05-17T00:00:00Z,7,7,2,-0.2588433464345873,108555594.09722,,,0,92.39,102.82,0.005411841108345059,20,0.0014945077790087346,0.0004551900902362744,0.0564455027600389,0.05581163545838286,-4.85722573273506e-17,0.05730614323739159,0.05651115977528498,0.05475522382292464,6.245004513516506e-17,0.05624973160193337,0.055455542450712825,0.053698812187466194,8.326672684688674e-17,0.054154002277702465,0.053361388895396544
development-scheduled_long-ZECUSDT-20220518-7-7-2,development,scheduled_long,ZECUSDT,PoW,2022-05-17T00:00:00Z,2022-05-18T00:00:00Z,2022-05-25T00:00:00Z,7,7,2,0.2329386437029064,118533862.29846,,,0,114.53,100.07,0.004365668383829564,21,0.0004478930458084869,4.655723718545577e-05,-0.06312756483017551,-0.06368968829127741,1.3877787807814457e-17,-0.06324179524546893,-0.06394613928577897,-0.06462659860298614,-2.7755575615628914e-17,-0.06417870555717765,-0.06488234513907898,-0.06556350891469487,4.163336342344337e-17,-0.06551695167750941,-0.06621958503851555
development-scheduled_long-ZECUSDT-20220526-7-7-2,development,scheduled_long,ZECUSDT,PoW,2022-05-25T00:00:00Z,2022-05-26T00:00:00Z,2022-06-02T00:00:00Z,7,7,2,-0.040570395661779446,108217714.233,,,0,95.53,89.51,0.005233957918978331,21,-0.00040078871897691144,-0.0006891928889306001,-0.03150842667224951,-0.032089521616246175,6.938893903907228e-18,-0.03249031033522309,-0.033217776270828336,-0.033058032094629985,-4.163336342344337e-17,-0.0334588208136069,-0.034185558530788196,-0.034026542573013574,4.85722573273506e-17,-0.034715735461944175,-0.03544152811097756
development-scheduled_long-ZECUSDT-20220603-7-7-2,development,scheduled_long,ZECUSDT,PoW,2022-06-02T00:00:00Z,2022-06-03T00:00:00Z,2022-06-10T00:00:00Z,7,7,2,0.04394598306248576,100203686.05526501,,,0,91.22,91.2,0.005481254110940584,21,-0.000892788637933929,-0.0013391829569008938,-0.00010962508221878942,-0.0007095593071693718,8.673617379884035e-17,-0.0016023479451033008,-0.0023530383927719,-0.0017094497478622461,6.5052130349130266e-18,-0.002602238385796175,-0.003352177020596536,-0.002709340188555065,5.984795992119984e-17,-0.004048523145455959,-0.004797374325621884
development-scheduled_long-ZECUSDT-20220611-7-7-2,development,scheduled_long,ZECUSDT,PoW,2022-06-10T00:00:00Z,2022-06-11T00:00:00Z,2022-06-18T00:00:00Z,7,7,2,-0.03381858902575585,80486132.61089501,,,0,86.3,62.56,0.005793742757821553,21,-0.00016250559961492178,-0.0005807618929634685,-0.13754345307068366,-0.13806092699884115,8.326672684688674e-17,-0.13822343259845607,-0.1388713983021429,-0.13892346607184236,-2.7755575615628914e-17,-0.13908597167145728,-0.13973328883611613,-0.13978600514484357,2.7755575615628914e-17,-0.14036676703780704,-0.1410131211785195
development-scheduled_long-ZECUSDT-20220619-7-7-2,development,scheduled_long,ZECUSDT,PoW,2022-06-18T00:00:00Z,2022-06-19T00:00:00Z,2022-06-26T00:00:00Z,7,7,2,-0.2557175169640613,60817217.326145,,,0,59.23,68.24,0.008441668073611346,21,-0.0011408043569668565,-0.0017112065354502846,0.07605942934323817,0.07541379368563228,0.0,0.07427298932866543,0.07346524857565218,0.07433777989194656,-1.1102230246251565e-16,0.07319697553497971,0.07239004383162206,0.07326176609826096,0.0,0.07155055956281067,0.07074486579179462
development-scheduled_long-ZECUSDT-20220627-7-7-2,development,scheduled_long,ZECUSDT,PoW,2022-06-26T00:00:00Z,2022-06-27T00:00:00Z,2022-07-04T00:00:00Z,7,7,2,-0.05614814814814817,48024819.40119,,,0,63.71,54.47,0.007848061528802385,21,-0.0006506789384412143,-0.001019578780953906,-0.07251608852613406,-0.07307257887301832,5.551115123125783e-17,-0.07372325781145954,-0.07441972088990068,-0.07400010629414538,-5.551115123125783e-17,-0.0746507852325866,-0.07534655090756981,-0.07492763371527228,4.163336342344337e-17,-0.07594721249622619,-0.07664200339371374
development-scheduled_long-ZECUSDT-20220705-7-7-2,development,scheduled_long,ZECUSDT,PoW,2022-07-04T00:00:00Z,2022-07-05T00:00:00Z,2022-07-12T00:00:00Z,7,7,2,-0.06784282277465925,45867755.778265,,,0,58.11,55.64,0.008604371020478403,20,-0.0006873112691522837,-0.0011822798898162038,-0.021252796420581643,-0.02184004474272927,3.122502256758253e-17,-0.022527356011881553,-0.023262313045473437,-0.022818804697986472,0.0,-0.023506115967138756,-0.024240337075773777,-0.02379756465324384,-1.0408340855860843e-17,-0.024979844543060046,-0.025712957562185723
development-scheduled_long-ZECUSDT-20220713-7-7-2,development,scheduled_long,ZECUSDT,PoW,2022-07-12T00:00:00Z,2022-07-13T00:00:00Z,2022-07-20T00:00:00Z,7,7,2,-0.08823013506402388,38688403.910725,,,0,51.97,64.65,0.009620935154897056,21,-0.0005818273264229037,-0.001103287062613276,0.12199345776409476,0.12132026168943633,4.163336342344337e-17,0.12073843436301342,0.11989575646280004,0.12019834142774688,1.3877787807814457e-17,0.11961651410132397,0.11877467976762124,0.11907642116605732,-5.551115123125783e-17,0.11797313410344405,0.1171325354193482
development-scheduled_long-ZECUSDT-20220721-7-7-2,development,scheduled_long,ZECUSDT,PoW,2022-07-20T00:00:00Z,2022-07-21T00:00:00Z,2022-07-28T00:00:00Z,7,7,2,0.1311475409836067,38344802.330625,,,0,62.12,61.7,0.008048937540244688,20,0.0003338320464474421,-2.675212274523183e-05,-0.0033805537669027164,-0.003978525434642555,2.862293735361732e-17,-0.0036446933881951124,-0.0043938482060355,-0.004975146909207917,-1.6479873021779667e-17,-0.004641314862760475,-0.005389720325652547,-0.005971768383773224,5.0306980803327406e-17,-0.005998520506518456,-0.006745905492939963
development-scheduled_long-ZECUSDT-20220729-7-7-2,development,scheduled_long,ZECUSDT,PoW,2022-07-28T00:00:00Z,2022-07-29T00:00:00Z,2022-08-05T00:00:00Z,7,7,2,0.029102667744543176,38223238.635725,,,0,63.66,64.38,0.007854225573358468,20,-0.001001744002670437,-0.0015026160040056554,0.005655042412818112,0.00505164938737046,6.331740687315346e-17,0.004049905384700023,0.0032949650346265624,0.004045997737983087,-6.071532165918825e-18,0.00304425373531265,0.0022900695299328255,0.0030403460885957134,3.5561831257524545e-17,0.001537730084590058,0.0007846786271803463
development-scheduled_long-ZECUSDT-20220806-7-7-2,development,scheduled_long,ZECUSDT,PoW,2022-08-05T00:00:00Z,2022-08-06T00:00:00Z,2022-08-13T00:00:00Z,7,7,2,0.08553459119496853,40156699.53894,,,0,69.05,77.23,0.00724112961622013,21,-0.0011319638040550328,-0.0016979457060825494,0.05923244026068075,0.05859690079652424,-6.245004513516506e-17,0.05746493699246921,0.05666983413409299,0.057537703895727765,-8.326672684688674e-17,0.056405740091672735,0.05561143363841037,0.05647850699493129,-1.3877787807814457e-17,0.05478056128884874,0.053987476799801426
development-scheduled_long-ZECUSDT-20220814-7-7-2,development,scheduled_long,ZECUSDT,PoW,2022-08-13T00:00:00Z,2022-08-14T00:00:00Z,2022-08-21T00:00:00Z,7,7,2,0.12597959485435473,50499771.0923,,,0,76.13,62.96,0.006567713122290819,20,-0.0005880444960816354,-0.0010084957093372843,-0.08649678182057002,-0.08704488375147768,2.7755575615628914e-17,-0.0876329282475593,-0.0883189327109335,-0.08795843886772614,2.7755575615628914e-17,-0.08854648336380777,-0.08923180092943361,-0.08887199398397472,2.7755575615628914e-17,-0.089880489693312,-0.09056480422592117
development-scheduled_long-ZECUSDT-20220822-7-7-2,development,scheduled_long,ZECUSDT,PoW,2022-08-21T00:00:00Z,2022-08-22T00:00:00Z,2022-08-29T00:00:00Z,7,7,2,-0.12344004340748771,52122852.48483,,,0,64.61,61.2,0.007738740133106331,21,-0.0007809798722809845,-0.0012005762461422354,-0.026389103853892537,-0.02697327039158015,7.632783294297951e-17,-0.027754250263861135,-0.028485277220516303,-0.027946897121188585,-3.8163916471489756e-17,-0.02872787699346957,-0.02945817188481592,-0.02892052385079702,6.591949208711867e-17,-0.030121100096939257,-0.030850347430458225
development-scheduled_long-ZECUSDT-20220830-7-7-2,development,scheduled_long,ZECUSDT,PoW,2022-08-29T00:00:00Z,2022-08-30T00:00:00Z,2022-09-06T00:00:00Z,7,7,2,-0.018167821401077755,50478030.50189,,,0,63.76,63.38,0.007841907151819323,21,0.00010787323603527835,-0.00034105524508428603,-0.002979924717691318,-0.0035781367628606175,7.45931094670027e-17,-0.0034702635268253393,-0.004219549497649133,-0.004575158626097808,8.673617379884035e-19,-0.00446728539006253,-0.005215821704887769,-0.005572180489334888,3.8163916471489756e-17,-0.005913235734419174,-0.006660684846055309
development-scheduled_long-ZECUSDT-20220907-7-7-2,development,scheduled_long,ZECUSDT,PoW,2022-09-06T00:00:00Z,2022-09-07T00:00:00Z,2022-09-14T00:00:00Z,7,7,2,-0.03286619953286618,49501319.606785,,,0,57.97,58.82,0.008625150940141452,21,-0.0007246726771392773,-0.001233450969192335,0.007331378299120228,0.006726979472140737,-3.8163916471489756e-17,0.00600230679500146,0.005245898443590358,0.005719652492668703,-3.8163916471489756e-17,0.004994979815529426,0.004239328868484549,0.004712325513196447,-1.6479873021779667e-17,0.003478874544004112,0.0027243635493048313
development-scheduled_long-ZECUSDT-20220915-7-7-2,development,scheduled_long,ZECUSDT,PoW,2022-09-14T00:00:00Z,2022-09-15T00:00:00Z,2022-09-22T00:00:00Z,7,7,2,0.04333895446880276,43242489.398565,,,0,61.87,53.49,0.008081461128171975,21,-0.00022211104720923963,-0.0006640279824041569,-0.06772264425408109,-0.06828201066752859,6.938893903907228e-17,-0.06850412171473783,-0.06920450903679565,-0.06921432865686106,4.163336342344337e-17,-0.06943643970407029,-0.07013612602066466,-0.07014664664619358,0.0,-0.07081067462859773,-0.07150932766448603
development-scheduled_long-ZECUSDT-20220923-7-7-2,development,scheduled_long,ZECUSDT,PoW,2022-09-22T00:00:00Z,2022-09-23T00:00:00Z,2022-09-30T00:00:00Z,7,7,2,-0.027291452111225523,38541750.139105,,,0,56.66,56.69,0.008824567596187787,21,-0.0004527619517636119,-0.0008993078753769349,0.0002647370278856531,-0.00033542181433104945,3.821812658011403e-17,-0.0007881837660946614,-0.001539486379938615,-0.0013356863925167994,-6.982261990806649e-17,-0.0017884483442804112,-0.002538998863943709,-0.0023359509707024384,-3.903127820947816e-18,-0.003235258846079373,-0.003984721515805312
development-scheduled_long-ZECUSDT-20221009-7-7-2,development,scheduled_long,ZECUSDT,PoW,2022-10-08T00:00:00Z,2022-10-09T00:00:00Z,2022-10-16T00:00:00Z,7,7,2,-0.01483357452966716,28956629.37946,,,0,54.45,50.89,0.009182736455463728,20,-0.0005705750430341175,-0.0009719148955425143,-0.032690541781450866,-0.03327092745638194,9.020562075079397e-17,-0.03384150249941605,-0.034567952480057396,-0.03423825652892565,-2.0816681711721685e-17,-0.03480883157195976,-0.03553455422247065,-0.03520558560146919,3.469446951953614e-17,-0.036177500497011704,-0.036902194051865234
