trade_id,strategy_variant,entry_time,exit_time,decision_time,symbol,score,selection_rank,eligible_count,entry_price,exit_price,notional_fraction,quantity_per_unit_plan_capital,funding_events,actual_funding_return,stress_funding_return,gross_short_return,gross_long_return,favorable_price_cost_return,favorable_reconciliation_error,favorable_net_return,base_price_cost_return,base_reconciliation_error,base_net_return,stress_price_cost_return,stress_reconciliation_error,stress_net_return
development-hmom28-20230501-SNXUSDT,hmom28,2023-05-01T00:00:00+0000,2023-05-08T00:00:00+0000,2023-04-30T00:00:00+0000,SNXUSDT,-0.24225085262812085,4,24,2.426,2.359,0.5,0.2061005770816158,22,0.0011004547706100576,0.0005502273853050288,0.0138087386644683,0.0138087386644683,0.013217023907666936,-3.8163916471489756e-17,0.014317478678276993,0.012230840931574671,-5.551115123125783e-17,0.013331295702184729,0.01124465795548224,-5.204170427930421e-17,0.01179488534078727
development-hmom28-20230508-ENSUSDT,hmom28,2023-05-08T00:00:00+0000,2023-05-15T00:00:00+0000,2023-05-07T00:00:00+0000,ENSUSDT,-0.3370959291610185,1,24,10.99,10.428,0.5,0.04549590536851683,20,0.0008610516635626388,0.0004201728611472884,0.02556869881710644,0.02556869881710644,0.024984040036396704,1.0408340855860843e-17,0.025845091699959345,0.024009624076433145,0.0,0.024870675739995785,0.02303520811646953,1.3877787807814457e-17,0.02345538097761682
development-hmom28-20230508-NEARUSDT,hmom28,2023-05-08T00:00:00+0000,2023-05-15T00:00:00+0000,2023-05-07T00:00:00+0000,NEARUSDT,-0.326221671541967,3,24,1.736,1.656,0.5,0.28801843317972353,20,8.417864761923935e-06,-0.0004000816467947581,0.02304147465437789,0.02304147465437789,0.022455299539170415,-1.1102230246251565e-16,0.02246371740393234,0.021478354838709746,0.0,0.02148677270347167,0.02050141013824891,1.3877787807814457e-17,0.020101328491454153
development-hmom28-20230508-DASHUSDT,hmom28,2023-05-08T00:00:00+0000,2023-05-15T00:00:00+0000,2023-05-07T00:00:00+0000,DASHUSDT,-0.31236931391037454,4,24,45.41,41.2,0.5,0.01101079057476327,20,0.00042325600945470606,7.917381208972696e-05,0.04635542831975331,0.04635542831975331,0.04578324157674507,-7.632783294297951e-17,0.046206497586199775,0.04482962481832198,6.938893903907228e-18,0.04525288082777668,0.04387600805989861,-2.0816681711721685e-17,0.04395518187198833
development-hmom28-20230508-KAVAUSDT,hmom28,2023-05-08T00:00:00+0000,2023-05-15T00:00:00+0000,2023-05-07T00:00:00+0000,KAVAUSDT,-0.29280121509642476,5,24,0.7257,1.0058,0.5,0.688989940746865,20,-0.0165158109953179,-0.024792316931174445,-0.19298608240319692,-0.19298608240319692,-0.19370187405263894,-1.3877787807814457e-16,-0.21021768504795685,-0.19489497592669147,-2.7755575615628914e-17,-0.21141078692200937,-0.19608807780074405,-2.7755575615628914e-17,-0.2208803947319185
development-hmom28-20230515-ZILUSDT,hmom28,2023-05-15T00:00:00+0000,2023-05-22T00:00:00+0000,2023-05-14T00:00:00+0000,ZILUSDT,-0.4197818444082143,1,24,0.02381,0.0235,0.5,20.999580008399832,21,0.0010653285174296514,0.0005326642587148257,0.006509869802603985,0.006509869802603985,0.005913775724485482,-5.551115123125783e-17,0.006979104241915133,0.004920289500210118,-1.214306433183765e-17,0.005985618017639769,0.003926803275934532,2.688821387764051e-17,0.004459467534649358
development-hmom28-20230515-SNXUSDT,hmom28,2023-05-15T00:00:00+0000,2023-05-22T00:00:00+0000,2023-05-14T00:00:00+0000,SNXUSDT,-0.4053033612416573,2,24,2.061,2.326,0.5,0.242600679281902,21,5.865664501683655e-05,-0.0004991871935806648,-0.06428918000970407,-0.06428918000970407,-0.06492775351770991,-2.7755575615628914e-17,-0.06486909687269307,-0.06599208127122752,-5.551115123125783e-17,-0.06593342462621068,-0.06705640902474541,-4.163336342344337e-17,-0.06755559621832607
development-hmom28-20230515-RUNEUSDT,hmom28,2023-05-15T00:00:00+0000,2023-05-22T00:00:00+0000,2023-05-14T00:00:00+0000,RUNEUSDT,-0.3724682829603627,5,24,1.181,1.112,0.5,0.42337002540220153,21,0.00047214361420156646,0.00012586436214650717,0.029212531752751902,0.029212531752751902,0.028630059271803454,-7.979727989493313e-17,0.02910220288600502,0.02765928933107542,3.122502256758253e-17,0.028131432945276987,0.026688519390347165,1.3877787807814457e-17,0.026814383752493672
development-hmom28-20230522-ENSUSDT,hmom28,2023-05-22T00:00:00+0000,2023-05-29T00:00:00+0000,2023-05-21T00:00:00+0000,ENSUSDT,-0.247477957127719,3,24,10.012,10.711,0.5,0.04994007191370355,22,0.001082711596176768,0.000541355798088384,-0.034908110267678816,-0.034908110267678816,-0.03552905513383947,-9.020562075079397e-17,-0.0344463435376627,-0.036563984188973164,-2.0816681711721685e-17,-0.035481272592796397,-0.03759891324410697,3.469446951953614e-17,-0.03705755744601858
development-hmom28-20230522-AVAXUSDT,hmom28,2023-05-22T00:00:00+0000,2023-05-29T00:00:00+0000,2023-05-21T00:00:00+0000,AVAXUSDT,-0.24273369775856996,4,24,14.305,14.901,0.5,0.03495281370150297,22,0.0009518103547380568,0.0004759051773690284,-0.020831876966095786,-0.020831876966095786,-0.021444376092275508,-7.28583859910259e-17,-0.020492565737537452,-0.022465220468367686,-2.7755575615628914e-17,-0.02151341011362963,-0.023486064844459975,2.7755575615628914e-17,-0.023010159667090947
