trade_id,strategy_variant,entry_time,exit_time,decision_time,symbol,score,selection_rank,eligible_count,entry_price,exit_price,notional_fraction,quantity_per_unit_plan_capital,funding_events,actual_funding_return,stress_funding_return,gross_short_return,gross_long_return,favorable_price_cost_return,favorable_reconciliation_error,favorable_net_return,base_price_cost_return,base_reconciliation_error,base_net_return,stress_price_cost_return,stress_reconciliation_error,stress_net_return
development-scheduled_short-20230717-RUNEUSDT,scheduled_short,2023-07-17T00:00:00+0000,2023-07-24T00:00:00+0000,2023-07-16T00:00:00+0000,RUNEUSDT,-0.07142492316720471,15,25,1.012,0.992,0.5,0.49407114624505927,21,0.0009961697853992095,0.0004980848926996048,0.009881422924901184,0.009881422924901184,0.009287351778656083,-5.204170427930421e-17,0.010283521564055292,0.008297239130434841,-1.734723475976807e-18,0.00929340891583405,0.0073071264822133775,-6.418476861114186e-17,0.007805211374912982
development-scheduled_short-20230717-SNXUSDT,scheduled_short,2023-07-17T00:00:00+0000,2023-07-24T00:00:00+0000,2023-07-16T00:00:00+0000,SNXUSDT,-0.22510982283934156,16,25,2.641,2.891,0.5,0.18932222642938282,21,0.0010580470357682507,0.0005290235178841253,-0.04733055660734575,-0.04733055660734575,-0.04795895494131014,-2.7755575615628914e-17,-0.04690090790554189,-0.049006313896251374,-2.0816681711721685e-17,-0.047948266860483126,-0.050053672851192665,1.3877787807814457e-17,-0.04952464933330854
development-scheduled_short-20230717-SOLUSDT,scheduled_short,2023-07-17T00:00:00+0000,2023-07-24T00:00:00+0000,2023-07-16T00:00:00+0000,SOLUSDT,-0.20321188343458751,17,25,27.403,24.752,0.5,0.01824617742582929,21,0.0007928732485104716,0.0003957432023671213,0.04837061635587342,0.04837061635587342,0.04779963872568693,-3.469446951953614e-17,0.0485925119741974,0.0468480383644127,-4.163336342344337e-17,0.04764091161292317,0.04589643800313836,-2.0816681711721685e-17,0.04629218120550548
development-scheduled_short-20230717-TRXUSDT,scheduled_short,2023-07-17T00:00:00+0000,2023-07-24T00:00:00+0000,2023-07-16T00:00:00+0000,TRXUSDT,-0.037289744655632416,18,25,0.07976,0.08332,0.5,6.268806419257774,21,0.0002666146714524825,-0.0003310289649884028,-0.022316950852557693,-0.022316950852557693,-0.0229303410230694,-1.3877787807814457e-16,-0.022663726351616918,-0.023952671364092182,3.122502256758253e-17,-0.0236860566926397,-0.02497500170511535,-6.938893903907228e-18,-0.025306030670103754
development-scheduled_short-20230717-UNIUSDT,scheduled_short,2023-07-17T00:00:00+0000,2023-07-24T00:00:00+0000,2023-07-16T00:00:00+0000,UNIUSDT,-0.07543123556383864,19,25,5.717,6.134,0.5,0.08745845723281442,21,0.0010222550292827534,0.0005111275146413767,-0.036470176666083653,-0.036470176666083653,-0.03709205877208338,-5.551115123125783e-17,-0.036069803742800624,-0.03812855083085542,-8.326672684688674e-17,-0.03710629580157267,-0.039165042889627466,3.469446951953614e-17,-0.03865391537498609
development-scheduled_short-20230717-VETUSDT,scheduled_short,2023-07-17T00:00:00+0000,2023-07-24T00:00:00+0000,2023-07-16T00:00:00+0000,VETUSDT,-0.051809423431266356,20,25,0.01937,0.01961,0.5,25.81311306143521,21,0.000968904275952504,0.00046969922367578733,-0.00619514713474445,-0.00619514713474445,-0.0067988642230252805,3.2959746043559335e-17,-0.005829959947072776,-0.007805063087248376,-1.0234868508263162e-16,-0.006836158811295872,-0.00881126195147136,-3.642919299551295e-17,-0.008341562727795574
development-scheduled_short-20230717-XLMUSDT,scheduled_short,2023-07-17T00:00:00+0000,2023-07-24T00:00:00+0000,2023-07-16T00:00:00+0000,XLMUSDT,-0.42954692573147213,21,25,0.13115,0.15585,0.5,3.812428516965307,21,-0.0021918519384422418,-0.0034115898779504385,-0.09416698436904314,-0.09416698436904314,-0.09482348455966444,6.938893903907228e-17,-0.09701533649810667,-0.09591770804422411,0.0,-0.09810955998266635,-0.09701193152878379,1.3877787807814457e-17,-0.10042352140673423
development-scheduled_short-20230717-XMRUSDT,scheduled_short,2023-07-17T00:00:00+0000,2023-07-24T00:00:00+0000,2023-07-16T00:00:00+0000,XMRUSDT,-0.01429367918563157,22,25,165.32,163.64,0.5,0.003024437454633438,21,0.0009085260498604219,0.00045426302493021094,0.0050810549237841895,0.0050810549237841895,0.004484103556738506,3.8163916471489756e-17,0.005392629606598928,0.003489187660295212,-8.673617379884035e-18,0.004397713710155634,0.002494271763851974,0.0,0.002948534788782185
development-scheduled_short-20230717-XRPUSDT,scheduled_short,2023-07-17T00:00:00+0000,2023-07-24T00:00:00+0000,2023-07-16T00:00:00+0000,XRPUSDT,-0.25700043720164417,23,25,0.7463,0.7379,0.5,0.6699718611818304,21,0.0008135860404375585,0.0004002137869293514,0.005627763633927363,0.005627763633927363,0.005031140292107716,8.673617379884035e-18,0.005844726332545275,0.004036771432399833,-2.5153490401663703e-17,0.004850357472837391,0.0030424025726918935,-4.0766001685454967e-17,0.003442616359621245
development-scheduled_short-20230717-ZECUSDT,scheduled_short,2023-07-17T00:00:00+0000,2023-07-24T00:00:00+0000,2023-07-16T00:00:00+0000,ZECUSDT,-0.08728181537189297,24,25,30.82,31.73,0.5,0.016223231667748216,21,0.0010735317229720962,0.0005367658614860481,-0.014763140817650844,-0.014763140817650844,-0.01537199870214151,-3.9898639947466563e-17,-0.014298466979169413,-0.0163867707008436,-7.979727989493313e-17,-0.015313238977871504,-0.017401542699545802,-5.551115123125783e-17,-0.016864776838059755
