trade_id,strategy_variant,entry_time,exit_time,decision_time,symbol,score,selection_rank,eligible_count,entry_price,exit_price,notional_fraction,quantity_per_unit_plan_capital,funding_events,actual_funding_return,stress_funding_return,gross_short_return,gross_long_return,favorable_price_cost_return,favorable_reconciliation_error,favorable_net_return,base_price_cost_return,base_reconciliation_error,base_net_return,stress_price_cost_return,stress_reconciliation_error,stress_net_return
development-main-20230828-CRVUSDT,main,2023-08-28T00:00:00+0000,2023-09-04T00:00:00+0000,2023-08-27T00:00:00+0000,CRVUSDT,-0.08537961160172405,3,23,0.46,0.434,0.5,1.0869565217391304,21,-0.000819141084959348,-0.0017171877933975,0.028260869565217395,0.028260869565217395,0.027677826086956514,-3.122502256758253e-17,0.026858685001997167,0.026706103913043566,1.0408340855860843e-17,0.02588696282808422,0.025734381739130452,-5.551115123125783e-17,0.024017193945732953
development-main-20230828-XLMUSDT,main,2023-08-28T00:00:00+0000,2023-09-04T00:00:00+0000,2023-08-27T00:00:00+0000,XLMUSDT,-0.07549099196694625,4,23,0.12078,0.11868,0.5,4.139758238118894,21,-0.000830247627552161,-0.001385314993937945,0.008693492300049677,0.008693492300049677,0.008098708395429699,-2.6020852139652106e-17,0.0072684607678775385,0.007107407103825236,1.0408340855860843e-17,0.006277159476273076,0.006116105812220551,-2.6020852139652106e-18,0.004730790818282606
development-main-20230828-KAVAUSDT,main,2023-08-28T00:00:00+0000,2023-09-04T00:00:00+0000,2023-08-27T00:00:00+0000,KAVAUSDT,-0.0674954916214478,5,23,0.6817,0.6414,0.5,0.7334604664808567,21,-0.0018369528346200677,-0.0029807505457718933,0.029558456799178512,0.029558456799178512,0.028976191873258006,-2.7755575615628914e-17,0.02713923903863794,0.02800576806513133,-2.7755575615628914e-17,0.026168815230511264,0.02703534425700449,-3.122502256758253e-17,0.024054593711232596
development-main-20230904-BCHUSDT,main,2023-09-04T00:00:00+0000,2023-09-11T00:00:00+0000,2023-09-03T00:00:00+0000,BCHUSDT,-0.15218101206421078,3,20,196.02,190.22,0.5,0.002550760126517702,21,-0.0011578424660265982,-0.0017486637041414176,0.014794408733802722,0.014794408733802722,0.014203285379042974,-8.673617379884035e-18,0.013045442913016375,0.013218088664422034,-2.6020852139652106e-17,0.012060246198395436,0.012232891949801095,2.949029909160572e-17,0.010484228245659677
development-main-20230911-SNXUSDT,main,2023-09-11T00:00:00+0000,2023-09-18T00:00:00+0000,2023-09-10T00:00:00+0000,SNXUSDT,-0.1755132196603094,1,20,2.137,2.129,0.5,0.2339728591483388,21,-0.0007761415726474031,-0.0015066476477582592,0.0018717828731867336,0.0018717828731867336,0.0012729059429106293,5.204170427930421e-18,0.0004967643702632262,0.0002747788488536851,1.8539857149502126e-17,-0.000501362723793718,-0.0007233482452035922,1.0625181290357943e-17,-0.0022299958929618514
development-main-20230911-SOLUSDT,main,2023-09-11T00:00:00+0000,2023-09-18T00:00:00+0000,2023-09-10T00:00:00+0000,SOLUSDT,-0.12282607021198744,2,20,18.22,18.799,0.5,0.027442371020856202,21,-0.0013144068096385482,-0.001978211189210841,-0.015889132821075735,-0.015889132821075735,-0.016498666300768405,0.0,-0.017813073110406953,-0.0175145649670691,-3.469446951953614e-18,-0.01882897177670765,-0.01853046363336991,-2.42861286636753e-17,-0.02050867482258075
development-main-20230911-LINKUSDT,main,2023-09-11T00:00:00+0000,2023-09-18T00:00:00+0000,2023-09-10T00:00:00+0000,LINKUSDT,-0.07310946982413237,3,20,6.011,6.143,0.5,0.08318083513558476,21,0.0003643059732260356,4.902836917639328e-05,-0.010979870237897149,-0.010979870237897149,-0.011586458160039947,-4.85722573273506e-17,-0.011222152186813912,-0.012597444618199838,8.673617379884035e-18,-0.012233138644973803,-0.01360843107635995,-8.673617379884035e-18,-0.013559402707183556
development-main-20230911-UNIUSDT,main,2023-09-11T00:00:00+0000,2023-09-18T00:00:00+0000,2023-09-10T00:00:00+0000,UNIUSDT,-0.07183512825588143,4,20,4.217,4.279,0.5,0.11856770215793219,21,0.0004995060718592602,0.0001616138282634812,-0.007351197533791876,-0.007351197533791876,-0.007955608252312174,-7.112366251504909e-17,-0.007456102180452914,-0.008962963860564277,4.163336342344337e-17,-0.008463457788705017,-0.009970319468816713,2.949029909160572e-17,-0.009808705640553231
development-main-20230918-XLMUSDT,main,2023-09-18T00:00:00+0000,2023-09-25T00:00:00+0000,2023-09-17T00:00:00+0000,XLMUSDT,-0.14761741300004408,1,20,0.11605,0.11214,0.5,4.308487720809996,21,-0.00011555236574967686,-0.0003674875844151228,0.016846186988367096,0.016846186988367096,0.01625629470056006,-3.122502256758253e-17,0.01614074233481038,0.015273150995260665,-3.469446951953614e-17,0.015157598629510988,0.01429000728996127,2.6020852139652106e-17,0.013922519705546147
development-main-20230918-KAVAUSDT,main,2023-09-18T00:00:00+0000,2023-09-25T00:00:00+0000,2023-09-17T00:00:00+0000,KAVAUSDT,-0.10261879956249648,2,20,0.6209,0.6161,0.5,0.8052826542116283,21,-0.00012363395457980341,-0.0006400870040978419,0.0038653567402158195,0.0038653567402158195,0.0032676759542599187,-4.7704895589362195e-17,0.0031440419996801154,0.0022715436302142566,-2.42861286636753e-17,0.0021479096756344533,0.001275411306168428,-7.762887554996212e-17,0.0006353243020705861
development-main-20230918-BCHUSDT,main,2023-09-18T00:00:00+0000,2023-09-25T00:00:00+0000,2023-09-17T00:00:00+0000,BCHUSDT,-0.08176024473073785,3,20,209.88,204.61,0.5,0.00238231370306842,21,-0.0013573640567509653,-0.002036046085126448,0.012554793215170557,0.012554793215170557,0.011962326091099595,-3.8163916471489756e-17,0.01060496203434863,0.010974888417190742,-5.551115123125783e-17,0.009617524360439778,0.009987450743281834,5.204170427930421e-18,0.007951404658155387
development-main-20230918-VETUSDT,main,2023-09-18T00:00:00+0000,2023-09-25T00:00:00+0000,2023-09-17T00:00:00+0000,VETUSDT,-0.07652776556609198,4,20,0.01711,0.01651,0.5,29.222676797194623,21,-0.0004314729561893629,-0.0009226338031063705,0.017533606078316777,0.017533606078316777,0.01694412624196373,-2.7755575615628914e-17,0.016512653285774368,0.015961670368205783,3.469446951953614e-18,0.01553019741201642,0.014979214494447557,-3.8163916471489756e-17,0.014056580691341186
development-main-20230925-RUNEUSDT,main,2023-09-25T00:00:00+0000,2023-10-02T00:00:00+0000,2023-09-24T00:00:00+0000,RUNEUSDT,-0.1727952877104901,1,21,1.671,2.149,0.5,0.2992220227408737,21,0.0007398056305023041,0.00034529788141530527,-0.14302812687013766,-0.14302812687013766,-0.14371394374625973,-2.7755575615628914e-17,-0.14297413811575743,-0.14485705769000584,5.551115123125783e-17,-0.14411725205950354,-0.14600017163375217,2.7755575615628914e-17,-0.14565487375233688
development-main-20230925-SNXUSDT,main,2023-09-25T00:00:00+0000,2023-10-02T00:00:00+0000,2023-09-24T00:00:00+0000,SNXUSDT,-0.12283885919033648,2,21,1.952,2.171,0.5,0.25614754098360654,21,-0.0003475686153003072,-0.0010460440947957482,-0.05609631147540983,-0.05609631147540983,-0.05672996926229501,3.469446951953614e-17,-0.05707753787759532,-0.05778609923155731,-6.245004513516506e-17,-0.05813366784685762,-0.05884222920081955,1.3877787807814457e-17,-0.0598882732956153
development-main-20230925-LTCUSDT,main,2023-09-25T00:00:00+0000,2023-10-02T00:00:00+0000,2023-09-24T00:00:00+0000,LTCUSDT,-0.07369201513744361,5,21,63.55,68.16,0.5,0.007867820613690008,21,0.0009345666890178443,0.00046728334450892213,-0.03627065302911092,-0.03627065302911092,-0.036892415420928415,-2.0816681711721685e-17,-0.03595784873191057,-0.03792870783634933,-6.938893903907228e-17,-0.03699414114733148,-0.03896500025177024,-2.0816681711721685e-17,-0.03849771690726132
development-main-20231002-XRPUSDT,main,2023-10-02T00:00:00+0000,2023-10-09T00:00:00+0000,2023-10-01T00:00:00+0000,XRPUSDT,-0.04751708952263378,2,21,0.5239,0.5171,0.5,0.954380606986066,21,0.0006278274918355603,0.0002716912374779061,0.0064897881275052804,0.0064897881275052804,0.005893682000381761,-1.734723475976807e-17,0.006521509492217322,0.004900175682382213,1.3010426069826053e-17,0.005528003174217773,0.003906669364382498,-1.734723475976807e-17,0.004178360601860404
development-main-20231002-XLMUSDT,main,2023-10-02T00:00:00+0000,2023-10-09T00:00:00+0000,2023-10-01T00:00:00+0000,XLMUSDT,-0.03911975913774959,3,21,0.11431,0.11065,0.5,4.3740705100166215,21,-5.5148511665646024e-05,-0.0004628222818130522,0.016009098066660843,0.016009098066660843,0.015418703525500843,2.949029909160572e-17,0.015363555013835198,0.014434722229026309,-2.42861286636753e-17,0.014379573717360664,0.013450740932551886,3.469446951953614e-17,0.012987918650738834
development-main-20231002-LINKUSDT,main,2023-10-02T00:00:00+0000,2023-10-09T00:00:00+0000,2023-10-01T00:00:00+0000,LINKUSDT,-0.02672382615894172,4,21,8.049,7.668,0.5,0.06211951795254069,21,0.00027431711511419427,7.331919968663814e-06,0.02366753633991797,0.02366753633991797,0.02308173686172188,-3.122502256758253e-17,0.023356053976836075,0.02210541859858367,-4.85722573273506e-17,0.022379735713697866,0.02112910033544535,-6.591949208711867e-17,0.021136432255414013
