date,CARRY_BOTH_SIDES,CARRY_LONG_SIDE_ONLY,CARRY_SHORT_SIDE_ONLY
2021-04-29 00:00:00+00:00,0.0007979749379261047,0.0007979749379261047,0.0007979749379258827
2021-04-30 00:00:00+00:00,-0.0024832966459413797,-0.0024832966459413797,-0.0024832966459413797
2021-05-01 00:00:00+00:00,-4.751730211838279e-05,-4.751730211838279e-05,-2.4755110152097082e-05
2021-05-02 00:00:00+00:00,0.0,0.0,-0.000672607960504612
2021-05-03 00:00:00+00:00,0.0,0.0,0.0002665516758693087
2021-05-04 00:00:00+00:00,0.0,0.0,-0.002137553865457109
2021-05-05 00:00:00+00:00,0.0,0.0,0.0022259049076982507
2021-05-06 00:00:00+00:00,0.0,0.0,-0.0006341872788968583
2021-05-07 00:00:00+00:00,0.0,0.0,0.00045222370487496555
2021-05-08 00:00:00+00:00,0.0,0.0,0.0007897105219050182
2021-05-09 00:00:00+00:00,0.0,0.0,-0.0007716741364108826
2021-05-10 00:00:00+00:00,0.0,0.0,-0.0026283625585282744
2021-05-11 00:00:00+00:00,0.0,0.0,0.0008009942956543892
2021-05-12 00:00:00+00:00,0.0,0.0,-0.007391290874076528
2021-05-13 00:00:00+00:00,0.0,0.0,-7.713510963125447e-05
2021-05-14 00:00:00+00:00,0.0,0.0,0.0
2021-05-15 00:00:00+00:00,0.0,0.0,0.0
2021-05-16 00:00:00+00:00,0.0006775301266268574,0.0006775301266268574,0.0006775301266268574
2021-05-17 00:00:00+00:00,0.0060812868773698625,0.0060812868773698625,0.0060812868773698625
2021-05-18 00:00:00+00:00,0.0020598518715020386,0.0020598518715020386,0.0020598518715022607
2021-05-19 00:00:00+00:00,0.01820210645525,0.01820210645525,0.01820210645525
2021-05-20 00:00:00+00:00,-0.00013800832292520937,-0.010992640765926875,-0.00013800832292509835
2021-05-21 00:00:00+00:00,0.009629888379648843,0.009641424480397287,0.009629888379648621
2021-05-22 00:00:00+00:00,-0.000658216217371832,-0.0006467896617546876,-0.000658216217371832
2021-05-23 00:00:00+00:00,-0.0001702701550700958,0.008061132190757325,-0.0001702701550700958
2021-05-24 00:00:00+00:00,0.0,-0.011889801913333664,0.0
2021-05-25 00:00:00+00:00,0.0,0.001351846608970142,0.0
2021-05-26 00:00:00+00:00,-0.0028571520020306274,-0.0025743377654633415,-0.0028571520020306274
2021-05-27 00:00:00+00:00,0.0021527036991435544,0.002064950566871948,0.0021527036991435544
2021-05-28 00:00:00+00:00,0.008693759047537553,0.008340095664129743,0.008693759047537553
2021-05-29 00:00:00+00:00,0.0032153911832899507,0.0030856704849950845,0.0032153911832899507
2021-05-30 00:00:00+00:00,-0.00308361417175651,-0.0029595925323571137,-0.0030836141717567322
2021-05-31 00:00:00+00:00,-0.004750415564085175,-0.0045587887503044655,-0.004750415564085175
2021-06-01 00:00:00+00:00,0.0016939669297859616,0.0016253211272905244,0.0016939669297859616
2021-06-02 00:00:00+00:00,-0.002608661242164967,-0.0025031201826718474,-0.002608661242165078
2021-06-03 00:00:00+00:00,-0.005035010156347108,-0.004830792838060316,-0.00503501015634733
2021-06-04 00:00:00+00:00,0.007395170799483042,0.007093770626363405,0.007395170799483264
2021-06-05 00:00:00+00:00,0.004041995837047008,0.003878419213038331,0.004041995837046786
2021-06-06 00:00:00+00:00,-0.0008778612242303918,-0.000842472074600531,-0.0008778612242303918
2021-06-07 00:00:00+00:00,0.006797830636203317,0.006523559165008352,0.006797830636203095
2021-06-08 00:00:00+00:00,0.0005530425426936159,0.0005308736045372964,0.0005530425426933938
2021-06-09 00:00:00+00:00,-0.01193484400520084,-0.011456684708703757,-0.01193484400520084
2021-06-10 00:00:00+00:00,-0.00018159098641479243,0.001536606606575619,-0.00018159098641479243
2021-06-11 00:00:00+00:00,0.0,-0.0014060080894306992,0.0
2021-06-12 00:00:00+00:00,0.003922241629953582,0.003977287349931524,0.003922241629953582
2021-06-13 00:00:00+00:00,-0.007872568510048028,-0.007759356637208725,-0.007872568510048028
2021-06-14 00:00:00+00:00,-0.0034199391310377747,-0.0033703739279112854,-0.0034199391310377747
2021-06-15 00:00:00+00:00,0.0001656657083251023,0.00016745755958913477,0.0001656657083251023
2021-06-16 00:00:00+00:00,0.0012347351699641962,0.0012347351699644182,0.0012347351699641962
2021-06-17 00:00:00+00:00,0.00020276092547799607,0.00020276092547777402,0.00020276092547755198
2021-06-18 00:00:00+00:00,0.0015448719362678442,0.0015448719362678442,0.0015448719362678442
2021-06-19 00:00:00+00:00,0.0004606283060479832,0.00046062830604820526,0.00046062830604820526
2021-06-20 00:00:00+00:00,-7.103750620696125e-05,-0.00016146962132546072,-7.103750620707228e-05
2021-06-21 00:00:00+00:00,0.006134589413043345,0.006127253159746937,0.006134589413043345
2021-06-22 00:00:00+00:00,-6.475659978422144e-05,-0.003145451218545481,-6.475659978399939e-05
2021-06-23 00:00:00+00:00,0.0,-0.003991405806278658,0.0
2021-06-24 00:00:00+00:00,0.0,-0.0034466289679480067,0.0
2021-06-25 00:00:00+00:00,0.0,0.010651893010379831,0.0
2021-06-26 00:00:00+00:00,-0.002504600051203121,-0.0023862884436948173,-0.002504600051203121
2021-06-27 00:00:00+00:00,-0.00016111939282570376,-0.008447581163468332,-0.0001611193928259258
2021-06-28 00:00:00+00:00,0.0,0.0007052381947525443,0.0
2021-06-29 00:00:00+00:00,-0.004508029988866236,-0.004889466800544362,-0.004508029988866236
2021-06-30 00:00:00+00:00,0.002746559995288944,0.003089090258510563,0.002746559995289166
2021-07-01 00:00:00+00:00,0.004774040724674133,0.005367589578416432,0.004774040724674133
2021-07-02 00:00:00+00:00,-0.0008234666588217143,-0.0009253003510378832,-0.0008234666588214923
2021-07-03 00:00:00+00:00,-0.002748769331759604,-0.0030890096737190564,-0.002748769331759826
2021-07-04 00:00:00+00:00,-0.00014678596535244726,-0.0021758917102042696,-0.00014678596535244726
2021-07-05 00:00:00+00:00,0.0,0.0055761716104030246,0.0
2021-07-06 00:00:00+00:00,-0.001824695443364166,-0.0018595509981206293,-0.001824695443364277
2021-07-07 00:00:00+00:00,-0.0001633082074645742,0.001250947269232583,-0.0001633082074645742
2021-07-08 00:00:00+00:00,0.0021792197122616486,0.002238697436330206,0.0021792197122616486
2021-07-09 00:00:00+00:00,-0.0001221862820784958,-0.0022528172503726296,-0.0001221862820784958
2021-07-10 00:00:00+00:00,0.0,0.0007219018811914779,0.0
2021-07-11 00:00:00+00:00,-0.001883125341072267,-0.0017494787359033648,-0.001883125341072045
2021-07-12 00:00:00+00:00,0.0028057651535833283,0.002778089004257467,0.0028057651535831063
2021-07-13 00:00:00+00:00,0.0008658712535472013,0.0008573539361085292,0.0008658712535469792
2021-07-14 00:00:00+00:00,-0.00022091753230502054,-0.00021874629390661315,-0.00022091753230524258
2021-07-15 00:00:00+00:00,-0.0001116016694572286,0.0021831073149145563,-0.00011160166945689554
2021-07-16 00:00:00+00:00,0.001461520528060145,0.0015587521172328866,0.001461520528060145
2021-07-17 00:00:00+00:00,-0.00013527452162120923,-0.00036854718619772076,-0.00013527452162132025
2021-07-18 00:00:00+00:00,-0.0010591445909308161,-0.0008801654219884325,-0.0010591445909309272
2021-07-19 00:00:00+00:00,0.0031931049016205026,0.0031252818253950654,0.0031931049016205026
2021-07-20 00:00:00+00:00,-0.00016221282925465985,0.00341947823091715,-0.00016221282925465985
2021-07-21 00:00:00+00:00,0.0,-0.007825670694470932,0.0
2021-07-22 00:00:00+00:00,0.0,-0.000506650412554488,0.0
2021-07-23 00:00:00+00:00,0.0,-0.004562292497446774,0.0
2021-07-24 00:00:00+00:00,0.0,-0.0010289280120706623,0.0
2021-07-25 00:00:00+00:00,0.0,-0.0018097487645054589,0.0
2021-07-26 00:00:00+00:00,0.0,-0.00010785366008869701,0.0
2021-07-27 00:00:00+00:00,0.0015528862651814634,0.0015528862651814634,0.0015528862651814634
2021-07-28 00:00:00+00:00,-3.4804008583133594e-05,-3.4804008583133594e-05,0.0003956861378207055
2021-07-29 00:00:00+00:00,0.0,0.0,1.3762742749889867e-06
2021-07-30 00:00:00+00:00,0.0,0.0,0.0015599052001320501
2021-07-31 00:00:00+00:00,0.0,0.0,-0.000997443708317225
2021-08-01 00:00:00+00:00,0.0,0.0,-0.0020364609584152538
2021-08-02 00:00:00+00:00,0.0,0.0,-0.0008993927853355732
2021-08-03 00:00:00+00:00,0.0,0.0,-0.0012097072011489907
2021-08-04 00:00:00+00:00,0.0,0.0,0.0019260304948516271
2021-08-05 00:00:00+00:00,0.0,0.0,0.0014409759696902835
2021-08-06 00:00:00+00:00,0.0,0.0,0.002438245792175664
2021-08-07 00:00:00+00:00,0.0,0.0,0.002220774170772266
2021-08-08 00:00:00+00:00,0.0,0.0,-0.001524289399147949
2021-08-09 00:00:00+00:00,0.0,0.0,0.004445357684298656
2021-08-10 00:00:00+00:00,0.0,0.0,-0.0012302476729831868
2021-08-11 00:00:00+00:00,0.0,0.0,-0.00014725728310516217
2021-08-12 00:00:00+00:00,0.0,0.0,-0.002073865330105895
2021-08-13 00:00:00+00:00,0.0,0.0,0.0061300527931145155
2021-08-14 00:00:00+00:00,0.0,0.0,-0.0017005674907414337
2021-08-15 00:00:00+00:00,0.0,0.0,-0.00021182494120020046
2021-08-16 00:00:00+00:00,0.0,0.0,-0.002533651831726269
2021-08-17 00:00:00+00:00,0.0,0.0,-0.0028634277549252074
2021-08-18 00:00:00+00:00,0.0,0.0,-9.996129217482164e-06
2021-08-19 00:00:00+00:00,0.0,0.0,0.00475313625944751
2021-08-20 00:00:00+00:00,0.0,0.0,0.005886075695006099
2021-08-21 00:00:00+00:00,0.0,0.0,-0.0011672288090058824
2021-08-22 00:00:00+00:00,0.0,0.0,0.0009396564859918133
2021-08-23 00:00:00+00:00,0.0,0.0,0.0004927581914093704
2021-08-24 00:00:00+00:00,0.0,0.0,-0.004240950274074784
2021-08-25 00:00:00+00:00,0.0,0.0,0.0028968351460119113
2021-08-26 00:00:00+00:00,0.0,0.0,-0.004973027797751661
2021-08-27 00:00:00+00:00,0.0,0.0,0.005130361185943899
2021-08-28 00:00:00+00:00,0.0,0.0,-0.0004236567832357485
2021-08-29 00:00:00+00:00,0.0,0.0,-0.00034823923919635735
2021-08-30 00:00:00+00:00,0.0,0.0,-0.004127707459276375
2021-08-31 00:00:00+00:00,0.0,0.0,0.00019496639064353616
2021-09-01 00:00:00+00:00,0.0,0.0,0.0038000987180619727
2021-09-02 00:00:00+00:00,0.0,0.0,0.0008841983079115323
2021-09-03 00:00:00+00:00,0.0,0.0,0.001555617642367224
2021-09-04 00:00:00+00:00,0.0,0.0,-0.0002847071170376525
2021-09-05 00:00:00+00:00,0.0,0.0,0.0042404189480780285
2021-09-06 00:00:00+00:00,0.0,0.0,0.0019698887911090424
2021-09-07 00:00:00+00:00,0.0,0.0,-0.013349647316519553
2021-09-08 00:00:00+00:00,0.0,0.0,-0.0012490953964969798
2021-09-09 00:00:00+00:00,0.0,0.0,0.0001991323688272928
2021-09-10 00:00:00+00:00,0.0,0.0,-0.0011617290771867017
2021-09-11 00:00:00+00:00,0.0,0.0,0.00023701763971750722
2021-09-12 00:00:00+00:00,0.0,0.0,0.000622669355940797
2021-09-13 00:00:00+00:00,0.0,0.0,-0.0008039001027293491
2021-09-14 00:00:00+00:00,0.0,0.0,0.0015563780169149943
2021-09-15 00:00:00+00:00,0.0,0.0,0.0007443426517550478
2021-09-16 00:00:00+00:00,0.0,0.0,-0.0002776311768892814
2021-09-17 00:00:00+00:00,0.0,0.0,-0.00033822827331364547
2021-09-18 00:00:00+00:00,0.0,0.0,0.0007167805870473831
2021-09-19 00:00:00+00:00,0.0,0.0,-0.0007718172717218197
2021-09-20 00:00:00+00:00,0.0,0.0,-0.0031439582443577585
2021-09-21 00:00:00+00:00,0.001930140294646998,0.0019301402946472201,0.001882091874599201
2021-09-22 00:00:00+00:00,-0.005050822033920599,-0.00505082203392071,-0.005050822033920821
2021-09-23 00:00:00+00:00,-0.0023437047843287706,-0.0023437047843287706,-0.0023437047843287706
2021-09-24 00:00:00+00:00,0.003662302995323774,0.003662302995323774,0.003662302995323774
2021-09-25 00:00:00+00:00,-0.000100300239009532,0.00028454123985355295,-0.00010030023900986507
2021-09-26 00:00:00+00:00,-0.0009919183801853082,-0.0008902594512726347,-0.0009919183801854192
2021-09-27 00:00:00+00:00,0.0018462678203625682,0.0018765551201016528,0.0018462678203621241
2021-09-28 00:00:00+00:00,0.0019891000834044714,0.002021669372353596,0.0019891000834046935
2021-09-29 00:00:00+00:00,-0.0008620577427703724,-0.0008761444952939401,-0.0008620577427705944
2021-09-30 00:00:00+00:00,-0.004042120723699805,-0.004108230316133943,-0.004042120723699694
2021-10-01 00:00:00+00:00,-0.007680145549120998,-0.007806273838856903,-0.007680145549120998
2021-10-02 00:00:00+00:00,-0.00011605957053140159,-0.0001179805713009685,-0.00011605957053117955
2021-10-03 00:00:00+00:00,0.0,0.0,0.0
2021-10-04 00:00:00+00:00,0.0,0.0,0.0
2021-10-05 00:00:00+00:00,0.0,0.0,0.0016344921970470327
2021-10-06 00:00:00+00:00,0.0,0.0,0.002872420677007881
2021-10-07 00:00:00+00:00,0.0,0.0,-0.004164220594217505
2021-10-08 00:00:00+00:00,0.0,0.0,0.00031845985358702755
2021-10-09 00:00:00+00:00,0.0,0.0,0.002522439642842711
2021-10-10 00:00:00+00:00,0.0,0.0,-0.0007381058766590121
2021-10-11 00:00:00+00:00,0.0,0.0,0.007252630242408298
2021-10-12 00:00:00+00:00,0.0,0.0,-0.0038944582405225914
2021-10-13 00:00:00+00:00,0.0,0.0,0.003545645034866318
2021-10-14 00:00:00+00:00,0.0,0.0,-0.00011440114667637946
2021-10-15 00:00:00+00:00,0.0,0.0,0.011105991373237867
2021-10-16 00:00:00+00:00,0.0,0.0,-0.0021761643872162395
2021-10-17 00:00:00+00:00,0.0,0.0,0.001476976513975492
2021-10-18 00:00:00+00:00,0.0,0.0,0.0010832521080421653
2021-10-19 00:00:00+00:00,0.0,0.0,0.005775696539019659
2021-10-20 00:00:00+00:00,0.0,0.0,0.004305980627010264
2021-10-21 00:00:00+00:00,0.0,0.0,-0.009945850170253623
2021-10-22 00:00:00+00:00,0.0,0.0,-0.004049726968343159
2021-10-23 00:00:00+00:00,0.0,0.0,0.0014264427217267617
2021-10-24 00:00:00+00:00,0.0,0.0,-0.0012397081730654014
2021-10-25 00:00:00+00:00,0.0,0.0,0.0055757865640153614
2021-10-26 00:00:00+00:00,0.0,0.0,-0.0073241129224252965
2021-10-27 00:00:00+00:00,0.0,0.0,-0.005046778475198188
2021-10-28 00:00:00+00:00,0.0,0.0,0.0038805483338471003
2021-10-29 00:00:00+00:00,0.0,0.0,0.0030126164602730654
2021-10-30 00:00:00+00:00,0.0,0.0,-0.000842187618436796
2021-10-31 00:00:00+00:00,0.0,0.0,-0.0011230821278604974
2021-11-01 00:00:00+00:00,0.0,0.0,-0.0008780691254917095
2021-11-02 00:00:00+00:00,0.0,0.0,0.004141486193258492
2021-11-03 00:00:00+00:00,0.0,0.0,-0.00076460690551583
2021-11-04 00:00:00+00:00,0.0,0.0,-0.0029238738854147073
2021-11-05 00:00:00+00:00,0.0,0.0,-0.0008664774723163848
2021-11-06 00:00:00+00:00,0.0,0.0,0.0007733113780590273
2021-11-07 00:00:00+00:00,0.0,0.0,0.0031990481105359514
2021-11-08 00:00:00+00:00,0.0,0.0,0.007675048163929388
2021-11-09 00:00:00+00:00,0.0,0.0,-0.0012578397617267756
2021-11-10 00:00:00+00:00,0.0,0.0,-0.003985545209442609
2021-11-11 00:00:00+00:00,0.0,0.0,-0.00022659621146325915
2021-11-12 00:00:00+00:00,0.0,0.0,-0.0017361191487446082
2021-11-13 00:00:00+00:00,0.0,0.0,0.0005252942693763085
2021-11-14 00:00:00+00:00,0.0,0.0,0.002589965090029178
2021-11-15 00:00:00+00:00,0.0,0.0,-0.004540935693745696
2021-11-16 00:00:00+00:00,0.0,0.0,-0.008321273972366927
2021-11-17 00:00:00+00:00,0.0,0.0,0.00019677489546676696
2021-11-18 00:00:00+00:00,0.0,0.0,-0.004265074560416582
2021-11-19 00:00:00+00:00,0.0,0.0,-0.00010557520473231108
2021-11-20 00:00:00+00:00,0.0,0.0,0.0
2021-11-21 00:00:00+00:00,0.0,0.0,0.0
2021-11-22 00:00:00+00:00,0.0,0.0,0.0
2021-11-23 00:00:00+00:00,0.0,0.0,0.0
2021-11-24 00:00:00+00:00,0.0,0.0,0.0
2021-11-25 00:00:00+00:00,0.0,0.0,0.0
2021-11-26 00:00:00+00:00,0.0,0.0,0.0
2021-11-27 00:00:00+00:00,-0.0014076260468799395,-0.0014076260468798285,-0.0014076260468799395
2021-11-28 00:00:00+00:00,-0.003445984112589895,-0.003445984112589895,-0.003445984112589784
2021-11-29 00:00:00+00:00,-0.0006602170339859992,-0.0006602170339858882,-0.0006602170339861102
2021-11-30 00:00:00+00:00,0.0011897669216214268,0.0011897669216216489,0.0011897669216214268
2021-12-01 00:00:00+00:00,-0.00027606536040691854,-0.00027606536040691854,-0.00027606536040691854
