trade_id,slot_id,variant,symbol,signal_time,decision_time,entry_time,exit_time,oi,rolling_q25,rolling_q75,direction,direction_name,six_hour_return,entry_price,exit_price,quantity_per_unit_plan_capital,notional_fraction,funding_events,actual_funding_return,stress_funding_return,maximum_adverse_price_return,gross_return,favorable_price_cost_return,favorable_reconciliation_error,favorable_net_return,base_price_cost_return,base_reconciliation_error,base_net_return,stress_price_cost_return,stress_reconciliation_error,stress_net_return
development-main-202502010015-ETHUSDT,20250201-A,main,ETHUSDT,2025-02-01T00:15:00Z,2025-02-01T00:16:00Z,2025-02-01T00:16:00Z,2025-02-01T12:16:00Z,0.5838505687464102,-0.20091914152648613,0.2536329743918077,1,LONG,-0.02152724606747891,3309.91,3250.23,7.553075461266319e-05,0.25,1,-2.4127557849004957e-05,-3.619133677350744e-05,-0.0066164941040692815,-0.004507675435283727,-0.0048049708300225424,1.3877787807814457e-17,-0.004829098387871548,-0.005300465859192555,-5.204170427930421e-17,-0.00532459341704156,-0.005795960888362539,-2.0816681711721685e-17,-0.005832152225136046
development-main-202502011215-ETHUSDT,20250201-B,main,ETHUSDT,2025-02-01T12:15:00Z,2025-02-01T12:16:00Z,2025-02-01T12:16:00Z,2025-02-02T00:16:00Z,0.7301138109241223,-0.20091914152648613,0.2536329743918077,1,LONG,-0.014639943489636376,3250.23,3133.2,7.691763352132003e-05,0.25,2,-2.7169348160025607e-05,-4.075402224003841e-05,-0.01150380126944861,-0.009001670651000099,-0.009296269648609468,3.122502256758253e-17,-0.009323438996769493,-0.009787273378960876,1.734723475976807e-18,-0.009814442727120901,-0.010278277109312312,-1.734723475976807e-17,-0.01031903113155235
development-main-202502030015-ETHUSDT,20250203-A,main,ETHUSDT,2025-02-03T00:15:00Z,2025-02-03T00:16:00Z,2025-02-03T00:16:00Z,2025-02-03T12:16:00Z,-0.2751503470844002,-0.20091914152648613,0.23983514283836954,-1,SHORT,-0.04253268959290046,2841.83,2609.57,8.797148316401756e-05,0.25,1,-3.838526874616219e-05,-5.7577903119243284e-05,-0.0013961074378129323,0.020432256679674698,0.020144516033682475,-2.7755575615628914e-17,0.020106130764936312,0.019664960549716226,-6.938893903907228e-18,0.019626575280970063,0.01918540506574984,-3.469446951953614e-18,0.019127827162630597
development-main-202502040015-ETHUSDT,20250204-A,main,ETHUSDT,2025-02-04T00:15:00Z,2025-02-04T00:16:00Z,2025-02-04T00:16:00Z,2025-02-04T12:16:00Z,-0.29210489537581086,-0.23167580629298862,0.2266052976838211,-1,SHORT,0.060759166651288776,2874.18,2769.81,8.698133032725856e-05,0.25,1,2.5146661432915648e-06,1.2573330716457824e-06,-0.000767175333486414,0.009078241446255967,0.0087836883911237,-1.9081958235744878e-17,0.008786203057266993,0.00829277207951487,-1.0408340855860843e-17,0.008295286745658163,0.007801855767905985,2.2551405187698492e-17,0.007803113100977631
development-main-202502041215-ETHUSDT,20250204-B,main,ETHUSDT,2025-02-04T12:15:00Z,2025-02-04T12:16:00Z,2025-02-04T12:16:00Z,2025-02-05T00:16:00Z,0.2833645354078351,-0.23167580629298862,0.2266052976838211,1,LONG,0.020635195536901962,2769.81,2719.34,9.025889862481542e-05,0.25,2,4.100725190536535e-05,2.0503625952682675e-05,-0.012573967167423039,-0.004555366613594416,-0.0048526333936262656,-6.938893903907228e-18,-0.0048116261417209,-0.005348080760232632,-1.0408340855860843e-17,-0.005307073508327266,-0.005843528126839026,8.673617379884035e-19,-0.005823024500886343
development-main-202502050015-ETHUSDT,20250205-A,main,ETHUSDT,2025-02-05T00:15:00Z,2025-02-05T00:16:00Z,2025-02-05T00:16:00Z,2025-02-05T12:16:00Z,-0.29366515828194306,-0.23167580629298862,0.2266052976838211,-1,SHORT,-0.03242850890769933,2719.34,2798.78,9.19340722381166e-05,0.25,1,1.4590459192304016e-05,7.295229596152008e-06,-0.00906837688556783,-0.007303242698595988,-0.0076076246442151885,-4.2500725161431774e-17,-0.007593034185022884,-0.00811493226885937,-3.469446951953614e-17,-0.008100341809667067,-0.008622239893503608,1.734723475976807e-18,-0.008614944663907456
development-main-202502051215-ETHUSDT,20250205-B,main,ETHUSDT,2025-02-05T12:15:00Z,2025-02-05T12:16:00Z,2025-02-05T12:16:00Z,2025-02-06T00:16:00Z,0.36106320781463297,-0.2377746343110356,0.2266052976838211,1,LONG,0.015316246757722363,2798.78,2787.12,8.932463430494715e-05,0.25,2,-6.342713968229012e-06,-9.514070952343519e-06,-0.0076578008989631186,-0.0010415252359957114,-0.0013409003208540993,1.474514954580286e-17,-0.0013472430348223283,-0.0018398594205332464,-2.3852447794681098e-17,-0.0018462021345014754,-0.0023388185202123934,1.9081958235744878e-17,-0.002348332591164737
development-main-202502071215-ETHUSDT,20250207-B,main,ETHUSDT,2025-02-07T12:15:00Z,2025-02-07T12:16:00Z,2025-02-07T12:16:00Z,2025-02-08T00:16:00Z,-0.3972575592290448,-0.20091914152648613,0.23983514283836954,-1,SHORT,0.016897762987613252,2750.21,2626.55,9.090214929041781e-05,0.25,2,-7.472310031346051e-06,-1.1208465047019077e-05,-0.004173317673923094,0.011240959781253054,0.010947704357121807,1.734723475976807e-18,0.010940232047090461,0.010458952061478954,-3.469446951953614e-18,0.010451479751447609,0.009970199765836074,1.734723475976807e-18,0.009958991300789055
development-main-202502090015-ETHUSDT,20250209-A,main,ETHUSDT,2025-02-09T00:15:00Z,2025-02-09T00:16:00Z,2025-02-09T00:16:00Z,2025-02-09T12:16:00Z,0.39418479405230267,-0.20091914152648613,0.1835783730583928,1,LONG,0.0032738401497047764,2632.42,2653.18,9.496964770059489e-05,0.25,1,-1.384777381648825e-05,-2.0771660724732374e-05,-0.0006714354092432206,0.0019715698862643274,0.0016703869443325803,1.1492543028346347e-17,0.001656539170516092,0.0011684165573881966,-6.765421556309548e-17,0.0011545687835717083,0.000666446170443924,7.15573433840433e-18,0.0006456745097191916
development-main-202502091215-ETHUSDT,20250209-B,main,ETHUSDT,2025-02-09T12:15:00Z,2025-02-09T12:16:00Z,2025-02-09T12:16:00Z,2025-02-10T00:16:00Z,-0.6184166068503634,-0.19012930319308877,0.23983514283836954,-1,SHORT,-0.0006478562361812434,2653.18,2645.07,9.422655078057275e-05,0.25,2,1.47984514929658e-05,7.3992257464829e-06,-0.0011872545398352585,0.0007641773268304142,0.0004646358332265066,-5.908901840045999e-18,0.0004794342847194724,-3.459953094023249e-05,-3.0791341698588326e-17,-1.9801079447266693e-05,-0.0005338348951070548,-1.0408340855860843e-17,-0.000526435669360572
development-main-202502111215-ETHUSDT,20250211-B,main,ETHUSDT,2025-02-11T12:15:00Z,2025-02-11T12:16:00Z,2025-02-11T12:16:00Z,2025-02-12T00:16:00Z,-0.6798985387453867,-0.20091914152648613,0.15977139097886944,-1,SHORT,-0.005297817240103697,2688.67,2609.99,9.298277587059773e-05,0.25,2,1.1820387640261226e-05,5.910193820130613e-06,-0.0003737907589997924,0.007315884805498656,0.007020274336381915,-3.9898639947466563e-17,0.007032094724022176,0.0065275946107183624,1.734723475976807e-17,0.0065394149983586235,0.006034914885054754,2.0816681711721685e-17,0.006040825078874885
development-main-202502120015-ETHUSDT,20250212-A,main,ETHUSDT,2025-02-12T00:15:00Z,2025-02-12T00:16:00Z,2025-02-12T00:16:00Z,2025-02-12T12:16:00Z,0.2242248214144955,-0.23167580629298862,0.15977139097886944,1,LONG,-0.006660323501427201,2609.99,2631.02,9.578580760845828e-05,0.25,1,-8.399130360652725e-06,-1.2598695540979088e-05,-0.004127410449848434,0.002014375534005897,0.001713166908685504,1.0625181290357943e-17,0.0017047677783248512,0.001211153741776827,-6.288372600415926e-18,0.0012027546114161743,0.0007091405748680946,-3.5344990823027445e-17,0.0006965418793271155
