decision_time,entry_time,exit_time,symbol,formation_pairs,chl_spread,chl_monthly_corrected,amihud,log_amihud,market_beta,mom7,mom28,vol28,max28,log_volume30,target_return,spread_percentile,group
2023-09-02T00:00:00Z,2023-09-04T00:00:00Z,2023-09-11T00:00:00Z,TRXUSDT,56,0.007257266467881747,0.006513407777418105,2.398059189959152e-10,-22.151191190587564,0.4046739212909967,-0.014768752429070942,-0.00899139953088346,0.013564131374480702,0.028238101551107064,17.508565308177637,0.016887503247596802,0.1,low
2023-09-02T00:00:00Z,2023-09-04T00:00:00Z,2023-09-11T00:00:00Z,AVAXUSDT,56,0.007312540609739737,0.0,1.917140888749768e-10,-22.37501597418537,0.792041751512683,-0.012248556064528904,-0.20008064516129032,0.0250349716644051,0.04245055475156767,18.360045834375512,-0.041746884182794486,0.15,low
2023-09-02T00:00:00Z,2023-09-04T00:00:00Z,2023-09-11T00:00:00Z,SNXUSDT,56,0.007570739774825685,0.0,5.144733901307729e-10,-21.387877281854404,0.6046678343275679,-0.062105773896166894,-0.22556089743589747,0.03005795304429978,0.04968644476603967,17.582087915459798,0.0690345172586293,0.2,low
2023-09-02T00:00:00Z,2023-09-04T00:00:00Z,2023-09-11T00:00:00Z,NEARUSDT,56,0.008121954534337453,0.0,3.329615941856203e-10,-21.822993965375357,0.927711387490711,-0.052985702270816004,-0.15907393577296491,0.026114136209696125,0.03510273972602751,17.707530330392864,0.023131672597864528,0.25,other
2023-09-02T00:00:00Z,2023-09-04T00:00:00Z,2023-09-11T00:00:00Z,AAVEUSDT,56,0.008930312070954571,0.0,6.023413144043623e-10,-21.23019686383594,0.7194120433467398,-0.04285965220446153,-0.15058456742010917,0.025923625935890027,0.04063411078717194,17.471315894841975,-0.01479722323712096,0.3,other
2023-09-02T00:00:00Z,2023-09-04T00:00:00Z,2023-09-11T00:00:00Z,UNIUSDT,56,0.009398774221317035,0.0,4.103714259627235e-10,-21.613958449343077,1.0857007410735526,-0.06309078918443634,-0.2976268951878708,0.03107385040619153,0.03559870550161803,17.808618427776572,-0.04311322895393699,0.35,other
2023-09-02T00:00:00Z,2023-09-04T00:00:00Z,2023-09-11T00:00:00Z,KAVAUSDT,56,0.009522931264179921,0.0,6.670232207839344e-10,-21.128196256849893,0.5997890830582543,-0.04431120210587891,-0.22972654408297977,0.02908982528791092,0.04567307692307687,16.89277441835716,0.004989086373557772,0.4,other
2023-09-02T00:00:00Z,2023-09-04T00:00:00Z,2023-09-11T00:00:00Z,LTCUSDT,56,0.009945646279784889,0.0,5.6584230645078965e-11,-23.595290780049503,0.9434376723552013,-0.03302611367127484,-0.2339985397907034,0.033074241333007445,0.051007941356139064,19.407106133455926,-0.043981843794021036,0.45,other
2023-09-02T00:00:00Z,2023-09-04T00:00:00Z,2023-09-11T00:00:00Z,ZECUSDT,56,0.01048596356208449,0.011422160954231418,1.579824976183462e-09,-20.265951770610922,1.0156042723236205,-0.03161264505802319,-0.16838487972508598,0.027756762473477057,0.041041831097079706,16.122409643260635,0.002021835826930829,0.5,other
2023-09-02T00:00:00Z,2023-09-04T00:00:00Z,2023-09-11T00:00:00Z,VETUSDT,56,0.010585366632229285,0.009647823874468503,1.1009863246674558e-09,-20.62705940011184,0.7836541191382175,-0.032439176543979986,-0.13206491326245107,0.0248647454349735,0.04263322884012544,16.45470215297839,-0.01934235976789167,0.55,other
