trade_id,strategy_variant,entry_time,exit_time,signal_cutoff,symbol,category,eligible_count,past14,ppc14,selection_past,selection_continuity,past_rank,continuity_rank,entry_price,exit_price,notional_fraction,quantity_per_unit_plan_capital,funding_events,actual_funding_return,stress_funding_return,gross_long_return,favorable_price_cost_return,favorable_reconciliation_error,favorable_net_return,base_price_cost_return,base_reconciliation_error,base_net_return,stress_price_cost_return,stress_reconciliation_error,stress_net_return
development-inverse_max_share-20240311-SOLUSDT,inverse_max_share,2024-03-11T00:00:00+0000,2024-03-18T00:00:00+0000,2024-03-09T00:00:00+0000,SOLUSDT,Layer-1,25,0.38717175403884196,0.2761904761904762,0.38717175403884196,0.801779264840372,7.0,7.0,144.501,201.96,0.25,0.0017300918332745102,21,-0.0027277049085215077,-0.00409155736278226,0.09940934664812007,0.09904970104013122,1.3877787807814457e-17,0.09632199613160972,0.09845035133909108,0.0,0.09572264643056957,0.09785100163805094,1.3877787807814457e-17,0.09375944427526868
development-inverse_max_share-20240325-NEARUSDT,inverse_max_share,2024-03-25T00:00:00+0000,2024-04-01T00:00:00+0000,2024-03-23T00:00:00+0000,NEARUSDT,Layer-1,25,0.06840916424653098,-0.047619047619047616,0.06840916424653098,0.8456979696187201,4.0,3.0,7.008,7.303,0.25,0.03567351598173516,21,-0.0023637718417692036,-0.003545657762653805,0.010523687214611888,0.010217373002283148,4.5102810375396984e-17,0.007853601160513944,0.009706855629280808,-3.8163916471489756e-17,0.007343083787511605,0.00919633825627858,2.6020852139652106e-17,0.005650680493624775
development-inverse_max_share-20240325-SNXUSDT,inverse_max_share,2024-03-25T00:00:00+0000,2024-04-01T00:00:00+0000,2024-03-23T00:00:00+0000,SNXUSDT,DeFi,25,0.012416647505173461,-0.009523809523809525,0.012416647505173461,0.846720056836837,6.0,2.0,4.592,4.671,0.25,0.0544425087108014,21,-0.0019955886833463365,-0.002993383025019504,0.004300958188153348,0.003998377613240456,3.469446951953614e-18,0.0020027889298941193,0.0034940792356272232,4.336808689942018e-19,0.0014984905522808867,0.0029897808580139906,4.5536491244391186e-17,-3.6021670055132703e-06
development-inverse_max_share-20240325-SOLUSDT,inverse_max_share,2024-03-25T00:00:00+0000,2024-04-01T00:00:00+0000,2024-03-23T00:00:00+0000,SOLUSDT,Layer-1,25,0.19595773555641705,0.047619047619047616,0.19595773555641705,0.8251719520140945,2.0,8.0,184.018,202.685,0.25,0.0013585627492962646,21,-0.0021864761485028816,-0.0032797142227543223,0.025360290841113353,0.02504507466660877,6.245004513516506e-17,0.022858598518105885,0.024519729591942152,3.122502256758253e-17,0.02233325344343927,0.02399438451727548,-1.3877787807814457e-17,0.02071467029452116
development-inverse_max_share-20240401-BCHUSDT,inverse_max_share,2024-04-01T00:00:00+0000,2024-04-08T00:00:00+0000,2024-03-30T00:00:00+0000,BCHUSDT,Payment,25,0.5389127582392137,0.29523809523809524,0.5389127582392137,0.8194968975071484,1.0,4.0,679.59,685.14,0.25,0.0003678688621080357,20,-0.000877092834465001,-0.0013156392516975013,0.0020416721846995833,0.0017404471813887712,9.324138683375338e-18,0.0008633543469237702,0.0012384067342073313,-3.859759734048396e-17,0.00036131389974233027,0.0007363662870260024,2.45029690981724e-17,-0.000579272964671499
development-inverse_max_share-20240401-DASHUSDT,inverse_max_share,2024-04-01T00:00:00+0000,2024-04-08T00:00:00+0000,2024-03-30T00:00:00+0000,DASHUSDT,PoW,25,0.07473014115693322,0.10476190476190476,0.07473014115693322,0.7988383934059393,9.0,7.0,40.07,37.5,0.25,0.006239081607187422,20,-0.0005251181862617021,-0.000787677279392553,-0.016034439730471667,-0.016324819066633356,3.8163916471489756e-17,-0.016849937252895058,-0.016808794247566733,-6.938893903907228e-18,-0.017333912433828435,-0.01729276942850011,3.469446951953614e-17,-0.01808044670789266
development-inverse_max_share-20240401-ZILUSDT,inverse_max_share,2024-04-01T00:00:00+0000,2024-04-08T00:00:00+0000,2024-03-30T00:00:00+0000,ZILUSDT,PoW,25,0.12845429699362265,0.06666666666666667,0.12845429699362265,0.8005506265277442,6.0,5.0,0.03896,0.03349,0.25,6.416837782340862,20,-0.0004870958460921457,-0.0007306437691382187,-0.035100102669404526,-0.03537904260780286,2.7755575615628914e-17,-0.03586613845389501,-0.035843963565195036,2.0816681711721685e-17,-0.036331059411287184,-0.03630888452258729,1.3877787807814457e-17,-0.037039528291725514
development-inverse_max_share-20240408-BNBUSDT,inverse_max_share,2024-04-08T00:00:00+0000,2024-04-15T00:00:00+0000,2024-04-06T00:00:00+0000,BNBUSDT,Layer-1,25,0.0595128135470433,0.10476190476190476,0.0595128135470433,0.8613922095425259,6.0,4.0,583.45,566.01,0.25,0.00042848573142514353,22,0.0007392327083818809,-9.388673953783104e-05,-0.007472791156054537,-0.00776830748136087,2.3418766925686896e-17,-0.007029074772978989,-0.008260839173879514,8.673617379884035e-18,-0.007521606465497633,-0.008753370866398213,-1.214306433183765e-17,-0.008847257605936045
development-inverse_max_share-20240408-NEARUSDT,inverse_max_share,2024-04-08T00:00:00+0000,2024-04-15T00:00:00+0000,2024-04-06T00:00:00+0000,NEARUSDT,Layer-1,25,0.061008758683177344,-0.08571428571428572,0.061008758683177344,0.8786518358405341,5.0,1.0,6.922,5.713,0.25,0.0361167292689974,22,-0.0007135787207653209,-0.001079805143342719,-0.04366512568621783,-0.04393892661080612,-6.938893903907228e-18,-0.04465250533157144,-0.04439528768419529,0.0,-0.04510886640496061,-0.04485164875758449,6.938893903907228e-18,-0.045931453900927205
development-inverse_max_share-20240408-SOLUSDT,inverse_max_share,2024-04-08T00:00:00+0000,2024-04-15T00:00:00+0000,2024-04-06T00:00:00+0000,SOLUSDT,Layer-1,25,0.0349862498190765,0.4095238095238095,0.0349862498190765,0.8429130662605135,8.0,9.0,179.615,151.186,0.25,0.0013918659354730952,22,-0.0009685078352793038,-0.0014527617529189556,-0.03956935667956463,-0.039845615065556866,2.0816681711721685e-17,-0.04081412290083617,-0.04030606945049128,2.0816681711721685e-17,-0.04127457728577059,-0.04076652383542573,2.7755575615628914e-17,-0.04221928558834468
development-inverse_max_share-20240422-VETUSDT,inverse_max_share,2024-04-22T00:00:00+0000,2024-04-29T00:00:00+0000,2024-04-20T00:00:00+0000,VETUSDT,Layer-1,25,0.019469580284944277,0.2761904761904762,0.019469580284944277,0.8625701661156692,1.0,1.0,0.04122,0.039338,0.25,6.06501698204755,21,-0.0004028484636317322,-0.0006042726954475985,-0.011414361960213504,-0.011707513343037351,2.0816681711721685e-17,-0.012110361806669084,-0.012196105829694326,-2.42861286636753e-17,-0.012598954293326059,-0.0126846983163513,1.3877787807814457e-17,-0.013288971011798899
development-inverse_max_share-20240429-AAVEUSDT,inverse_max_share,2024-04-29T00:00:00+0000,2024-05-06T00:00:00+0000,2024-04-27T00:00:00+0000,AAVEUSDT,DeFi,25,0.11218920557913892,0.06666666666666667,0.11218920557913892,0.836926877245209,6.0,6.0,90.21,89.95,0.25,0.002771311384547168,21,-0.00021286632085635543,-0.000362139289438611,-0.0007205409599822521,-0.0010201086354062472,1.734723475976807e-18,-0.0012329749562626027,-0.0015193885267708596,-5.399326818977812e-17,-0.001732254847627215,-0.002018668418135444,-3.469446951953614e-18,-0.0023808077075740553
development-inverse_max_share-20240429-NEARUSDT,inverse_max_share,2024-04-29T00:00:00+0000,2024-05-06T00:00:00+0000,2024-04-27T00:00:00+0000,NEARUSDT,Layer-1,25,0.3681687440076702,-0.21904761904761905,0.3681687440076702,0.8359621203211273,1.0,8.0,7.04,7.486,0.25,0.03551136363636364,21,-0.000334194145116385,-0.000512550024565735,0.015838068181818155,0.015528565340909128,4.85722573273506e-17,0.015194371195792743,0.015012736775568247,4.336808689942018e-17,0.014678542630451862,0.014496908210227255,-5.204170427930421e-18,0.01398435818566152
development-inverse_max_share-20240429-UNIUSDT,inverse_max_share,2024-04-29T00:00:00+0000,2024-05-06T00:00:00+0000,2024-04-27T00:00:00+0000,UNIUSDT,DeFi,25,0.15404661937165187,-0.23809523809523808,0.15404661937165187,0.8372110525209907,4.0,5.0,7.824,7.584,0.25,0.031952965235173825,21,-0.0002480838280157496,-0.00040106436139088545,-0.007668711656441729,-0.007964110429447835,2.42861286636753e-17,-0.008212194257463584,-0.008456446319018374,5.204170427930421e-18,-0.008704530147034123,-0.008948782208588968,-1.214306433183765e-17,-0.009349846569979853
development-inverse_max_share-20240429-ZECUSDT,inverse_max_share,2024-04-29T00:00:00+0000,2024-05-06T00:00:00+0000,2024-04-27T00:00:00+0000,ZECUSDT,PoW,25,0.13607440039158103,0.10476190476190476,0.13607440039158103,0.8312686924300426,5.0,9.0,22.47,23.06,0.25,0.011125945705384959,21,-0.0004288291391040098,-0.0006601453684979997,0.00656430796617713,0.006260369381397457,3.9898639947466563e-17,0.005831540242293447,0.0057538090120160534,2.6020852139652106e-17,0.0053249798729120435,0.00524724864263465,1.3877787807814457e-17,0.00458710327413665
development-inverse_max_share-20240513-SOLUSDT,inverse_max_share,2024-05-13T00:00:00+0000,2024-05-20T00:00:00+0000,2024-05-11T00:00:00+0000,SOLUSDT,Layer-1,24,0.029120233358349568,-0.3333333333333333,0.029120233358349568,0.8370455375058528,4.0,3.0,143.364,169.852,0.25,0.0017438129516475543,22,-0.0003806038221671291,-0.0005727157332506937,0.04619011746324042,0.045862403392762485,6.938893903907228e-18,0.04548179957059536,0.045316240989369705,-3.469446951953614e-17,0.04493563716720258,0.044770078585976925,1.3877787807814457e-17,0.044197362852726234
development-inverse_max_share-20240513-TRXUSDT,inverse_max_share,2024-05-13T00:00:00+0000,2024-05-20T00:00:00+0000,2024-05-11T00:00:00+0000,TRXUSDT,Layer-1,24,0.05557412669229489,0.2571428571428571,0.05557412669229489,0.8507269831436618,3.0,1.0,0.12735,0.12112,0.25,1.9630938358853554,22,0.0001596017932098547,-0.00012306345664556348,-0.012230074597565727,-0.012522736552807195,1.734723475976807e-18,-0.012363134759597341,-0.013010513816254371,1.9081958235744878e-17,-0.012850912023044517,-0.013498291079701602,-1.5612511283791264e-17,-0.013621354536347165
