entry_time,signal_cutoff,exit_time,symbol,category,eligible_count,raw_mom14,rmom_90_14,main_alpha,main_beta,rmom_60_14,rmom_120_14,rmom_90_7,rmom_90_21,entry_price,exit_price,target_asset_return,target_market_return,target_excess_return,selection_rank
2022-02-14T00:00:00Z,2022-02-12T00:00:00Z,2022-02-21T00:00:00Z,ZECUSDT,PoW,24,0.202086163935,3.95103049868,0.000793364782115,0.945121073487,4.39014302434,3.86645216822,1.16343141859,3.3211057811,116.87,107.79,-0.0776931633439,-0.074304128277,-0.00338903506691,4
2022-02-14T00:00:00Z,2022-02-12T00:00:00Z,2022-02-21T00:00:00Z,XMRUSDT,PoW,24,0.123345880768,3.38531467817,0.000894175460606,0.831104062665,3.35320928862,3.4080050767,4.18556333171,1.80864682554,173.7,153.61,-0.115659182499,-0.074304128277,-0.0413550542216,5
2022-02-21T00:00:00Z,2022-02-19T00:00:00Z,2022-02-28T00:00:00Z,AVAXUSDT,Layer-1,24,0.0987526051598,6.08072132693,0.00274930072655,1.12476885686,6.06345744718,5.90892644141,3.26884668913,4.877429992,77.27,75,-0.0293775074414,-0.0544238255099,0.0250463180685,1
2022-02-21T00:00:00Z,2022-02-19T00:00:00Z,2022-02-28T00:00:00Z,XRPUSDT,Payment,24,0.210893870729,5.46867985192,0.00262747229521,0.821497518965,5.58938098319,5.44483715389,1.43008512692,6.42700916078,0.7763,0.721,-0.0712353471596,-0.0544238255099,-0.0168115216497,2
2022-02-21T00:00:00Z,2022-02-19T00:00:00Z,2022-02-28T00:00:00Z,TRXUSDT,Layer-1,24,-0.018119833462,2.77092245319,-0.00154852447627,0.648614350674,2.89417710007,3.14200559318,1.91741541188,3.26353570878,0.06195,0.058,-0.0637610976594,-0.0544238255099,-0.00933727214951,3
2022-02-21T00:00:00Z,2022-02-19T00:00:00Z,2022-02-28T00:00:00Z,DASHUSDT,PoW,24,-0.0108812887484,2.69656002186,-0.00210766307526,0.895028036979,2.39829686296,2.94615181708,0.757590066974,2.18020451923,97.88,88.17,-0.0992031058439,-0.0544238255099,-0.044779280334,4
2022-02-21T00:00:00Z,2022-02-19T00:00:00Z,2022-02-28T00:00:00Z,BCHUSDT,Payment,24,-0.0266589586166,2.06998655952,-0.00197545985191,0.748906746989,1.99103666336,2.24067767444,-1.40743706779,1.66262496775,302.5,303.84,0.00442975206612,-0.0544238255099,0.058853577576,5
2022-02-28T00:00:00Z,2022-02-26T00:00:00Z,2022-03-07T00:00:00Z,AVAXUSDT,Layer-1,24,0.0062565376143,5.4887942024,0.00431260056723,1.17498978118,5.97344742262,4.8686278512,1.71620984562,8.23358993665,75,72.48,-0.0336,0.00272948149961,-0.0363294814996,1
2022-02-28T00:00:00Z,2022-02-26T00:00:00Z,2022-03-07T00:00:00Z,RUNEUSDT,DeFi,24,-0.0616868549148,3.91387892256,-0.00418936189938,1.25794116597,3.9170681961,3.91372978548,1.48482206713,-1.16201191587,3.477,4.692,0.3494391717,0.00272948149961,0.3467096902,2
2022-02-28T00:00:00Z,2022-02-26T00:00:00Z,2022-03-07T00:00:00Z,KAVAUSDT,DeFi,24,-0.0441345731683,3.59711473386,0.00204451587557,1.07953139605,3.48245051892,3.42655353101,-1.53096253965,-1.09964984591,3.015,3.1264,0.0369485903814,0.00272948149961,0.0342191088818,3
2022-02-28T00:00:00Z,2022-02-26T00:00:00Z,2022-03-07T00:00:00Z,LINKUSDT,Infrastructure,24,-0.0811405575666,2.19272693625,0.000740045780792,1.01884805898,0.614528798479,1.78700056368,0.716465777476,-3.3111047784,13.636,13.315,-0.0235406277501,0.00272948149961,-0.0262701092497,4
2022-02-28T00:00:00Z,2022-02-26T00:00:00Z,2022-03-07T00:00:00Z,BCHUSDT,Payment,24,-0.0460296640141,1.98693065767,-0.00182305502716,0.74297840325,2.0051681837,2.16199072517,3.51634086564,5.64139413136,303.84,281.84,-0.0724065297525,0.00272948149961,-0.0751360112521,5
2022-03-07T00:00:00Z,2022-03-05T00:00:00Z,2022-03-14T00:00:00Z,XMRUSDT,PoW,24,0.0295769041371,4.75193300532,0.00128176730912,0.83184513456,5.0141122553,4.83180893058,2.81706649109,2.59585704513,158.87,175.41,0.104110278844,0.0290993484207,0.0750109304237,1
2022-03-07T00:00:00Z,2022-03-05T00:00:00Z,2022-03-14T00:00:00Z,RUNEUSDT,DeFi,24,0.175328521303,2.95071966858,-0.000410026724404,1.26863051169,2.94629818039,2.94084041651,1.82581708808,4.22476473077,4.692,6.362,0.355924978687,0.0290993484207,0.326825630266,2
2022-03-07T00:00:00Z,2022-03-05T00:00:00Z,2022-03-14T00:00:00Z,ZECUSDT,PoW,24,0.0373171091327,2.87512864452,-0.00152312466106,0.869699788749,2.80882260523,3.20003763844,1.85256150588,2.86206189652,107.3,154.69,0.44165890028,0.0290993484207,0.412559551859,3
2022-03-07T00:00:00Z,2022-03-05T00:00:00Z,2022-03-14T00:00:00Z,NEARUSDT,Layer-1,24,0.0444301033441,2.59068058026,0.00915673009266,1.18094194755,2.55533176688,2.52504349502,2.18145298734,2.54523861253,10.085,9.843,-0.0239960337134,0.0290993484207,-0.0530953821341,4
2022-03-07T00:00:00Z,2022-03-05T00:00:00Z,2022-03-14T00:00:00Z,SOLUSDT,Layer-1,24,-0.0183592858531,1.72362144948,-0.00460539135193,1.06872622506,1.83927086247,1.5540913241,-0.156272300205,1.88080323592,84.53,78.68,-0.0692061989826,0.0290993484207,-0.0983055474033,5
2022-03-14T00:00:00Z,2022-03-12T00:00:00Z,2022-03-21T00:00:00Z,ZECUSDT,PoW,24,0.341431744224,4.80329277596,0.00237574755435,0.893081637217,4.80859735483,4.83218104723,2.79878982224,6.03031552835,154.69,173.61,0.122309134398,0.166504276229,-0.0441951418313,1
2022-03-14T00:00:00Z,2022-03-12T00:00:00Z,2022-03-21T00:00:00Z,RUNEUSDT,DeFi,24,0.534118602333,4.68185680494,0.00429200345207,1.2927784782,4.68054361069,4.68821923079,2.7587993433,6.00791637685,6.362,8.602,0.352090537567,0.166504276229,0.185586261338,2
2022-03-14T00:00:00Z,2022-03-12T00:00:00Z,2022-03-21T00:00:00Z,XMRUSDT,PoW,24,0.160582267253,2.08756988207,0.00270024596236,0.842434180573,2.08858444322,2.08742663098,0.957979840724,3.0990126712,175.41,194.63,0.109571860213,0.166504276229,-0.0569324160159,3
2022-03-14T00:00:00Z,2022-03-12T00:00:00Z,2022-03-21T00:00:00Z,NEARUSDT,Layer-1,24,0.124272067212,2.06154758159,0.00486121907477,1.25100120001,2.05566609125,2.03254142142,-0.560680918595,2.13239482334,9.843,10.651,0.0820887940668,0.166504276229,-0.0844154821623,4
2022-03-14T00:00:00Z,2022-03-12T00:00:00Z,2022-03-21T00:00:00Z,SNXUSDT,DeFi,24,0.0763957960298,1.61158008534,0.00131675211152,1.11375683312,1.60003451924,1.59592494231,1.25495046601,0.486931999944,3.895,5.215,0.338896020539,0.166504276229,0.17239174431,5
2022-03-21T00:00:00Z,2022-03-19T00:00:00Z,2022-03-28T00:00:00Z,RUNEUSDT,DeFi,24,0.609093375968,5.3856206971,0.00712208855778,1.32329569183,5.4519857879,5.39183249206,2.9825852162,7.00690044204,8.602,10.4,0.20902115787,0.228011807384,-0.0189906495138,1
2022-03-21T00:00:00Z,2022-03-19T00:00:00Z,2022-03-28T00:00:00Z,ZECUSDT,PoW,24,0.435616443614,3.96772393852,0.00345830208505,0.874725819381,3.86292335023,3.86493549321,0.840072336099,5.76101836325,173.61,210.23,0.210932549968,0.228011807384,-0.0170792574157,2
2022-03-21T00:00:00Z,2022-03-19T00:00:00Z,2022-03-28T00:00:00Z,SNXUSDT,DeFi,24,0.292015423346,2.97434677492,0.00248639815334,1.15622363566,3.04605294906,3.0437470593,1.67657852856,3.32783799832,5.215,5.414,0.03815915628,0.228011807384,-0.189852651104,3
2022-03-21T00:00:00Z,2022-03-19T00:00:00Z,2022-03-28T00:00:00Z,AAVEUSDT,DeFi,24,0.232272238779,1.76473393479,0.000813529281748,1.17777108038,1.94256001254,1.86524739956,2.18696786355,-0.440395380773,152.65,169.05,0.107435309532,0.228011807384,-0.120576497852,4
2022-03-21T00:00:00Z,2022-03-19T00:00:00Z,2022-03-28T00:00:00Z,ETCUSDT,PoW,24,0.201043204314,1.69818155241,0.00166564811409,0.875085073618,1.63829494639,1.70520403715,2.23690932898,1.09932268557,38.202,47.986,0.256112245432,0.228011807384,0.0281004380481,5
2022-03-28T00:00:00Z,2022-03-26T00:00:00Z,2022-04-04T00:00:00Z,ETCUSDT,PoW,24,0.584795998966,5.12094402629,0.00482139052804,0.878471552598,5.19240892513,5.15266287727,2.68486648931,4.98196942562,47.986,46.721,-0.0263618555412,0.108350985316,-0.134712840858,1
2022-03-28T00:00:00Z,2022-03-26T00:00:00Z,2022-04-04T00:00:00Z,ZILUSDT,PoW,24,0.801392420286,3.37056180939,0.00486049463674,1.1262947709,3.28480758998,3.33635824637,2.68719686394,4.16943276249,0.10627,0.15415,0.450550484615,0.108350985316,0.342199499298,2
2022-03-28T00:00:00Z,2022-03-26T00:00:00Z,2022-04-04T00:00:00Z,RUNEUSDT,DeFi,24,0.488914251221,2.80140740156,0.00705574210342,1.28854968992,3.17531373268,2.88626745386,0.455275942334,5.98343460259,10.4,11.218,0.0786538461538,0.108350985316,-0.0296971391625,3
2022-03-28T00:00:00Z,2022-03-26T00:00:00Z,2022-04-04T00:00:00Z,VETUSDT,Layer-1,24,0.33132940355,2.01735553388,-0.0014968980509,1.13346451219,1.64968091032,2.12582832583,2.74476908104,-1.75968951613,0.07476,0.08259,0.104735152488,0.108350985316,-0.00361583282838,4
2022-03-28T00:00:00Z,2022-03-26T00:00:00Z,2022-04-04T00:00:00Z,ZECUSDT,PoW,24,0.300153452783,1.44035333147,0.00466493088985,0.897887871334,1.44898648049,1.51236568652,0.576724180867,4.91882158598,210.23,179.75,-0.144984065072,0.108350985316,-0.253335050388,5
2022-04-04T00:00:00Z,2022-04-02T00:00:00Z,2022-04-11T00:00:00Z,ZILUSDT,PoW,25,1.33227131072,5.09175390698,0.0103752937591,1.267172274,5.04112374327,5.13480392575,2.24230076326,5.6353643138,0.15415,0.11909,-0.227440804411,-0.152519813365,-0.0749209910464,1
2022-04-04T00:00:00Z,2022-04-02T00:00:00Z,2022-04-11T00:00:00Z,SOLUSDT,Layer-1,25,0.361279212635,3.02895588313,-0.00214678858177,1.10857622729,3.35730301009,3.76155384133,4.59144524345,2.81015933594,136.87,111.03,-0.18879228465,-0.152519813365,-0.0362724712847,2
2022-04-04T00:00:00Z,2022-04-02T00:00:00Z,2022-04-11T00:00:00Z,1000XECUSDT,Payment,25,0.43690071899,2.54120837622,0.00245983744576,0.898637022025,2.89578720212,2.65191277528,2.36729312942,3.13072432697,0.11618,0.1001,-0.138405921845,-0.152519813365,0.0141138915195,3
2022-04-04T00:00:00Z,2022-04-02T00:00:00Z,2022-04-11T00:00:00Z,VETUSDT,Layer-1,25,0.409035960791,2.43276665886,-0.000170281311311,1.17391637636,2.06985271633,2.50649405538,0.441585538588,1.74093579505,0.08259,0.06486,-0.214674900109,-0.152519813365,-0.062155086744,4
2022-04-04T00:00:00Z,2022-04-02T00:00:00Z,2022-04-11T00:00:00Z,AAVEUSDT,DeFi,25,0.416081837735,1.65843076286,-2.1639346229e-05,1.16622350586,1.78546434946,1.63205355948,2.17364076481,3.52501298811,242.89,176.2,-0.274568734818,-0.152519813365,-0.122048921453,5
2022-04-11T00:00:00Z,2022-04-09T00:00:00Z,2022-04-18T00:00:00Z,NEARUSDT,Layer-1,25,0.322073237549,6.29524477381,0.00392340748693,1.16441189714,6.27587291311,6.24132140172,6.40700233498,6.04531727579,15.796,15.675,-0.00766016713092,-0.0647722688625,0.0571121017316,1
2022-04-11T00:00:00Z,2022-04-09T00:00:00Z,2022-04-18T00:00:00Z,KAVAUSDT,DeFi,25,0.19985689696,5.10806057687,0.00108586469967,0.917383081777,5.45745487561,5.09517867616,5.3260135601,6.1558748514,4.7674,4.0608,-0.148214959936,-0.0647722688625,-0.0834426910737,2
2022-04-11T00:00:00Z,2022-04-09T00:00:00Z,2022-04-18T00:00:00Z,XMRUSDT,PoW,25,0.147689114618,4.63159689871,0.00323531467983,0.800020827719,4.69510617717,4.63782231016,8.63735260937,3.44548828431,235.65,241.28,0.0238913643115,-0.0647722688625,0.088663633174,3
2022-04-11T00:00:00Z,2022-04-09T00:00:00Z,2022-04-18T00:00:00Z,SOLUSDT,Layer-1,25,0.104583266392,4.20213370079,-0.00171232624087,1.12361212596,4.17761169053,4.17143899782,-3.22337940695,2.3478422849,111.03,100.09,-0.0985319283077,-0.0647722688625,-0.0337596594451,4
2022-04-11T00:00:00Z,2022-04-09T00:00:00Z,2022-04-18T00:00:00Z,ZILUSDT,PoW,25,0.287211099607,1.7343738981,0.00861925958413,1.17384402358,1.73427084393,1.73414232029,-2.13100441262,4.83420201321,0.11909,0.10935,-0.0817868838693,-0.0647722688625,-0.0170146150068,5
2022-04-18T00:00:00Z,2022-04-16T00:00:00Z,2022-04-25T00:00:00Z,XMRUSDT,PoW,25,0.104390542374,10.1342273539,0.00247845972933,0.81305068259,9.89273543551,10.0902427919,1.96289460582,6.63628441421,241.28,252.43,0.0462118700265,0.0194995029122,0.0267123671143,1
2022-04-18T00:00:00Z,2022-04-16T00:00:00Z,2022-04-25T00:00:00Z,BNBUSDT,Layer-1,25,-0.0471975615504,7.99249314913,-0.000370412066001,0.721145805997,7.37228886237,8.04947112425,2.17391186895,3.07682318328,406.37,398.62,-0.0190712897113,0.0194995029122,-0.0385707926236,2
2022-04-18T00:00:00Z,2022-04-16T00:00:00Z,2022-04-25T00:00:00Z,NEARUSDT,Layer-1,25,0.0712195039981,4.98843282894,-3.13260976184e-05,1.17604902577,4.76015616566,4.90309187691,-0.342392976582,5.45345162227,15.675,15.005,-0.0427432216906,0.0194995029122,-0.0622427246028,3
2022-04-18T00:00:00Z,2022-04-16T00:00:00Z,2022-04-25T00:00:00Z,XRPUSDT,Payment,25,-0.0543707021988,4.4897076692,0.00182541456005,0.78006163137,3.89511157412,4.50032599013,2.76388053061,-1.00352751208,0.7516,0.6979,-0.0714475784992,0.0194995029122,-0.0909470814114,4
2022-04-18T00:00:00Z,2022-04-16T00:00:00Z,2022-04-25T00:00:00Z,LTCUSDT,Payment,25,-0.0880387556253,3.80336386541,-0.000950826266148,0.821982300318,3.91463925579,3.73903790225,4.18791337268,-2.34662220983,108.69,104.43,-0.03919403809,0.0194995029122,-0.0586935410022,5
2022-04-25T00:00:00Z,2022-04-23T00:00:00Z,2022-05-02T00:00:00Z,XMRUSDT,PoW,25,0.107107590586,4.01472449561,0.00478212893166,0.758315604957,3.96560923965,4.04331178467,2.30964908342,10.1758557114,252.43,211.72,-0.161272431961,-0.115790685557,-0.045481746404,1
2022-04-25T00:00:00Z,2022-04-23T00:00:00Z,2022-05-02T00:00:00Z,CRVUSDT,DeFi,25,0.0743967641389,3.66342349622,-0.00343372502854,1.15162577241,3.63299729924,3.75983636787,3.17368148473,3.65592160654,2.7,2.065,-0.235185185185,-0.115790685557,-0.119394499628,2
2022-04-25T00:00:00Z,2022-04-23T00:00:00Z,2022-05-02T00:00:00Z,SNXUSDT,DeFi,25,0.0729183298314,2.86667829978,0.00238403661565,1.26270005281,3.15954459333,2.79336425875,1.55619866417,0.563644206581,5.87,4.812,-0.180238500852,-0.115790685557,-0.0644478152945,3
2022-04-25T00:00:00Z,2022-04-23T00:00:00Z,2022-05-02T00:00:00Z,TRXUSDT,Layer-1,25,0.0559841994501,2.20360682555,0.000879691629589,0.55163104869,2.0873428034,2.25576431881,1.48791727148,0.751108555261,0.06563,0.07077,0.0783178424501,-0.115790685557,0.194108528007,4
2022-04-25T00:00:00Z,2022-04-23T00:00:00Z,2022-05-02T00:00:00Z,KAVAUSDT,DeFi,25,0.0254349935668,2.07155250627,0.00274080257325,0.805761343306,1.95138184969,2.26493022059,4.10428546818,6.2851207726,5.1563,4.2708,-0.171731668057,-0.115790685557,-0.0559409824992,5
2022-05-02T00:00:00Z,2022-04-30T00:00:00Z,2022-05-09T00:00:00Z,ENSUSDT,Infrastructure,25,0.35656297126,5.46287315996,0.00132675689167,0.987451090387,5.07473021232,5.66550263913,4.22055159037,6.26637289062,24.267,17.005,-0.299254131125,-0.0682792759821,-0.230974855143,1
