entry_time,variant,eligible_count,tail_count,top_symbols,bottom_symbols,top_asset_return,top_excess_return,bottom_excess_return,top_minus_bottom_excess,rank_ic,signal_raw_spearman
2023-01-09T00:00:00Z,rmom_90_14,22,5,LTCUSDT|NEARUSDT|XMRUSDT|SNXUSDT|BNBUSDT,LINKUSDT|BCHUSDT|TRXUSDT|HBARUSDT|RUNEUSDT,0.185726004881,-0.0290343938471,-0.0226629696379,-0.00637142420916,-0.289666854884,0.913043478261
2023-01-16T00:00:00Z,rmom_90_14,24,5,HBARUSDT|NEARUSDT|ZILUSDT|SOLUSDT|AAVEUSDT,DASHUSDT|UNIUSDT|XRPUSDT|ENSUSDT|LINKUSDT,0.112507613736,0.0461466294005,-0.0350380288795,0.08118465828,0.375652173913,0.74347826087
2023-01-23T00:00:00Z,rmom_90_14,24,5,HBARUSDT|CRVUSDT|AAVEUSDT|SNXUSDT|TRXUSDT,DASHUSDT|LTCUSDT|BNBUSDT|LINKUSDT|ETCUSDT,0.00786021667505,-0.0471967360954,0.00433110509209,-0.0515278411875,-0.146086956522,0.800869565217
2023-01-30T00:00:00Z,rmom_90_14,24,5,CRVUSDT|VETUSDT|HBARUSDT|AVAXUSDT|SNXUSDT,UNIUSDT|DASHUSDT|BNBUSDT|SOLUSDT|ETCUSDT,-0.0113688017634,0.0166480773499,0.0246844540248,-0.00803637667497,-0.0939130434783,0.955652173913
2023-02-06T00:00:00Z,rmom_90_14,25,5,VETUSDT|AVAXUSDT|BNBUSDT|1000XECUSDT|LTCUSDT,XMRUSDT|KAVAUSDT|XRPUSDT|SOLUSDT|ZECUSDT,-0.063637747438,-0.0200219500324,-0.00659156536375,-0.0134303846686,-0.0384615384615,0.923076923077
2023-02-13T00:00:00Z,rmom_90_14,25,5,HBARUSDT|DASHUSDT|LTCUSDT|BNBUSDT|ZECUSDT,KAVAUSDT|SOLUSDT|XMRUSDT|AVAXUSDT|XLMUSDT,0.0444115413921,-0.0595931522169,-0.0177648032179,-0.041828348999,-0.163076923077,0.923076923077
2023-02-20T00:00:00Z,rmom_90_14,25,5,TRXUSDT|DASHUSDT|LINKUSDT|ZILUSDT|HBARUSDT,XMRUSDT|XRPUSDT|1000XECUSDT|ETCUSDT|AVAXUSDT,-0.0317388489988,0.010980493617,-0.00299520668104,0.013975700298,0.123076923077,0.931538461538
2023-02-27T00:00:00Z,rmom_90_14,25,5,ZILUSDT|TRXUSDT|BCHUSDT|DASHUSDT|VETUSDT,XRPUSDT|ETCUSDT|XMRUSDT|RUNEUSDT|HBARUSDT,-0.108020026464,-0.0232800850286,0.0109843552289,-0.0342644402575,-0.117692307692,0.966923076923
2023-03-06T00:00:00Z,rmom_90_14,24,5,SNXUSDT|SOLUSDT|TRXUSDT|XRPUSDT|VETUSDT,ZECUSDT|RUNEUSDT|AAVEUSDT|HBARUSDT|CRVUSDT,-0.0529206913009,-0.0108263023262,-0.00557336738367,-0.00525293494255,-0.213913043478,0.846956521739
2023-03-13T00:00:00Z,rmom_90_14,24,5,CRVUSDT|KAVAUSDT|XRPUSDT|BNBUSDT|SNXUSDT,RUNEUSDT|LTCUSDT|DASHUSDT|ZECUSDT|ZILUSDT,0.0611707665561,-0.0233355143233,0.0249725407343,-0.0483080550576,-0.366956521739,0.794782608696
