trade_id,strategy_variant,entry_time,exit_time,signal_cutoff,symbol,category,eligible_count,ptv26,ptv52,ptv78,ptv52_zero,mom52,skew52,vol52,selection_score,selection_rank,entry_price,exit_price,notional_fraction,quantity_per_unit_plan_capital,funding_events,actual_funding_return,stress_funding_return,gross_long_return,favorable_price_cost_return,favorable_reconciliation_error,favorable_net_return,base_price_cost_return,base_reconciliation_error,base_net_return,stress_price_cost_return,stress_reconciliation_error,stress_net_return
development-low_mom52-20220620-SNXUSDT,low_mom52,2022-06-20T00:00:00+0000,2022-06-27T00:00:00+0000,2022-06-18T00:00:00+0000,SNXUSDT,DeFi,22,-0.0625696011881608,-0.0671737849618954,-0.09941562208100714,-0.17645045547504992,-0.6535672450150046,2.1064396245233765,0.1058388564206948,-0.6535672450150046,2.0,2.088,2.664,0.25,0.11973180076628352,21,0.00645377651667767,0.0032208829096072858,0.06896551724137934,0.0686241379310345,0.0,0.07507791444771217,0.06805521379310342,-5.551115123125783e-17,0.07450899030978109,0.0674862896551724,0.0,0.07070717256477968
development-low_mom52-20220620-UNIUSDT,low_mom52,2022-06-20T00:00:00+0000,2022-06-27T00:00:00+0000,2022-06-18T00:00:00+0000,UNIUSDT,DeFi,22,-0.05387639023476286,-0.07207863549561987,-0.05847793065046086,-0.1624132235042502,-0.6968294829441074,0.44639981088986946,0.06416514461572476,-0.6968294829441074,1.0,4.189,5.587,0.25,0.05968011458582,21,-0.00033164143615471475,-0.0005845067721722487,0.08343280019097632,0.08308274051086173,-2.7755575615628914e-17,0.08275109907470701,0.08249935777035089,-4.163336342344337e-17,0.08216771633419617,0.08191597502984005,1.3877787807814457e-17,0.0813314682576678
development-low_mom52-20220627-BCHUSDT,low_mom52,2022-06-27T00:00:00+0000,2022-07-04T00:00:00+0000,2022-06-25T00:00:00+0000,BCHUSDT,Payment,22,-0.09457880486155068,-0.09110150197808613,-0.0976249318916162,-0.14048253053701465,-0.8680238731997967,-0.6828008265618201,0.06380237847544805,-0.8680238731997967,1.0,112.77,105.6,0.25,0.0022169016582424404,21,0.002391877336048776,0.001195938668024388,-0.01589518488959829,-0.01618564777866452,2.42861286636753e-17,-0.013793770442615743,-0.016669762130885862,-2.7755575615628914e-17,-0.014277884794837086,-0.017153876483107205,6.938893903907228e-18,-0.01595793781508282
development-low_mom52-20220627-VETUSDT,low_mom52,2022-06-27T00:00:00+0000,2022-07-04T00:00:00+0000,2022-06-25T00:00:00+0000,VETUSDT,Layer-1,22,-0.052492091758806876,-0.0653253695585713,-0.05909253236716251,-0.16048472691784202,-0.5250292273369708,0.20072206720146282,0.0609745914077382,-0.5250292273369708,3.0,0.02426,0.02256,0.25,10.305028854080792,21,0.00023906056426525144,-7.181543695228772e-05,-0.017518549051937338,-0.017808037922506154,3.122502256758253e-17,-0.0175689773582409,-0.018290529884583656,1.734723475976807e-17,-0.018051469320318404,-0.01877302184666113,2.7755575615628914e-17,-0.018844837283613417
development-low_mom52-20220704-AAVEUSDT,low_mom52,2022-07-04T00:00:00+0000,2022-07-11T00:00:00+0000,2022-07-02T00:00:00+0000,AAVEUSDT,DeFi,22,-0.08382685949391142,-0.07807256417174355,-0.09977476665671862,-0.18310831318463888,-0.6930552674021964,0.7252863102046193,0.0859280960301769,-0.6930552674021964,2.0,57.6,77.79,0.25,0.004340277777777778,22,-0.0004114803570174966,-0.0006496616724289592,0.08763020833333335,0.08727763020833335,-1.3877787807814457e-17,0.08686614985131585,0.08669005257812507,-2.7755575615628914e-17,0.08627857222110757,0.08610247494791667,0.0,0.08545281327548772
development-low_mom52-20220704-UNIUSDT,low_mom52,2022-07-04T00:00:00+0000,2022-07-11T00:00:00+0000,2022-07-02T00:00:00+0000,UNIUSDT,DeFi,22,-0.03711056906196694,-0.06825588309798422,-0.05929132843369765,-0.1453539211791025,-0.5696062540159386,0.6594033041283921,0.06884523133762464,-0.5696062540159386,3.0,4.915,6.237,0.25,0.0508646998982706,22,-0.0004763371999013581,-0.0007718211311884565,0.06724313326551373,0.06690278738555444,0.0,0.06642645018565309,0.0663355845981689,-1.3877787807814457e-17,0.06585924739826755,0.06576838181078332,0.0,0.06499656067959486
development-low_mom52-20220711-BCHUSDT,low_mom52,2022-07-11T00:00:00+0000,2022-07-18T00:00:00+0000,2022-07-09T00:00:00+0000,BCHUSDT,Payment,22,-0.09623408885798085,-0.09111001488689792,-0.10161468975021767,-0.14352800621522893,-0.8265812082496239,-0.6405080401685721,0.06534234115200308,-0.8265812082496239,1.0,106.76,110.17,0.25,0.002341701011614837,20,0.0005872721983748027,0.00017206007789455146,0.0079852004496066,0.007680409329336835,1.3877787807814457e-17,0.008267681527711637,0.007172428920007523,1.5612511283791264e-17,0.007759701118382326,0.006664448510678211,5.2909066017292616e-17,0.006836508588572763
development-low_mom52-20220711-SNXUSDT,low_mom52,2022-07-11T00:00:00+0000,2022-07-18T00:00:00+0000,2022-07-09T00:00:00+0000,SNXUSDT,DeFi,22,-0.05114743723094972,-0.07555055301698332,-0.1027367142223984,-0.1565668162339693,-0.7780630713989204,1.7210294949506502,0.1003578400106981,-0.7780630713989204,2.0,2.441,2.655,0.25,0.10241704219582139,20,0.00028768241527085214,-7.481952236255638e-06,0.021917247029905773,0.021604096681687834,6.938893903907228e-18,0.021891779096958688,0.021082192585006154,-3.469446951953614e-17,0.021369875000277008,0.02056028848832453,6.938893903907228e-17,0.020552806536088274
development-low_mom52-20220718-VETUSDT,low_mom52,2022-07-18T00:00:00+0000,2022-07-25T00:00:00+0000,2022-07-16T00:00:00+0000,VETUSDT,Layer-1,22,-0.050857506463239784,-0.0631990610788798,-0.05741065980557174,-0.1578733503678183,-0.5102797535502913,0.34000101969363244,0.05905392437975988,-0.5102797535502913,3.0,0.02319,0.02503,0.25,10.78050884001725,22,-0.0005997775226390685,-0.0008996662839586029,0.019836136265631743,0.01952423458387237,-3.469446951953614e-18,0.0189244570612333,0.01900441034928857,1.0408340855860843e-17,0.0184046328266495,0.018484586114704604,-3.122502256758253e-17,0.017584919830746
development-low_mom52-20220725-AAVEUSDT,low_mom52,2022-07-25T00:00:00+0000,2022-08-01T00:00:00+0000,2022-07-23T00:00:00+0000,AAVEUSDT,DeFi,22,-0.06768016502176466,-0.07807293230035109,-0.10760146517843276,-0.17456036022587557,-0.6600684013597536,0.8541516491368039,0.09120924469324769,-0.6600684013597536,2.0,90.53,97.44,0.25,0.0027615155197172206,20,-0.00023452898222984706,-0.0004607717951143356,0.019082072241245973,0.01877062299790122,-1.3877787807814457e-17,0.018536094015671373,0.018251552374903335,-2.0816681711721685e-17,0.018017023392673488,0.01773248175190545,1.3877787807814457e-17,0.017271709956791115
