trade_id,strategy_variant,entry_time,exit_time,signal_cutoff,symbol,category,eligible_count,ptv26,ptv52,ptv78,ptv52_zero,mom52,skew52,vol52,selection_score,selection_rank,entry_price,exit_price,notional_fraction,quantity_per_unit_plan_capital,funding_events,actual_funding_return,stress_funding_return,gross_long_return,favorable_price_cost_return,favorable_reconciliation_error,favorable_net_return,base_price_cost_return,base_reconciliation_error,base_net_return,stress_price_cost_return,stress_reconciliation_error,stress_net_return
development-high_vol52-20230123-SOLUSDT,high_vol52,2023-01-23T00:00:00+0000,2023-01-30T00:00:00+0000,2023-01-21T00:00:00+0000,SOLUSDT,Layer-1,23,-0.13497001348157203,-0.11313087302419544,-0.07800540441143922,-0.19413048688759355,-0.6735075591998162,-1.203072917938859,0.12194117395056797,0.12194117395056797,2.0,24.196,26.09,0.25,0.01033228632831873,21,-0.0005183007396082843,-0.0007774511094124268,0.019569350305835675,0.019257608695652184,2.7755575615628914e-17,0.0187393079560439,0.01873805108695653,-6.938893903907228e-18,0.018219750347348247,0.018218493478260878,2.0816681711721685e-17,0.017441042368848452
development-high_vol52-20230130-ETCUSDT,high_vol52,2023-01-30T00:00:00+0000,2023-02-06T00:00:00+0000,2023-01-28T00:00:00+0000,ETCUSDT,PoW,23,-0.07723632378168963,-0.03465369706286301,-0.043697493345218455,-0.10206647188298423,0.5483016064080517,1.3514644779058658,0.10252597285746895,0.10252597285746895,3.0,22.742,22.862,0.25,0.010992876615952862,21,-0.0006128046522733268,-0.0009192069784099903,0.001319145193914295,0.0010183537067979809,1.4094628242311558e-17,0.00040554905452465405,0.0005170353530911664,-3.198396408832238e-17,-9.576929918216038e-05,1.5716999384352004e-05,-3.881443777498106e-17,-0.0009034899790256383
development-high_vol52-20230130-ZILUSDT,high_vol52,2023-01-30T00:00:00+0000,2023-02-06T00:00:00+0000,2023-01-28T00:00:00+0000,ZILUSDT,PoW,23,-0.0361534459706653,-0.025087658563307504,-0.03780088201634079,-0.11604454663642134,0.252389402857224,3.1355579081506737,0.12596834256933376,0.12596834256933376,1.0,0.02958,0.02882,0.25,8.451656524678837,21,-0.000496837245902637,-0.0007452558688539556,-0.006423258958755923,-0.006719405003380641,2.42861286636753e-17,-0.0072162422492832775,-0.007212985598377297,-4.163336342344337e-17,-0.007709822844279934,-0.007706566193373926,-2.0816681711721685e-17,-0.008451822062227882
development-high_vol52-20230206-SOLUSDT,high_vol52,2023-02-06T00:00:00+0000,2023-02-13T00:00:00+0000,2023-02-04T00:00:00+0000,SOLUSDT,Layer-1,23,-0.12983107314539166,-0.11590767745293007,-0.07955487163138014,-0.19775174896231873,-0.7845017800550136,-1.1694481435892288,0.12145423583198768,0.12145423583198768,2.0,23.465,21.484,0.25,0.010654165778819518,21,0.0003304171148727647,-3.723095030105638e-05,-0.021105902407841437,-0.02139323886639674,0.0,-0.021062821751523977,-0.021872145627530343,-1.0408340855860843e-17,-0.02154172851265758,-0.022351052388663945,-2.0816681711721685e-17,-0.022388283338965
development-high_vol52-20230213-ETCUSDT,high_vol52,2023-02-13T00:00:00+0000,2023-02-20T00:00:00+0000,2023-02-11T00:00:00+0000,ETCUSDT,PoW,23,-0.07461566798933324,-0.03771221344214142,-0.043565421945387955,-0.1077918867035022,0.4018697190661971,1.4501798966108883,0.10165715403268853,0.10165715403268853,3.0,21.045,22.51,0.25,0.011879306248515086,21,-0.0005229244241845367,-0.0007843866362768051,0.017403183654074617,0.0170927417438822,4.85722573273506e-17,0.016569817319697665,0.016575349002138307,6.938893903907228e-18,0.01605242457795377,0.0160579562603943,-5.898059818321144e-17,0.015273569624117496
development-high_vol52-20230213-ZILUSDT,high_vol52,2023-02-13T00:00:00+0000,2023-02-20T00:00:00+0000,2023-02-11T00:00:00+0000,ZILUSDT,PoW,23,-0.036071194908540126,-0.025504886200076203,-0.03830894648583757,-0.11780324243211361,0.242517150552572,3.137821981900788,0.12599949539204458,0.12599949539204458,1.0,0.02919,0.03234,0.25,8.564576909900651,21,-0.0004991863714097295,-0.0007758690925008566,0.02697841726618705,0.026662230215827365,2.42861286636753e-17,0.026163043844417637,0.0261352679856115,-3.469446951953614e-17,0.02563608161420177,0.02560830575539569,-1.734723475976807e-17,0.024832436662894832
development-high_vol52-20230227-CRVUSDT,high_vol52,2023-02-27T00:00:00+0000,2023-03-06T00:00:00+0000,2023-02-25T00:00:00+0000,CRVUSDT,DeFi,23,-0.06560480097924826,-0.07827998683267569,-0.06839201460913856,-0.17395717002211952,-0.2148565606067775,0.3516883096203423,0.10108027269316085,0.10108027269316085,3.0,1.021,0.93,0.25,0.2448579823702253,21,-0.00014768775726226746,-0.00040881214163360685,-0.022282076395690464,-0.02256870714985304,1.3877787807814457e-17,-0.022716394907115307,-0.023046438442703154,2.7755575615628914e-17,-0.02319412619996542,-0.02352416973555338,-1.3877787807814457e-17,-0.023932981877186985
development-high_vol52-20230227-ZILUSDT,high_vol52,2023-02-27T00:00:00+0000,2023-03-06T00:00:00+0000,2023-02-25T00:00:00+0000,ZILUSDT,PoW,23,-0.03216432448864712,-0.020628273853521596,-0.03140526546449831,-0.10951762661087612,0.4203685440898095,3.054878516368097,0.12603574420486763,0.12603574420486763,1.0,0.03282,0.02755,0.25,7.617306520414381,21,-0.0003909127089442413,-0.0005983163044279403,-0.040143205362583784,-0.04041911943936621,2.7755575615628914e-17,-0.04081003214831046,-0.04087900031992686,-6.938893903907228e-18,-0.041269913028871105,-0.04133888120048751,-2.0816681711721685e-17,-0.04193719750491545
development-high_vol52-20230306-SNXUSDT,high_vol52,2023-03-06T00:00:00+0000,2023-03-13T00:00:00+0000,2023-03-04T00:00:00+0000,SNXUSDT,DeFi,23,-0.04370674360188513,-0.04600715349314462,-0.05454062099318738,-0.14042951963970912,0.43756228772278105,0.7527791973462138,0.10176729934607853,0.10176729934607853,3.0,3.109,2.782,0.25,0.08041170794467674,21,0.00040027785503175454,-3.950698956377112e-07,-0.026294628497909284,-0.026578851720810537,1.0408340855860843e-17,-0.026178573865778782,-0.027052572869089714,-6.938893903907228e-18,-0.02665229501405796,-0.027526294017368946,-1.0408340855860843e-17,-0.027526689087264584
development-high_vol52-20230306-SOLUSDT,high_vol52,2023-03-06T00:00:00+0000,2023-03-13T00:00:00+0000,2023-03-04T00:00:00+0000,SOLUSDT,Layer-1,23,-0.12610871621649172,-0.11271269901846806,-0.09536421247937815,-0.19691865349698068,-0.7197219202411151,-1.209994829191832,0.12071990032978719,0.12071990032978719,2.0,20.96,20.193,0.25,0.011927480916030533,21,0.0004595584670107419,0.00014216948499969344,-0.009148377862595425,-0.00944288883587785,6.938893903907228e-18,-0.008983330368867108,-0.009933745947041966,-1.5612511283791264e-17,-0.009474187480031225,-0.010424603058206111,2.0816681711721685e-17,-0.010282433573206417
development-high_vol52-20230313-ZILUSDT,high_vol52,2023-03-13T00:00:00+0000,2023-03-20T00:00:00+0000,2023-03-11T00:00:00+0000,ZILUSDT,PoW,23,-0.043981501596482536,-0.02674338961556686,-0.03472526387697588,-0.12173333243084968,0.2847326664845695,3.0323073339345497,0.12706754820325142,0.12706754820325142,1.0,0.02442,0.02937,0.25,10.237510237510238,21,-0.000375361714190213,-0.0006508016960805693,0.05067567567567566,0.05034527027027025,-2.0816681711721685e-17,0.04996990855608004,0.04979462500000004,2.0816681711721685e-17,0.049419263285809825,0.049243979729729714,1.3877787807814457e-17,0.04859317803364915
development-high_vol52-20230320-SNXUSDT,high_vol52,2023-03-20T00:00:00+0000,2023-03-27T00:00:00+0000,2023-03-18T00:00:00+0000,SNXUSDT,DeFi,23,-0.04826827293238818,-0.05230074887748974,-0.057338527971255826,-0.15086963550755741,0.2661777088706645,0.7500699506954943,0.10440616748228071,0.10440616748228071,3.0,2.869,2.469,0.25,0.08713837574067619,21,-0.00042579231148240685,-0.0006653432823045096,-0.034855350296270515,-0.03513443708609271,3.469446951953614e-17,-0.03556022939757511,-0.035599602649006634,-1.3877787807814457e-17,-0.03602539496048904,-0.036064768211920534,4.163336342344337e-17,-0.036730111494225046
development-high_vol52-20230320-SOLUSDT,high_vol52,2023-03-20T00:00:00+0000,2023-03-27T00:00:00+0000,2023-03-18T00:00:00+0000,SOLUSDT,Layer-1,23,-0.12941332012156068,-0.10872279773290053,-0.09929304848477397,-0.19828960897685893,-0.6153727946755609,-1.2719830756405748,0.12009704676652284,0.12009704676652284,2.0,21.864,20.929,0.25,0.011434321258690084,21,-0.0002250118086315873,-0.0004385489307188694,-0.010691090376875267,-0.010984675722649107,2.42861286636753e-17,-0.011209687531280694,-0.011473991046926452,-1.5612511283791264e-17,-0.01169900285555804,-0.011963306371203825,3.9898639947466563e-17,-0.012401855301922693
development-high_vol52-20230327-CRVUSDT,high_vol52,2023-03-27T00:00:00+0000,2023-04-03T00:00:00+0000,2023-03-25T00:00:00+0000,CRVUSDT,DeFi,23,-0.05810236375672814,-0.07015073988453664,-0.07129501369807655,-0.17576883595159637,0.035707140714249457,0.28640601529594034,0.09927249379266231,0.09927249379266231,3.0,0.932,0.906,0.25,0.26824034334763946,22,-0.00031075161975971036,-0.0005435467677370171,-0.006974248927038629,-0.007270064377682378,3.122502256758253e-17,-0.007580815997442088,-0.007763094313304714,-1.5612511283791264e-17,-0.008073845933064424,-0.00825612424892705,-1.734723475976807e-18,-0.008799671016664066
development-high_vol52-20230403-SNXUSDT,high_vol52,2023-04-03T00:00:00+0000,2023-04-10T00:00:00+0000,2023-04-01T00:00:00+0000,SNXUSDT,DeFi,23,-0.053227221085845725,-0.05760430352435447,-0.05954705856824194,-0.16347245755044987,0.043575114616225215,0.7581771920200611,0.1003694056051125,0.1003694056051125,2.0,2.559,2.631,0.25,0.09769441187964048,21,-0.000544918150644783,-0.0008173772259671748,0.007033997655334079,0.006729777256740899,2.168404344971009e-17,0.006184859106096115,0.0062227474794841475,-7.806255641895632e-18,0.005677829328839364,0.005715717702227396,6.071532165918825e-18,0.0048983404762602215
development-high_vol52-20230403-SOLUSDT,high_vol52,2023-04-03T00:00:00+0000,2023-04-10T00:00:00+0000,2023-04-01T00:00:00+0000,SOLUSDT,Layer-1,23,-0.13237938137057187,-0.11217027285001041,-0.10077277255120823,-0.205619979611549,-0.7683167461765071,-1.305796605290713,0.11808990677037433,0.11808990677037433,1.0,20.509,20.277,0.25,0.012189770344726705,21,-0.0002860710227364437,-0.00045029346813362853,-0.0028280267199765896,-0.003126329903944597,4.336808689942018e-18,-0.0034124009266810404,-0.0036235035740406485,-2.7321894746634712e-17,-0.003909574596777092,-0.004120677244136728,0.0,-0.004570970712270356
development-high_vol52-20230410-CRVUSDT,high_vol52,2023-04-10T00:00:00+0000,2023-04-17T00:00:00+0000,2023-04-08T00:00:00+0000,CRVUSDT,DeFi,23,-0.055323095303251676,-0.06945135925010201,-0.07192374695557248,-0.17111495872402116,0.08894934841662554,0.2727028261542316,0.10022955212849483,0.10022955212849483,2.0,1.011,1.104,0.25,0.24727992087042536,20,-0.0004977360373392682,-0.0007466040560089022,0.0229970326409496,0.02268323442136505,1.3877787807814457e-17,0.02218549838402578,0.022160251186943702,0.0,0.021662515149604433,0.0216372679525223,-1.734723475976807e-17,0.020890663896513395
