trade_id,stage,kind,symbol,category,decision_time,entry_time,exit_time,lookback_days,hold_days,top_targets,feature_value,target_median_quote_volume_30d,feature_rank,rankable_targets,entry_price,exit_price,quantity_per_unit_plan_capital,funding_events,actual_funding_return,stress_funding_return,gross_price_return,favorable_price_cost_return,favorable_reconciliation_error,favorable_net_return,favorable_after_hurdle_return,base_price_cost_return,base_reconciliation_error,base_net_return,base_after_hurdle_return,stress_price_cost_return,stress_reconciliation_error,stress_net_return,stress_after_hurdle_return
development-funding_discount-ENSUSDT-20221103-1-3,development,funding_discount,ENSUSDT,Infrastructure,2022-11-02T00:00:00Z,2022-11-03T00:00:00Z,2022-11-04T00:00:00Z,1,1,3,-0.00019805333333333336,114351225.76644999,3,24,16.105,16.608,0.01552312946289972,3,5.373124492350978e-05,2.565100221842207e-05,0.00780813411983855,0.0075034492393666885,3.0357660829594124e-17,0.007557180484290198,0.007448920242916657,0.006995645790127292,1.734723475976807e-17,0.007049377035050802,0.006941171356261933,0.00648784234088795,5.204170427930421e-18,0.006513493343106373,0.006405345244074656
development-funding_discount-ENSUSDT-20230724-1-3,development,funding_discount,ENSUSDT,Infrastructure,2023-07-23T00:00:00Z,2023-07-24T00:00:00Z,2023-07-25T00:00:00Z,1,1,3,-5.156666666666667e-06,10547363.4382,3,25,9.569,9.133,0.026126031978263138,2,-4.929633315915978e-05,-7.394449973873967e-05,-0.011390949942522766,-0.011684115372557258,1.734723475976807e-18,-0.011733411705716417,-0.011839599206994178,-0.01217273125718471,-2.42861286636753e-17,-0.01222202759034387,-0.012328162590706904,-0.012661347141812163,-5.204170427930421e-18,-0.012735291641550902,-0.012841371492597231
development-funding_discount-ETCUSDT-20220117-1-3,development,funding_discount,ETCUSDT,PoW,2022-01-16T00:00:00Z,2022-01-17T00:00:00Z,2022-01-18T00:00:00Z,1,1,3,-8.483333333333334e-06,86297897.405265,3,25,32.264,30.96,0.00774857426233573,3,-3.265818218447806e-05,-5.8933753874287126e-05,-0.010104140838085807,-0.010398078353582946,1.0408340855860843e-17,-0.010430736535767423,-0.010537064007193897,-0.010887980275229331,2.7755575615628914e-17,-0.010920638457413808,-0.011026913289743034,-0.011377882196875827,-8.673617379884035e-18,-0.011436815950750114,-0.011543035320718431
development-funding_discount-ETCUSDT-20220206-1-3,development,funding_discount,ETCUSDT,PoW,2022-02-05T00:00:00Z,2022-02-06T00:00:00Z,2022-02-07T00:00:00Z,1,1,3,-0.00041716666666666665,117235880.759785,1,25,29.362,29.869,0.008514406375587494,2,3.453874093021337e-05,1.7269370465106685e-05,0.00431680403242285,0.004014213950003398,-1.9949319973733282e-17,0.004048752690933612,0.003940869423936455,0.003509899736053479,3.7730235602495554e-17,0.003544438476983692,0.003436609397658996,0.0030055855221033934,-9.974659986866641e-18,0.0030228548925685,0.0029150818564798175
development-funding_discount-ETCUSDT-20220208-1-3,development,funding_discount,ETCUSDT,PoW,2022-02-07T00:00:00Z,2022-02-08T00:00:00Z,2022-02-09T00:00:00Z,1,1,3,-9.57e-05,117235880.759785,3,25,32.634,32.047,0.007660721946436232,3,-3.713522049120014e-05,-6.710150435144061e-05,-0.004496843782558102,-0.004794145676288553,6.071532165918825e-18,-0.004831280896779752,-0.0049382100198352985,-0.005289651530612255,-3.729655473350135e-17,-0.005326786751103455,-0.005433662632929104,-0.005785157384935957,5.4643789493269423e-17,-0.005852258889287398,-0.0059590783100590405
development-funding_discount-ETCUSDT-20220214-1-3,development,funding_discount,ETCUSDT,PoW,2022-02-13T00:00:00Z,2022-02-14T00:00:00Z,2022-02-15T00:00:00Z,1,1,3,-0.00023263333333333334,165538613.29991502,1,25,32.466,31.373,0.007700363457155177,3,-2.00107814999923e-05,-4.19836461556513e-05,-0.008416497258670608,-0.0087114473603154,8.673617379884035e-18,-0.008731458141815392,-0.008837968197707213,-0.009203035912955071,3.469446951953614e-18,-0.009223046694455063,-0.009329503930024186,-0.009694624465594798,-2.42861286636753e-17,-0.009736608111750448,-0.00984301016605138
development-funding_discount-ETCUSDT-20220216-1-3,development,funding_discount,ETCUSDT,PoW,2022-02-15T00:00:00Z,2022-02-16T00:00:00Z,2022-02-17T00:00:00Z,1,1,3,-0.00026147333333333334,177163844.34411502,3,25,33.45,32.209,0.007473841554559043,3,-5.4942827467086696e-05,-8.241424120063005e-05,-0.009275037369207761,-0.009569472346786234,1.214306433183765e-17,-0.00962441517425332,-0.009730829283487341,-0.010060202874439456,-2.2551405187698492e-17,-0.010115145701906542,-0.010221507083011283,-0.010550933402092677,-1.734723475976807e-18,-0.010633347643293307,-0.010739653344513655
development-funding_discount-ETCUSDT-20220318-1-3,development,funding_discount,ETCUSDT,PoW,2022-03-17T00:00:00Z,2022-03-18T00:00:00Z,2022-03-19T00:00:00Z,1,1,3,-3.2766666666666597e-06,121181938.62573999,3,25,27.141,28.048,0.009211156552816773,2,-4.972412433219116e-05,-7.458618649828675e-05,0.008354518993404836,0.00804950628200879,1.9081958235744878e-17,0.007999782157676598,0.007891474359533968,0.007541156775726809,2.6020852139652106e-18,0.007491432651394618,0.007383179474509838,0.007032807269444774,2.7755575615628914e-17,0.006958221082946487,0.006850025198703813
development-funding_discount-ETCUSDT-20220322-1-3,development,funding_discount,ETCUSDT,PoW,2022-03-21T00:00:00Z,2022-03-22T00:00:00Z,2022-03-23T00:00:00Z,1,1,3,-0.00016130666666666667,120377289.156105,2,25,38.386,45.847,0.0065127911217631425,3,-8.1419674451623e-05,-0.00012212951167743448,0.0485919345594748,0.04826277939873913,1.3877787807814457e-17,0.048181359724287505,0.048068734486529374,0.04771421661934039,0.0,0.04763279694488876,0.0475202306492335,0.047165653839941646,-2.0816681711721685e-17,0.04704352432826421,0.04693102134891203
development-funding_discount-ETCUSDT-20220324-1-3,development,funding_discount,ETCUSDT,PoW,2022-03-23T00:00:00Z,2022-03-24T00:00:00Z,2022-03-25T00:00:00Z,1,1,3,-0.00011090333333333335,120377289.156105,2,25,45.126,48.524,0.005540043433940522,3,-1.3154833522315303e-05,-4.589801065443426e-05,0.01882506758852992,0.018513772547976814,2.0816681711721685e-17,0.0185006177144545,0.018391181620058372,0.017994958775428782,-5.204170427930421e-17,0.017981803941906467,0.0178724235931349,0.017476145002880805,-3.122502256758253e-17,0.01743024699222637,0.017320925907275964
